"tipo_reg"	"cod_uf"	"num_seq"	"num_dv"	"cod_domc"	"num_uc"	"num_informante"	"num_ext_renda"	"fator_expansao1"	"fator_expansao2"	"cod_sabe_ler"	"cod_freq_escola"	"cod_curso_freq"	"cod_dur_primeiro_grau_eh"	"cod_serie_freq"	"cod_nivel_instr"	"cod_dur_primeiro_grau_era"	"cod_serie_com_aprovacao"	"cod_concluiu_curso"	"cod_tem_cartao"	"cod_ehtitular_cartao"	"cod_tem_cheque"	"cod_ehtitular_conta"	"renda_bruta_monetaria"	"renda_bruta_nao_monetaria"	"renda_total"	"cod_tem_plano"	"cod_ehtitular"	"cod_num_dependente"	"cod_leite_materno"	"meses_leite_materno"
"477"	3	53	19	0	1	1	2	3	575.3030303	712.80197457	0	0	0	0	0	0	0	0	0	0	0	0	0	3532.4	538.71	4071.11	0	0	0	0	0
"478"	3	53	19	0	1	1	3	3	575.3030303	712.80197457	0	0	0	0	0	0	0	0	0	0	0	0	0	3532.4	538.71	4071.11	0	0	0	0	0
"479"	3	53	19	0	10	1	1	3	575.3030303	712.80197457	0	0	0	0	0	0	0	0	0	0	0	0	0	1308.53	130.88	1439.41	0	0	0	0	0
"480"	3	53	19	0	10	1	2	3	575.3030303	712.80197457	0	0	0	0	0	0	0	0	0	0	0	0	0	1308.53	130.88	1439.41	0	0	0	0	0
"481"	3	53	19	0	11	1	1	3	575.3030303	712.80197457	0	0	0	0	0	0	0	0	0	0	0	0	0	1664	13.6	1677.6	0	0	0	0	0
"482"	3	53	19	0	11	1	2	3	575.3030303	712.80197457	0	0	0	0	0	0	0	0	0	0	0	0	0	1664	13.6	1677.6	0	0	0	0	0
"483"	3	53	19	0	11	1	3	3	575.3030303	712.80197457	0	0	0	0	0	0	0	0	0	0	0	0	0	1664	13.6	1677.6	0	0	0	0	0
"484"	3	53	19	0	11	1	4	3	575.3030303	712.80197457	0	0	0	0	0	0	0	0	0	0	0	0	0	1664	13.6	1677.6	0	0	0	0	0
"485"	3	53	19	0	13	1	1	3	575.3030303	712.80197457	0	0	0	0	0	0	0	0	0	0	0	0	0	450.97	595.95	1046.92	0	0	0	0	0
"486"	3	53	19	0	13	1	2	3	575.3030303	712.80197457	0	0	0	0	0	0	0	0	0	0	0	0	0	450.97	595.95	1046.92	0	0	0	0	0
"487"	3	53	19	0	13	1	3	3	575.3030303	712.80197457	0	0	0	0	0	0	0	1	0	0	0	0	0	450.97	595.95	1046.92	0	0	0	0	0
"488"	3	53	19	0	2	1	1	3	575.3030303	712.80197457	0	0	0	0	0	0	0	0	0	0	0	0	0	934.21	265.17	1199.38	0	0	0	0	0
"489"	3	53	19	0	2	1	2	3	575.3030303	712.80197457	0	0	0	0	0	0	0	0	0	0	0	0	0	934.21	265.17	1199.38	0	0	0	0	0
"490"	3	53	19	0	2	1	3	3	575.3030303	712.80197457	0	0	0	0	0	0	0	0	0	0	0	0	0	934.21	265.17	1199.38	0	0	0	0	0
"491"	3	53	19	0	3	1	1	3	575.3030303	712.80197457	0	0	0	0	0	0	0	0	0	0	0	0	0	1759.81	460.39	2220.2	0	0	0	0	0
"492"	3	53	19	0	3	1	2	3	575.3030303	712.80197457	0	0	0	0	0	0	0	0	0	0	0	0	0	1759.81	460.39	2220.2	0	0	0	0	0
"493"	3	53	19	0	3	1	3	3	575.3030303	712.80197457	0	0	0	0	0	0	0	0	0	0	0	0	0	1759.81	460.39	2220.2	0	0	0	0	0
"494"	3	53	19	0	3	1	4	3	575.3030303	712.80197457	0	0	0	0	0	0	0	0	0	0	0	0	0	1759.81	460.39	2220.2	0	0	0	0	0
"495"	3	53	19	0	4	1	1	3	575.3030303	712.80197457	0	0	0	0	0	0	0	0	0	0	0	0	0	3325.75	0	3325.75	0	0	0	0	0
"496"	3	53	19	0	4	1	2	3	575.3030303	712.80197457	0	0	0	0	0	0	0	0	0	0	0	0	0	3325.75	0	3325.75	0	0	0	0	0
"497"	3	53	19	0	4	1	3	3	575.3030303	712.80197457	0	0	0	0	0	0	0	0	0	0	0	0	0	3325.75	0	3325.75	0	0	0	0	0
"498"	3	53	19	0	5	1	1	3	575.3030303	712.80197457	0	0	0	0	0	0	0	0	0	0	0	0	0	816.43	410.95	1227.37	0	0	0	0	0
"499"	3	53	19	0	5	1	2	3	575.3030303	712.80197457	0	0	0	0	0	0	0	0	0	0	0	0	0	816.43	410.95	1227.37	0	0	0	0	0
"500"	3	53	19	0	5	1	3	3	575.3030303	712.80197457	0	0	0	0	0	0	0	0	0	0	0	0	0	816.43	410.95	1227.37	0	0	0	0	0
"501"	3	53	19	0	6	1	1	3	575.3030303	712.80197457	0	0	0	0	0	0	0	0	0	0	0	0	0	10628.85	678.04	11306.89	0	0	0	0	0
"502"	3	53	19	0	6	1	2	3	575.3030303	712.80197457	0	0	0	0	0	0	0	0	0	0	0	0	0	10628.85	678.04	11306.89	0	0	0	0	0
"503"	3	53	19	0	6	1	3	3	575.3030303	712.80197457	0	0	0	0	0	0	0	0	0	0	0	0	0	10628.85	678.04	11306.89	0	0	0	0	0
"504"	3	53	19	0	6	1	4	3	575.3030303	712.80197457	0	0	0	0	0	0	0	0	0	0	0	0	0	10628.85	678.04	11306.89	0	0	0	0	0
"505"	3	53	19	0	8	1	1	3	575.3030303	712.80197457	0	0	0	0	0	0	0	0	0	0	0	0	0	415	190.38	605.38	0	0	0	0	0
"506"	3	53	20	4	1	1	1	3	433.06486034	536.56850618	0	0	0	0	0	0	0	0	0	0	0	0	0	1311	697.52	2008.52	0	0	0	0	0
"507"	3	53	20	4	1	1	2	3	433.06486034	536.56850618	0	0	0	0	0	0	0	0	0	0	0	0	0	1311	697.52	2008.52	0	0	0	0	0
"508"	3	53	20	4	1	1	3	3	433.06486034	536.56850618	0	0	0	0	0	0	0	0	0	0	0	0	0	1311	697.52	2008.52	0	0	0	0	0
"509"	3	53	20	4	10	1	1	3	433.06486034	536.56850618	0	0	0	0	0	0	0	0	0	0	0	0	0	2587.04	18.35	2605.38	0	0	0	0	0
"510"	3	53	20	4	10	1	2	3	433.06486034	536.56850618	0	0	0	0	0	0	0	0	0	0	0	0	0	2587.04	18.35	2605.38	0	0	0	0	0
"511"	3	53	20	4	10	1	3	3	433.06486034	536.56850618	0	0	0	0	0	0	0	0	0	0	0	0	0	2587.04	18.35	2605.38	0	0	0	0	0
"512"	3	53	20	4	10	1	4	3	433.06486034	536.56850618	0	0	0	0	0	0	0	0	0	0	0	0	0	2587.04	18.35	2605.38	0	0	0	0	0
"513"	3	53	20	4	11	1	1	3	433.06486034	536.56850618	0	0	0	0	0	0	0	0	0	0	0	0	0	1189.03	0	1189.03	0	0	0	0	0
"514"	3	53	20	4	11	1	2	3	433.06486034	536.56850618	0	0	0	0	0	0	0	0	0	0	0	0	0	1189.03	0	1189.03	0	0	0	0	0
"515"	3	53	20	4	12	1	1	3	433.06486034	536.56850618	0	0	0	0	0	0	0	0	0	0	0	0	0	2226	325.61	2551.61	0	0	0	0	0
"516"	3	53	20	4	12	1	2	3	433.06486034	536.56850618	0	0	0	0	0	0	0	0	0	0	0	0	0	2226	325.61	2551.61	0	0	0	0	0
"517"	3	53	20	4	12	1	3	3	433.06486034	536.56850618	0	0	0	0	0	0	0	0	0	0	0	0	0	2226	325.61	2551.61	0	0	0	0	0
"518"	3	53	20	4	13	1	1	3	433.06486034	536.56850618	0	0	0	0	0	0	0	0	0	0	0	0	0	3181.94	391.01	3572.94	0	0	0	0	0
"519"	3	53	20	4	13	1	2	3	433.06486034	536.56850618	0	0	0	0	0	0	0	0	0	0	0	0	0	3181.94	391.01	3572.94	0	0	0	0	0
"520"	3	53	20	4	13	1	3	3	433.06486034	536.56850618	0	0	0	0	0	0	0	0	0	0	0	0	0	3181.94	391.01	3572.94	0	0	0	0	0
"521"	3	53	20	4	13	1	4	3	433.06486034	536.56850618	0	0	0	0	0	0	0	0	0	0	0	0	0	3181.94	391.01	3572.94	0	0	0	0	0
"522"	3	53	20	4	14	1	1	3	433.06486034	536.56850618	0	0	0	0	0	0	0	0	0	0	0	0	0	1040	339.15	1379.15	0	0	0	0	0
"523"	3	53	20	4	14	1	2	3	433.06486034	536.56850618	0	0	0	0	0	0	0	0	0	0	0	0	0	1040	339.15	1379.15	0	0	0	0	0
"524"	3	53	20	4	14	1	3	3	433.06486034	536.56850618	0	0	0	0	0	0	0	0	0	0	0	0	0	1040	339.15	1379.15	0	0	0	0	0
"525"	3	53	20	4	16	1	1	3	433.06486034	536.56850618	0	0	0	0	0	0	0	0	0	0	0	0	0	2333.16	393.74	2726.9	0	0	0	0	0
"526"	3	53	20	4	16	1	2	3	433.06486034	536.56850618	0	0	0	0	0	0	0	0	0	0	0	0	0	2333.16	393.74	2726.9	0	0	0	0	0
"527"	3	53	20	4	3	1	1	3	433.06486034	536.56850618	0	0	0	0	0	0	0	0	0	0	0	0	0	3096.5	893.2	3989.7	0	0	0	0	0
"528"	3	53	20	4	3	1	2	3	433.06486034	536.56850618	0	0	0	0	0	0	0	0	0	0	0	0	0	3096.5	893.2	3989.7	0	0	0	0	0
"529"	3	53	20	4	3	1	3	3	433.06486034	536.56850618	0	0	0	0	0	0	0	0	0	0	0	0	0	3096.5	893.2	3989.7	0	0	0	0	0
"530"	3	53	20	4	3	1	4	3	433.06486034	536.56850618	0	0	0	0	0	0	0	0	0	0	0	0	0	3096.5	893.2	3989.7	0	0	0	0	0
"531"	3	53	20	4	3	1	5	3	433.06486034	536.56850618	0	0	0	0	0	0	0	0	0	0	0	0	0	3096.5	893.2	3989.7	0	0	0	0	0
"532"	3	53	20	4	4	1	1	3	433.06486034	536.56850618	0	0	0	0	0	0	0	0	0	0	0	0	0	3317.8	510	3827.8	0	0	0	0	0
"533"	3	53	20	4	4	1	2	3	433.06486034	536.56850618	0	0	0	0	0	0	0	0	0	0	0	0	0	3317.8	510	3827.8	0	0	0	0	0
"534"	3	53	20	4	4	1	3	3	433.06486034	536.56850618	0	0	0	0	0	0	0	0	0	0	0	0	0	3317.8	510	3827.8	0	0	0	0	0
"535"	3	53	20	4	4	1	4	3	433.06486034	536.56850618	0	0	0	0	0	0	0	0	0	0	0	0	0	3317.8	510	3827.8	0	0	0	0	0
"536"	3	53	20	4	5	1	1	3	433.06486034	536.56850618	0	0	0	0	0	0	0	0	0	0	0	0	0	7289.94	180	7469.94	0	0	0	0	0
"537"	3	53	20	4	5	1	2	3	433.06486034	536.56850618	0	0	0	0	0	0	0	0	0	0	0	0	0	7289.94	180	7469.94	0	0	0	0	0
"538"	3	53	20	4	5	1	3	3	433.06486034	536.56850618	0	0	0	0	0	0	0	0	0	0	0	0	0	7289.94	180	7469.94	0	0	0	0	0
"539"	3	53	20	4	5	1	4	3	433.06486034	536.56850618	0	0	0	0	0	0	0	0	0	0	0	0	0	7289.94	180	7469.94	0	0	0	0	0
"540"	3	53	20	4	6	1	1	3	433.06486034	536.56850618	0	0	0	0	0	0	0	0	0	0	0	0	0	2847.35	785.96	3633.31	0	0	0	0	0
"541"	3	53	20	4	6	1	2	3	433.06486034	536.56850618	0	0	0	0	0	0	0	0	0	0	0	0	0	2847.35	785.96	3633.31	0	0	0	0	0
"542"	3	53	20	4	6	1	3	3	433.06486034	536.56850618	0	0	0	0	0	0	0	0	0	0	0	0	0	2847.35	785.96	3633.31	0	0	0	0	0
"543"	3	53	21	2	10	1	1	3	609.22459893	754.83088773	0	0	0	0	0	0	0	0	0	0	0	0	0	412	510	922	0	0	0	0	0
"544"	3	53	21	2	10	1	2	3	609.22459893	754.83088773	0	0	0	0	0	0	0	0	0	0	0	0	0	412	510	922	0	0	0	0	0
"545"	3	53	21	2	10	1	3	3	609.22459893	754.83088773	0	0	0	0	0	0	0	0	0	0	0	0	0	412	510	922	0	0	0	0	0
"546"	3	53	21	2	10	1	4	3	609.22459893	754.83088773	0	0	0	0	0	0	0	0	0	0	0	0	0	412	510	922	0	0	0	0	0
"547"	3	53	21	2	10	1	5	3	609.22459893	754.83088773	0	0	0	1	0	0	0	0	0	0	0	0	0	412	510	922	0	0	0	0	0
"548"	3	53	21	2	11	1	1	3	609.22459893	754.83088773	0	0	0	0	0	0	0	0	0	0	0	0	0	557.03	149.65	706.68	0	0	0	0	0
"549"	3	53	21	2	11	1	2	3	609.22459893	754.83088773	0	0	0	0	0	0	0	0	0	0	0	0	0	557.03	149.65	706.68	0	0	0	0	0
"550"	3	53	21	2	11	1	3	3	609.22459893	754.83088773	0	0	0	0	0	0	0	0	0	0	0	0	0	557.03	149.65	706.68	0	0	0	0	0
"551"	3	53	21	2	11	1	4	3	609.22459893	754.83088773	0	0	0	0	0	0	0	0	0	0	0	0	0	557.03	149.65	706.68	0	0	0	0	0
"552"	3	53	21	2	2	1	1	3	609.22459893	754.83088773	0	0	0	0	0	0	0	0	0	0	0	0	0	36.31	408	444.31	0	0	0	0	0
"553"	3	53	21	2	2	1	2	3	609.22459893	754.83088773	0	0	0	0	0	0	0	0	0	0	0	0	0	36.31	408	444.31	0	0	0	0	0
"554"	3	53	21	2	3	1	1	3	609.22459893	754.83088773	0	0	0	0	0	0	0	0	0	0	0	0	0	553.33	502.73	1056.07	0	0	0	0	0
"555"	3	53	21	2	3	1	2	3	609.22459893	754.83088773	0	0	0	0	0	0	0	0	0	0	0	0	0	553.33	502.73	1056.07	0	0	0	0	0
"556"	3	53	21	2	3	1	3	3	609.22459893	754.83088773	0	0	0	0	0	0	0	0	0	0	0	0	0	553.33	502.73	1056.07	0	0	0	0	0
"557"	3	53	21	2	4	1	1	3	609.22459893	754.83088773	0	0	0	0	0	0	0	0	0	0	0	0	0	864.83	606.18	1471.01	0	0	0	0	0
"558"	3	53	21	2	4	1	2	3	609.22459893	754.83088773	0	0	0	0	0	0	0	0	0	0	0	0	0	864.83	606.18	1471.01	0	0	0	0	0
"559"	3	53	21	2	5	1	1	3	609.22459893	754.83088773	0	0	0	0	0	0	0	0	0	0	0	0	0	6184.32	357	6541.32	0	0	0	0	0
"560"	3	53	21	2	5	1	2	3	609.22459893	754.83088773	0	0	0	0	0	0	0	0	0	0	0	0	0	6184.32	357	6541.32	0	0	0	0	0
"561"	3	53	21	2	5	1	3	3	609.22459893	754.83088773	0	0	0	0	0	0	0	0	0	0	0	0	0	6184.32	357	6541.32	0	0	0	0	0
"562"	3	53	21	2	5	1	4	3	609.22459893	754.83088773	0	0	0	0	0	0	0	0	0	0	0	0	0	6184.32	357	6541.32	0	0	0	0	0
"563"	3	53	21	2	6	1	1	3	609.22459893	754.83088773	0	0	0	0	0	0	0	0	0	0	0	0	0	2619.81	444.41	3064.22	0	0	0	0	0
"564"	3	53	21	2	6	1	2	3	609.22459893	754.83088773	0	0	0	0	0	0	0	0	0	0	0	0	0	2619.81	444.41	3064.22	0	0	0	0	0
"565"	3	53	21	2	9	1	1	3	609.22459893	754.83088773	0	0	0	0	0	0	0	0	0	0	0	0	0	126.74	45.35	172.09	0	0	0	0	0
"566"	3	53	21	2	9	1	2	3	609.22459893	754.83088773	0	0	0	0	0	0	0	0	0	0	0	0	0	126.74	45.35	172.09	0	0	0	0	0
"567"	3	53	21	2	9	1	3	3	609.22459893	754.83088773	0	0	0	0	0	0	0	0	0	0	0	0	0	126.74	45.35	172.09	0	0	0	0	0
"568"	3	53	21	2	9	1	4	3	609.22459893	754.83088773	0	0	0	0	0	0	0	0	0	0	0	0	0	126.74	45.35	172.09	0	0	0	0	0
"569"	3	53	22	0	11	1	1	3	1101.51778656	1364.78344791	0	0	0	0	0	0	0	0	0	0	0	0	0	1722.48	1108.93	2831.41	0	0	0	0	0
"570"	3	53	22	0	11	1	2	3	1101.51778656	1364.78344791	0	0	0	0	0	0	0	0	0	0	0	0	0	1722.48	1108.93	2831.41	0	0	0	0	0
"571"	3	53	22	0	11	1	3	3	1101.51778656	1364.78344791	0	0	0	0	0	0	0	0	0	0	0	0	0	1722.48	1108.93	2831.41	0	0	0	0	0
"572"	3	53	22	0	2	1	1	3	1101.51778656	1364.78344791	0	0	0	0	0	0	0	0	0	0	0	0	0	3327.75	364.84	3692.59	0	0	0	0	0
"573"	3	53	22	0	2	1	2	3	1101.51778656	1364.78344791	0	0	0	0	0	0	0	0	0	0	0	0	0	3327.75	364.84	3692.59	0	0	0	0	0
"574"	3	53	22	0	2	1	3	3	1101.51778656	1364.78344791	0	0	0	0	0	0	0	0	0	0	0	0	0	3327.75	364.84	3692.59	0	0	0	0	0
"575"	3	53	22	0	2	1	4	3	1101.51778656	1364.78344791	0	0	0	0	0	0	0	0	0	0	0	0	0	3327.75	364.84	3692.59	0	0	0	0	0
"576"	3	53	22	0	2	1	5	3	1101.51778656	1364.78344791	0	0	0	0	0	0	0	0	0	0	0	0	0	3327.75	364.84	3692.59	0	0	0	0	0
"577"	3	53	22	0	2	1	6	3	1101.51778656	1364.78344791	0	0	0	0	0	0	0	0	0	0	0	0	0	3327.75	364.84	3692.59	0	0	0	0	0
"578"	3	53	22	0	3	1	1	3	1101.51778656	1364.78344791	0	0	0	0	0	0	0	0	0	0	0	0	0	1003.7	23.8	1027.5	0	0	0	0	0
"579"	3	53	22	0	3	1	2	3	1101.51778656	1364.78344791	0	0	0	0	0	0	0	0	0	0	0	0	0	1003.7	23.8	1027.5	0	0	0	0	0
"580"	3	53	22	0	8	1	1	3	1101.51778656	1364.78344791	0	0	0	0	0	0	0	0	0	1	0	1	0	1854.68	881.27	2735.95	0	0	0	0	0
"581"	3	53	22	0	8	1	2	3	1101.51778656	1364.78344791	0	0	0	0	0	0	0	0	0	0	0	0	0	1854.68	881.27	2735.95	0	0	0	0	0
"582"	3	53	22	0	8	1	3	3	1101.51778656	1364.78344791	0	0	0	0	0	0	0	0	0	0	0	0	0	1854.68	881.27	2735.95	0	0	0	0	0
"583"	3	53	22	0	8	1	4	3	1101.51778656	1364.78344791	0	0	0	0	0	0	0	0	0	0	0	0	0	1854.68	881.27	2735.95	0	0	0	0	0
"584"	3	53	22	0	8	1	5	3	1101.51778656	1364.78344791	0	0	0	0	0	0	0	0	0	0	0	0	0	1854.68	881.27	2735.95	0	0	0	0	0
"585"	3	53	22	0	8	1	6	3	1101.51778656	1364.78344791	0	0	0	0	0	0	0	0	0	0	0	0	0	1854.68	881.27	2735.95	0	0	0	0	0
"586"	3	53	22	0	8	1	7	3	1101.51778656	1364.78344791	0	0	0	0	0	0	0	0	0	0	0	0	0	1854.68	881.27	2735.95	0	0	0	0	0
"587"	3	53	22	0	8	1	8	3	1101.51778656	1364.78344791	0	0	0	0	0	0	0	0	0	0	0	0	0	1854.68	881.27	2735.95	0	0	0	0	0
"588"	3	53	22	0	9	1	1	3	1101.51778656	1364.78344791	0	0	0	0	0	0	0	0	0	0	0	0	0	1148.95	0	1148.95	0	0	0	0	0
"589"	3	53	22	0	9	1	2	3	1101.51778656	1364.78344791	0	0	0	1	0	0	0	0	0	0	0	0	0	1148.95	0	1148.95	0	0	0	0	0
"590"	3	53	22	0	9	1	3	3	1101.51778656	1364.78344791	0	0	0	1	0	0	0	0	0	0	0	0	0	1148.95	0	1148.95	0	0	0	0	0
"591"	3	53	22	0	9	1	4	3	1101.51778656	1364.78344791	0	0	0	0	0	0	0	0	0	0	0	0	0	1148.95	0	1148.95	0	0	0	0	0
"592"	3	53	23	9	1	1	1	3	1215.29644269	1505.75550347	0	0	0	0	0	0	0	0	0	0	0	0	0	902.63	346.4	1249.03	0	0	0	0	0
"593"	3	53	23	9	1	1	2	3	1215.29644269	1505.75550347	0	0	0	0	0	0	0	0	0	0	0	0	0	902.63	346.4	1249.03	0	0	0	0	0
"594"	3	53	23	9	1	1	3	3	1215.29644269	1505.75550347	0	0	0	0	0	0	0	0	0	0	0	0	0	902.63	346.4	1249.03	0	0	0	0	0
"595"	3	53	23	9	12	1	1	3	1215.29644269	1505.75550347	0	0	0	0	0	0	0	0	0	0	0	0	0	18953.83	0	18953.83	0	0	0	0	0
"596"	3	53	23	9	12	1	2	3	1215.29644269	1505.75550347	0	0	0	0	0	0	0	0	0	0	0	0	0	18953.83	0	18953.83	0	0	0	0	0
"597"	3	53	23	9	12	1	3	3	1215.29644269	1505.75550347	0	0	0	0	0	0	0	0	0	0	0	0	0	18953.83	0	18953.83	0	0	0	0	0
"598"	3	53	23	9	2	1	1	3	1215.29644269	1505.75550347	0	0	0	0	0	0	0	0	0	0	0	0	0	900	212.84	1112.84	0	0	0	0	0
"599"	3	53	23	9	2	1	2	3	1215.29644269	1505.75550347	0	0	0	0	0	0	0	0	0	0	0	0	0	900	212.84	1112.84	0	0	0	0	0
"600"	3	53	23	9	3	1	1	3	1215.29644269	1505.75550347	0	0	0	0	0	0	0	0	0	0	0	0	0	1240.97	0	1240.97	0	0	0	0	0
"601"	3	53	23	9	3	1	2	3	1215.29644269	1505.75550347	0	0	0	0	0	0	0	0	0	0	0	0	0	1240.97	0	1240.97	0	0	0	0	0
"602"	3	53	23	9	3	1	3	3	1215.29644269	1505.75550347	0	0	0	0	0	0	0	0	0	0	0	0	0	1240.97	0	1240.97	0	0	0	0	0
"603"	3	53	23	9	4	1	1	3	1215.29644269	1505.75550347	0	0	0	0	0	0	0	0	0	0	0	0	0	936.43	248.82	1185.25	0	0	0	0	0
"604"	3	53	23	9	6	1	1	3	1215.29644269	1505.75550347	0	0	0	0	0	0	0	0	0	0	0	0	0	876.32	255	1131.32	0	0	0	0	0
"605"	3	53	23	9	7	1	1	3	1215.29644269	1505.75550347	0	0	0	0	0	0	0	0	0	0	0	0	0	7889.65	0	7889.65	0	0	0	0	0
"606"	3	53	23	9	7	1	2	3	1215.29644269	1505.75550347	0	0	0	0	0	0	0	0	0	0	0	0	0	7889.65	0	7889.65	0	0	0	0	0
"607"	3	53	23	9	7	1	3	3	1215.29644269	1505.75550347	0	0	0	0	0	0	0	0	0	0	0	0	0	7889.65	0	7889.65	0	0	0	0	0
"608"	3	53	23	9	8	1	1	3	1215.29644269	1505.75550347	0	0	0	0	0	0	0	0	0	0	0	0	0	1273.44	357.39	1630.83	0	0	0	0	0
"609"	3	53	23	9	8	1	2	3	1215.29644269	1505.75550347	0	0	0	0	0	0	0	0	0	0	0	0	0	1273.44	357.39	1630.83	0	0	0	0	0
"610"	3	53	23	9	8	1	3	3	1215.29644269	1505.75550347	0	0	0	0	0	0	0	0	0	0	0	0	0	1273.44	357.39	1630.83	0	0	0	0	0
"611"	3	53	23	9	8	1	4	3	1215.29644269	1505.75550347	0	0	0	0	0	0	0	0	0	0	0	0	0	1273.44	357.39	1630.83	0	0	0	0	0
"612"	3	53	23	9	8	1	5	3	1215.29644269	1505.75550347	0	0	0	0	0	0	0	0	0	0	0	0	0	1273.44	357.39	1630.83	0	0	0	0	0
"613"	3	53	23	9	8	1	6	3	1215.29644269	1505.75550347	0	0	0	0	0	0	0	0	0	0	0	0	0	1273.44	357.39	1630.83	0	0	0	0	0
"614"	3	53	23	9	9	1	1	3	1215.29644269	1505.75550347	0	0	0	0	0	0	0	0	0	0	0	0	0	5916.59	501.42	6418	0	0	0	0	0
"615"	3	53	23	9	9	1	2	3	1215.29644269	1505.75550347	0	0	0	0	0	0	0	0	0	0	0	0	0	5916.59	501.42	6418	0	0	0	0	0
"616"	3	53	24	7	10	1	1	3	906.18465909	1122.76518688	0	0	0	0	0	0	0	0	0	1	1	1	0	2625	607.04	3232.04	0	0	0	0	0
"617"	3	53	24	7	10	1	2	3	906.18465909	1122.76518688	0	0	0	0	0	0	0	0	0	0	0	0	0	2625	607.04	3232.04	0	0	0	0	0
"618"	3	53	24	7	10	1	3	3	906.18465909	1122.76518688	0	0	0	0	0	0	0	0	0	0	0	0	0	2625	607.04	3232.04	0	0	0	0	0
"619"	3	53	24	7	10	1	4	3	906.18465909	1122.76518688	0	0	0	0	0	0	0	0	0	0	0	0	0	2625	607.04	3232.04	0	0	0	0	0
"620"	3	53	24	7	10	1	5	3	906.18465909	1122.76518688	0	0	0	0	0	0	0	0	0	0	0	0	0	2625	607.04	3232.04	0	0	0	0	0
"621"	3	53	24	7	11	1	1	3	906.18465909	1122.76518688	0	0	0	0	0	0	0	0	0	0	0	0	0	1047.38	238.68	1286.06	0	0	0	0	0
"622"	3	53	24	7	11	1	2	3	906.18465909	1122.76518688	0	0	0	0	0	0	0	0	0	0	0	0	0	1047.38	238.68	1286.06	0	0	0	0	0
"623"	3	53	24	7	11	1	3	3	906.18465909	1122.76518688	0	0	0	0	0	0	0	0	0	0	0	0	0	1047.38	238.68	1286.06	0	0	0	0	0
"624"	3	53	24	7	11	1	4	3	906.18465909	1122.76518688	0	0	0	0	0	0	0	0	0	0	0	0	0	1047.38	238.68	1286.06	0	0	0	0	0
"625"	3	53	24	7	2	1	1	3	906.18465909	1122.76518688	0	0	0	0	0	0	0	0	0	0	0	0	0	276.67	446.54	723.2	0	0	0	0	0
"626"	3	53	24	7	2	1	2	3	906.18465909	1122.76518688	0	0	0	0	0	0	0	0	0	0	0	0	0	276.67	446.54	723.2	0	0	0	0	0
"627"	3	53	24	7	4	1	1	3	906.18465909	1122.76518688	0	0	0	0	0	0	0	0	0	1	0	1	0	936.43	0	936.43	0	0	0	0	0
"628"	3	53	24	7	4	1	2	3	906.18465909	1122.76518688	0	0	0	0	0	0	0	0	0	0	0	0	0	936.43	0	936.43	0	0	0	0	0
"629"	3	53	24	7	4	1	3	3	906.18465909	1122.76518688	0	0	0	0	0	0	0	0	0	0	0	0	0	936.43	0	936.43	0	0	0	0	0
"630"	3	53	24	7	4	1	4	3	906.18465909	1122.76518688	0	0	0	0	0	0	0	0	0	0	0	0	0	936.43	0	936.43	0	0	0	0	0
"631"	3	53	24	7	6	1	1	3	906.18465909	1122.76518688	0	0	0	0	0	0	0	0	0	0	0	0	0	4908	427.05	5335.05	0	0	0	0	0
"632"	3	53	24	7	6	1	2	3	906.18465909	1122.76518688	0	0	0	0	0	0	0	0	0	0	0	0	0	4908	427.05	5335.05	0	0	0	0	0
"633"	3	53	24	7	6	1	3	3	906.18465909	1122.76518688	0	0	0	0	0	0	0	0	0	0	0	0	0	4908	427.05	5335.05	0	0	0	0	0
"634"	3	53	24	7	6	1	4	3	906.18465909	1122.76518688	0	0	0	0	0	0	0	0	0	0	0	0	0	4908	427.05	5335.05	0	0	0	0	0
"635"	3	53	24	7	8	1	1	3	906.18465909	1122.76518688	0	0	0	0	0	0	0	0	0	0	0	0	0	4959.34	560.58	5519.91	0	0	0	0	0
"636"	3	53	24	7	8	1	2	3	906.18465909	1122.76518688	0	0	0	0	0	0	0	0	0	0	0	0	0	4959.34	560.58	5519.91	0	0	0	0	0
"637"	3	53	24	7	8	1	3	3	906.18465909	1122.76518688	0	0	0	0	0	0	0	0	0	0	0	0	0	4959.34	560.58	5519.91	0	0	0	0	0
"638"	3	53	24	7	8	1	4	3	906.18465909	1122.76518688	0	0	0	0	0	0	0	0	0	0	0	0	0	4959.34	560.58	5519.91	0	0	0	0	0
"639"	3	53	24	7	8	1	5	3	906.18465909	1122.76518688	0	0	0	0	0	0	0	0	0	0	0	0	0	4959.34	560.58	5519.91	0	0	0	0	0
"640"	3	53	24	7	9	1	1	3	906.18465909	1122.76518688	0	0	0	0	0	0	0	0	0	0	0	0	0	629.17	0	629.17	0	0	0	0	0
"641"	3	53	25	5	10	1	1	3	1346.01033058	1667.71035593	0	0	0	0	0	0	0	0	0	0	0	0	0	3640	314.37	3954.37	0	0	0	0	0
"642"	3	53	25	5	10	1	2	3	1346.01033058	1667.71035593	0	0	0	0	0	0	0	0	0	0	0	0	0	3640	314.37	3954.37	0	0	0	0	0
"643"	3	53	25	5	10	1	3	3	1346.01033058	1667.71035593	0	0	0	0	0	0	0	0	0	0	0	0	0	3640	314.37	3954.37	0	0	0	0	0
