"tipo_reg"	"cod_uf"	"num_seq"	"num_dv"	"cod_domc"	"num_ext_renda"	"fator_expansao1"	"fator_expansao2"	"perd_cod_p_visit_realm_em"	"qtd_morador_domc"	"qtd_uc"	"qtd_familia"	"cod_tipo_domc"	"cod_material_parede"	"cod_material_cobertura"	"cod_material_piso"	"qtd_comodos_domc"	"qtd_comd_serv_dormit"	"cod_agua_comodo"	"cod_abast_agua"	"qtd_banheiros"	"cod_esgoto_sanit"	"cod_cond_ocup"	"cod_tempo_moradia"	"cod_contrato_docum"	"cod_exist_pavim"	"imput_qtd_comodos"	"imput_qtd_banheiros"	"imput_esgoto"	"renda_bruta_monetaria"	"renda_bruta_nao_monetaria"	"renda_total"	"cod_servico_distribuicao"	"estrada_grande_1"	"area_1"	"estrada_ferro_1"	"passagem_1"	"gasoduto_1"	"lixao_1"	"esgoto_1"	"rio_1"	"encosta_1"	"lixo_biodegradavel"	"lixo_separado"	"cod_lixo"	"rede_15"	"propria_15"	"diesel_16"	"solar_16"	"eolica_16"	"agua_16"	"biodiesel_16"	"sistema_misto_16"	"outra_fonte_16"	"energia_17"	"gas_17"	"energia_solar_17"	"lenha_17"	"outra_forma_17"	"gas_18"	"lenha_18"	"carvao_18"	"energia_eletrica_18"	"outro_18"
"254"	1	53	34	4	6	3	548.30816072	679.35525984	46	2	1	1	1	1	1	4	5	2	1	1	1	1	1	0	0	1	0	0	0	636	112.3	748.3	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"255"	1	53	34	4	7	3	548.30816072	679.35525984	45	3	1	1	1	1	1	2	5	2	1	1	1	1	4	0	0	1	0	0	0	1125.5	341.08	1466.58	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"256"	1	53	34	4	8	3	548.30816072	679.35525984	46	4	1	1	1	1	1	2	8	3	1	1	2	1	2	0	0	1	0	0	0	2246.38	505.33	2751.71	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"257"	1	53	35	2	1	4	466.92957549	578.52697773	2	4	1	1	2	1	2	2	7	3	1	1	2	1	6	3	1	1	0	0	0	3060	0	3060	1	1	2	2	2	2	2	2	2	2	1	2	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"258"	1	53	35	2	10	4	466.92957549	578.52697773	10	4	1	1	2	1	2	2	6	2	1	1	1	1	2	0	0	1	0	0	0	4290.82	597.58	4888.4	1	1	2	2	2	2	2	2	2	2	2	0	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"259"	1	53	35	2	13	4	466.92957549	578.52697773	13	3	1	1	2	1	2	2	7	2	1	1	2	1	6	1	3	1	0	0	0	2625	50	2675	1	2	2	2	2	2	2	2	2	2	1	2	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"260"	1	53	35	2	4	4	466.92957549	578.52697773	3	5	1	1	2	1	2	2	7	3	1	1	2	1	2	0	0	1	0	0	0	12731.17	420.54	13151.71	1	1	2	2	2	2	2	2	2	2	2	0	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"261"	1	53	35	2	5	4	466.92957549	578.52697773	6	4	1	1	2	1	2	2	7	3	1	1	2	1	6	1	2	1	0	0	0	11406.63	12.12	11418.75	1	1	2	2	2	2	2	2	2	2	2	0	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"262"	1	53	35	2	7	4	466.92957549	578.52697773	7	1	1	1	2	1	2	2	7	1	1	1	2	1	2	0	0	1	0	0	0	8988.43	571.47	9559.9	1	2	2	2	2	2	2	2	2	2	2	0	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"263"	1	53	35	2	8	4	466.92957549	578.52697773	7	4	1	1	2	1	2	2	7	2	1	1	2	1	6	3	2	1	0	0	0	8202.55	0	8202.55	1	2	2	2	2	2	2	2	2	2	2	0	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"264"	1	53	35	2	9	4	466.92957549	578.52697773	10	1	1	1	2	1	2	2	6	2	1	1	2	1	4	0	0	1	0	0	0	3905.48	589.92	4495.4	1	1	2	2	2	2	2	2	2	2	2	0	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"265"	1	53	36	0	13	4	1550.25	1920.76384597	13	4	1	1	2	1	2	2	6	3	1	1	1	1	1	0	0	1	0	0	0	9276.97	320.95	9597.92	1	1	2	2	2	2	2	2	2	2	2	0	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"266"	1	53	36	0	4	4	1550.25	1920.76384597	4	3	1	1	2	1	1	2	6	3	1	1	1	1	1	0	0	1	0	0	0	6262.81	468.65	6731.46	1	1	2	2	2	2	2	2	2	2	2	0	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"267"	1	53	36	0	7	4	1550.25	1920.76384597	9	3	1	1	2	1	2	2	7	3	1	1	1	1	1	0	0	1	0	0	0	3614.87	524.36	4139.22	1	1	2	2	2	2	2	2	2	2	1	2	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"268"	1	53	36	0	8	4	1550.25	1920.76384597	8	3	1	1	2	1	2	2	7	3	1	1	2	1	1	0	0	1	0	0	0	6665.83	459	7124.83	1	1	2	2	2	2	2	2	2	2	2	0	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"269"	1	53	37	9	1	4	1548.7899061	1918.95478578	52	3	1	1	2	1	2	2	5	2	1	1	1	1	1	0	0	1	0	0	0	7250.1	667.4	7917.5	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"270"	1	53	37	9	2	4	1548.7899061	1918.95478578	15	1	1	1	2	1	2	2	7	2	1	1	2	1	1	0	0	1	0	0	0	12183.33	408	12591.33	1	1	2	2	1	2	2	2	2	2	2	0	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"271"	1	53	37	9	4	4	1548.7899061	1918.95478578	17	2	1	1	2	1	2	3	5	2	1	1	1	1	1	0	0	1	0	0	0	6626.97	380.19	7007.16	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"272"	1	53	37	9	5	4	1548.7899061	1918.95478578	18	4	1	1	2	1	2	3	7	2	1	1	2	1	1	0	0	1	0	0	0	1228.61	510	1738.61	1	1	2	1	1	2	2	2	2	2	2	0	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"273"	1	53	37	9	7	4	1548.7899061	1918.95478578	21	1	1	1	2	1	2	3	8	1	1	1	2	1	2	0	0	1	0	0	0	6112.67	594.67	6707.33	1	1	2	2	2	2	2	2	2	2	2	0	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"274"	1	53	38	7	1	4	539.74789135	668.74906347	15	1	1	1	1	1	2	2	7	1	1	1	2	1	1	0	0	1	0	0	0	5032.57	532.68	5565.25	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"275"	1	53	38	7	10	4	539.74789135	668.74906347	23	3	1	1	1	1	1	4	5	2	1	1	1	1	6	3	1	1	0	0	0	2730.53	0	2730.53	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"276"	1	53	38	7	11	4	539.74789135	668.74906347	26	3	1	1	1	1	2	2	5	2	1	1	1	1	4	0	0	1	0	0	0	7035.54	329.03	7364.57	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"277"	1	53	38	7	2	4	539.74789135	668.74906347	15	4	1	1	1	1	1	2	9	3	1	1	2	1	1	0	0	1	0	0	0	4638.65	705.39	5344.04	1	1	2	2	2	2	2	2	2	2	1	2	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"278"	1	53	38	7	3	4	539.74789135	668.74906347	18	4	1	1	1	1	2	2	15	3	1	1	5	1	1	0	0	1	0	0	0	20142.15	1566.26	21708.41	1	1	1	2	1	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"279"	1	53	38	7	5	4	539.74789135	668.74906347	20	4	1	1	1	1	2	4	8	3	1	1	3	1	2	0	0	1	0	0	0	8387.8	232.29	8620.09	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"280"	1	53	38	7	7	4	539.74789135	668.74906347	22	3	1	1	1	1	1	2	8	2	1	1	2	1	1	0	0	1	0	0	0	4349.75	752.89	5102.64	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"281"	1	53	39	5	1	4	368.33102087	456.36310804	30	3	1	1	1	1	1	2	6	2	1	1	2	1	3	0	0	1	0	0	0	5745.58	451.16	6196.74	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"282"	1	53	39	5	10	4	368.33102087	456.36310804	34	2	1	1	1	1	1	2	6	2	1	1	1	1	1	0	0	1	0	0	0	1103	728.96	1831.96	1	2	2	2	2	2	2	2	2	2	1	2	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"283"	1	53	39	5	11	4	368.33102087	456.36310804	37	1	1	1	2	1	2	2	4	1	1	1	1	1	1	0	0	1	0	0	0	684.95	211.49	896.44	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"284"	1	53	39	5	15	4	368.33102087	456.36310804	37	1	1	1	2	1	2	2	4	1	1	1	1	1	1	0	0	1	0	0	0	450.28	417.58	867.86	1	1	2	2	1	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"285"	1	53	39	5	18	4	368.33102087	456.36310804	39	2	1	1	1	1	2	7	4	1	1	1	1	1	4	0	0	1	0	0	0	3776.2	22	3798.2	2	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"286"	1	53	39	5	20	4	368.33102087	456.36310804	39	5	1	1	2	1	2	2	6	2	1	1	1	1	6	2	1	1	0	0	0	1108.5	0	1108.5	2	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"287"	1	53	39	5	3	4	368.33102087	456.36310804	31	3	1	1	1	1	1	2	8	3	1	1	2	1	1	0	0	1	0	0	0	902.38	430.45	1332.82	1	2	2	2	2	2	2	1	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"288"	1	53	39	5	4	4	368.33102087	456.36310804	30	4	1	1	1	1	1	2	8	3	1	1	2	1	6	1	3	1	0	0	0	11801.62	0	11801.62	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"289"	1	53	39	5	6	4	368.33102087	456.36310804	34	4	1	1	1	1	1	2	6	2	1	1	1	1	6	2	3	1	0	0	0	2774	0	2774	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"290"	1	53	39	5	7	4	368.33102087	456.36310804	34	2	1	1	2	1	1	2	5	1	1	1	1	1	6	2	3	1	0	0	0	915.43	44.17	959.6	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"291"	1	53	40	9	12	4	1286.18530184	1593.58698725	38	3	1	1	1	1	1	2	8	3	1	1	2	1	1	0	0	1	0	0	0	10804.82	954.68	11759.5	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"292"	1	53	40	9	13	4	1286.18530184	1593.58698725	40	3	1	1	1	1	1	4	5	2	1	1	1	1	3	0	0	1	0	0	0	865.66	600	1465.66	1	1	2	2	2	2	2	2	2	2	1	2	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"293"	1	53	40	9	3	4	1286.18530184	1593.58698725	29	4	1	1	1	1	1	3	9	3	1	1	3	1	4	0	0	1	0	0	0	5519.2	1422.75	6941.96	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"294"	1	53	40	9	4	4	1286.18530184	1593.58698725	52	2	1	1	1	1	1	2	4	1	1	1	1	1	6	3	2	1	0	0	0	1000	0	1000	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"295"	1	53	40	9	5	4	1286.18530184	1593.58698725	52	5	1	1	1	1	1	2	3	1	1	1	1	1	6	1	3	1	0	0	0	808	0	808	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"296"	1	53	41	7	1	4	1938.13946459	2401.35991746	49	4	1	1	1	1	2	2	10	3	1	1	3	1	1	0	0	1	0	0	0	5100	548	5648	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"297"	1	53	41	7	12	4	1938.13946459	2401.35991746	38	2	1	1	2	1	2	2	3	2	1	1	1	1	1	0	0	1	0	0	0	450.62	500	950.62	2	2	1	2	1	2	2	2	2	2	1	2	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"298"	1	53	41	7	2	4	1938.13946459	2401.35991746	49	6	1	1	1	1	2	2	5	2	1	1	1	1	6	2	1	1	0	0	0	943	34.17	977.17	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"299"	1	53	41	7	9	4	1938.13946459	2401.35991746	37	3	1	1	2	1	2	2	5	2	1	1	1	1	2	0	0	1	0	0	0	1310	574.83	1884.83	2	1	2	2	1	1	2	2	2	2	2	0	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"300"	1	53	42	5	1	4	642.82555283	796.46255838	42	2	1	1	1	1	1	2	13	2	1	1	5	1	1	0	0	1	0	0	0	15164	1758.8	16922.8	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"301"	1	53	42	5	10	4	642.82555283	796.46255838	48	3	1	1	1	1	1	2	7	3	1	1	2	1	6	3	2	1	0	0	0	10391.38	0	10391.38	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"302"	1	53	42	5	12	4	642.82555283	796.46255838	48	2	1	1	1	1	1	2	6	1	1	1	1	1	1	0	0	1	0	0	0	455.45	757.67	1213.12	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"303"	1	53	42	5	14	4	642.82555283	796.46255838	50	3	1	1	1	1	1	2	5	2	1	1	1	1	4	0	0	1	0	0	0	2538.19	380	2918.19	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"304"	1	53	42	5	15	4	642.82555283	796.46255838	51	3	1	1	1	1	1	4	6	3	1	1	1	1	6	3	2	1	0	0	0	4275	0	4275	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"305"	1	53	42	5	2	4	642.82555283	796.46255838	42	1	1	1	1	1	1	2	8	1	1	1	2	1	4	0	0	1	0	0	0	1465.48	751	2216.48	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"306"	1	53	42	5	4	4	642.82555283	796.46255838	41	3	1	1	1	1	1	3	4	2	1	1	1	1	6	3	2	1	0	0	0	2655.63	26.67	2682.29	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"307"	1	53	42	5	5	4	642.82555283	796.46255838	46	4	1	1	2	1	1	2	12	2	1	1	3	1	1	0	0	1	0	0	0	1590	887	2477	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"308"	1	53	42	5	6	4	642.82555283	796.46255838	45	7	1	1	1	1	1	2	12	4	1	1	3	1	1	0	0	1	0	0	0	3466.86	738.37	4205.23	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"309"	1	53	42	5	8	4	642.82555283	796.46255838	45	4	1	1	1	1	1	3	17	4	1	1	5	1	2	0	0	1	0	0	0	11370	99.56	11469.56	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"310"	1	53	42	5	9	4	642.82555283	796.46255838	48	3	1	1	1	1	1	2	10	5	1	1	3	1	1	0	0	1	0	0	0	10719.54	530.65	11250.19	1	1	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"311"	1	53	43	3	13	4	1368.97470449	1696.16327588	50	2	1	1	2	1	2	2	6	2	1	1	1	1	1	0	0	1	0	0	0	6803.33	500	7303.33	1	1	2	2	2	2	2	2	2	2	2	0	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"312"	1	53	43	3	2	4	1368.97470449	1696.16327588	40	3	1	1	2	1	2	2	5	2	1	1	1	1	1	0	0	1	0	0	0	6895	383.33	7278.33	1	2	2	2	2	2	2	2	2	2	2	0	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"313"	1	53	43	3	3	4	1368.97470449	1696.16327588	43	3	1	1	2	1	2	2	5	2	1	1	1	1	1	0	0	1	0	0	0	1570.76	400	1970.76	1	1	2	2	2	2	2	2	2	2	2	0	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"314"	1	53	43	3	5	4	1368.97470449	1696.16327588	44	4	1	1	2	1	2	2	7	3	1	1	2	1	6	2	1	1	0	0	0	10718.5	0	10718.5	1	1	2	2	1	1	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"315"	1	53	43	3	8	4	1368.97470449	1696.16327588	47	2	1	1	2	1	2	2	5	1	1	1	1	1	1	0	0	1	0	0	0	1886	450	2336	1	1	2	2	2	2	2	2	2	2	2	0	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"316"	1	53	44	1	1	5	994.46813397	1232.14864551	1	5	1	1	1	1	1	2	8	3	1	2	2	2	1	0	0	2	0	0	0	1868.6	56	1924.6	2	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"317"	1	53	44	1	10	5	994.46813397	1232.14864551	10	4	1	1	1	1	1	2	5	2	1	1	1	3	1	0	0	2	0	0	0	2755.25	459	3214.25	5	1	2	2	2	2	2	2	2	2	2	0	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"318"	1	53	44	1	12	5	994.46813397	1232.14864551	9	4	1	1	1	1	2	4	8	3	1	1	2	2	1	0	0	1	0	0	0	776.52	612	1388.52	1	2	2	2	2	2	2	2	2	2	2	0	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"319"	1	53	44	1	14	5	994.46813397	1232.14864551	13	5	1	1	1	1	1	4	3	1	1	1	1	2	6	2	1	2	0	0	0	630	188.89	818.89	2	2	2	2	2	2	2	2	2	2	2	0	1	2	1	2	2	2	2	2	2	1	1	2	2	2	2	1	2	2	2	2
"320"	1	53	44	1	15	5	994.46813397	1232.14864551	13	4	1	1	1	1	2	2	14	5	1	1	4	2	1	0	0	1	0	0	0	18889.38	447	19336.38	1	2	2	2	2	2	2	2	2	2	1	2	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"321"	1	53	44	1	2	5	994.46813397	1232.14864551	1	7	1	1	1	1	1	4	4	2	1	1	1	1	6	3	1	2	0	0	0	1091.25	3.33	1094.58	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"322"	1	53	44	1	3	5	994.46813397	1232.14864551	1	5	1	1	1	1	1	2	8	3	1	1	2	2	1	0	0	1	0	0	0	12038	671.25	12709.25	2	2	2	2	2	2	2	2	2	2	2	0	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"323"	1	53	44	1	4	5	994.46813397	1232.14864551	2	3	1	1	3	1	1	4	2	1	1	1	1	3	6	3	1	1	0	0	0	327	0	327	1	2	2	2	2	2	2	2	2	2	1	2	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"324"	1	53	44	1	5	5	994.46813397	1232.14864551	5	2	1	1	1	1	1	4	5	1	1	1	1	2	1	0	0	2	0	0	0	199.57	4.95	204.51	5	2	2	2	2	2	2	2	2	2	2	0	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"325"	1	53	44	1	6	5	994.46813397	1232.14864551	5	5	1	1	1	1	2	2	8	3	1	1	2	2	1	0	0	2	0	0	0	1073.84	4.46	1078.3	2	2	2	2	2	2	2	2	2	2	2	0	2	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"326"	1	53	44	1	7	5	994.46813397	1232.14864551	5	5	1	1	1	1	2	2	6	2	1	1	2	2	1	0	0	2	0	0	0	6229	261.79	6490.79	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"327"	1	53	45	0	1	5	648.51214128	803.5082565	1	3	1	1	1	1	1	2	5	2	1	1	1	1	6	1	1	1	0	0	0	837.74	22.92	860.66	1	2	2	2	2	2	2	2	1	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"328"	1	53	45	0	11	5	648.51214128	803.5082565	13	2	1	1	1	1	1	2	7	1	1	1	2	1	1	0	0	1	0	0	0	3566.52	286.96	3853.48	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"329"	1	53	45	0	13	5	648.51214128	803.5082565	13	1	1	1	3	1	1	2	3	1	1	1	1	1	6	3	1	1	0	0	0	121.67	0	121.67	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"330"	1	53	45	0	2	5	648.51214128	803.5082565	1	1	1	1	1	1	1	2	7	1	1	1	2	1	4	0	0	1	0	0	0	364	398.67	762.67	1	2	2	2	2	2	2	2	2	2	1	2	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"331"	1	53	45	0	4	5	648.51214128	803.5082565	5	5	1	1	1	1	1	2	6	2	1	1	1	2	1	0	0	2	0	0	0	773.55	362.73	1136.28	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"332"	1	53	45	0	5	5	648.51214128	803.5082565	5	1	1	1	2	1	2	2	2	1	1	1	1	1	6	1	1	1	0	0	0	204.92	0	204.92	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"333"	1	53	45	0	7	5	648.51214128	803.5082565	9	1	1	1	1	1	1	4	8	1	1	1	2	1	1	0	0	2	0	0	0	122.23	175.2	297.43	1	2	2	2	2	2	2	2	2	2	1	2	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"334"	1	53	45	0	8	5	648.51214128	803.5082565	9	5	1	1	1	1	1	4	4	2	1	1	1	1	6	1	1	1	0	0	0	6943.45	0	6943.45	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"335"	1	53	45	0	9	5	648.51214128	803.5082565	9	3	1	1	1	1	1	4	4	1	1	1	1	1	1	0	0	1	0	0	0	1048.29	277.18	1325.46	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"336"	1	53	46	8	11	5	722.16743613	894.76736144	11	3	1	1	1	1	1	2	5	2	1	1	1	1	4	0	0	1	0	0	0	807.07	275.01	1082.08	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"337"	1	53	46	8	13	5	722.16743613	894.76736144	10	5	1	2	1	1	1	2	6	3	1	1	1	1	6	1	1	1	0	0	0	2280.88	0	2280.88	1	2	2	2	2	2	1	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"338"	1	53	46	8	2	5	722.16743613	894.76736144	2	4	1	1	1	1	1	2	8	3	1	1	2	1	1	0	0	1	0	0	0	4305.15	416	4721.15	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"339"	1	53	46	8	3	5	722.16743613	894.76736144	2	2	1	1	1	1	1	4	4	1	1	1	1	1	6	3	1	1	0	0	0	1520.74	0	1520.74	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"340"	1	53	46	8	4	5	722.16743613	894.76736144	2	4	1	2	1	1	1	2	11	4	1	1	3	1	1	0	0	1	0	0	0	9459.22	615.67	10074.89	1	2	2	2	2	2	1	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"341"	1	53	46	8	5	5	722.16743613	894.76736144	2	4	1	1	1	1	1	4	4	1	1	1	1	1	1	0	0	1	0	0	0	848	208	1056	1	2	2	2	2	2	1	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"342"	1	53	46	8	6	5	722.16743613	894.76736144	6	6	1	1	1	1	1	2	6	3	1	1	1	1	6	3	1	1	0	0	0	2761.57	5.8	2767.37	1	2	2	2	2	2	1	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"343"	1	53	46	8	7	5	722.16743613	894.76736144	6	5	1	1	1	1	1	2	7	3	1	1	1	1	1	0	0	1	0	0	0	4061.76	412	4473.76	1	2	2	2	2	2	2	2	2	2	2	0	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
"344"	1	53	46	8	9	5	722.16743613	894.76736144	6	2	1	1	1	1	1	2	5	2	1	1	1	1	6	1	1	1	0	0	0	1059.11	0	1059.11	1	2	2	2	2	2	1	2	2	2	1	2	1	1	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	2	2	2
