"tipo_reg"	"cod_uf"	"num_seq"	"num_dv"	"cod_domc"	"num_uc"	"num_ext_renda"	"fator_expansao1"	"fator_expansao2"	"num_quadro"	"cod_item"	"cod_obtencao"	"val_despesa"	"fator_anual"	"num_deflator"	"val_despesa_corrigido"	"valor_anual_expandido2"	"cod_imput"	"renda_bruta_monetaria"	"renda_bruta_nao_monetaria"	"renda_total"	"qtd_item"	"cod_unidade_medida"	"cod_peso_volume"	"quantidade_final"	"cod_imput_quant"	"cod_local_compra"
"2963"	6	53	104	9	2	1	8	144.61737723	179.18131248	6	201	0	130	12	0.98	127.4	273932.39	0	9795	653.33	10448.33	450	0	0	450	0	0
"2964"	6	53	104	9	2	1	8	144.61737723	179.18131248	6	401	0	98	12	1.02	99.96	214931.57	0	9795	653.33	10448.33	0	0	0	0	0	0
"2965"	6	53	104	9	2	1	8	144.61737723	179.18131248	6	701	0	139	12	1	139	298874.43	0	9795	653.33	10448.33	0	0	0	0	0	0
"2966"	6	53	104	9	2	1	8	144.61737723	179.18131248	7	101	1	84	4	0.98	82.32	59000.82	0	9795	653.33	10448.33	3	9201	36101	39	0	2007
"2967"	6	53	104	9	2	1	8	144.61737723	179.18131248	8	99901	1	4000	4	1.04	4160	2981577.04	0	9795	653.33	10448.33	0	0	0	0	0	2101
"2968"	6	53	104	9	2	1	8	144.61737723	179.18131248	9	3601	1	75	4	0.99	74.25	53216.85	0	9795	653.33	10448.33	0	0	0	0	0	6605
"2969"	6	53	104	9	20	1	8	144.61737723	179.18131248	7	101	1	62	4	0.99	61.38	43992.6	0	934.87	105.43	1040.3	2	9201	36105	26	0	1012
"2970"	6	53	104	9	4	1	8	144.61737723	179.18131248	6	201	0	50	12	0.98	49	105358.61	0	261.6	205.75	467.35	130	0	0	130	0	0
"2971"	6	53	104	9	4	1	8	144.61737723	179.18131248	7	501	1	74	4	0.99	73.26	52507.29	0	261.6	205.75	467.35	2	1901	36105	26	1	2007
"2972"	6	53	104	9	6	1	8	144.61737723	179.18131248	7	101	1	34	4	0.98	33.32	23881.29	0	1504.17	180	1684.17	1	9201	36101	13	0	101
"2973"	6	53	104	9	7	1	8	144.61737723	179.18131248	7	101	1	74	4	0.98	72.52	51976.92	0	2581.77	306	2887.77	2	1903	36105	26	0	2007
"2974"	6	53	104	9	8	1	8	144.61737723	179.18131248	7	101	1	36	4	0.98	35.28	25286.07	0	2367.13	156	2523.13	1	9201	36105	13	0	601
"2975"	6	53	104	9	8	1	8	144.61737723	179.18131248	6	201	0	20	12	0.98	19.6	42143.44	0	2367.13	156	2523.13	9999	0	0	77	1	0
"2976"	6	53	104	9	9	1	8	144.61737723	179.18131248	6	201	0	200	12	0.99	198	425734.8	0	191.83	0	191.83	350	0	0	350	0	0
"2977"	6	53	104	9	9	1	8	144.61737723	179.18131248	7	101	1	150	4	0.98	147	105358.61	0	191.83	0	191.83	5	9203	36101	39	1	2006
"2978"	6	53	105	7	1	1	8	103.06502101	127.69783334	6	201	0	40	12	0.98	39.2	60069.06	0	1470	13.78	1483.78	175	0	0	175	0	0
"2979"	6	53	105	7	1	1	8	103.06502101	127.69783334	7	101	1	111	4	0.99	109.89	56130.86	0	1470	13.78	1483.78	3	9203	36101	39	0	2006
"2980"	6	53	105	7	1	1	8	103.06502101	127.69783334	8	501	1	160	4	1.08	172.8	88264.74	0	1470	13.78	1483.78	0	0	0	0	0	2101
"2981"	6	53	105	7	1	1	8	103.06502101	127.69783334	8	601	1	330	4	1.08	356.4	182046.03	0	1470	13.78	1483.78	0	0	0	0	0	2101
"2982"	6	53	105	7	1	1	8	103.06502101	127.69783334	8	2201	1	260	4	1.08	280.8	143430.21	0	1470	13.78	1483.78	0	0	0	0	0	2101
"2983"	6	53	105	7	1	1	8	103.06502101	127.69783334	8	602	1	324	4	1.08	349.92	178736.1	0	1470	13.78	1483.78	0	0	0	0	0	2101
"2984"	6	53	105	7	10	1	8	103.06502101	127.69783334	6	201	0	300	12	0.99	297	455115.08	0	126	306	432	9999	0	0	866	1	0
"2985"	6	53	105	7	10	1	8	103.06502101	127.69783334	6	401	0	80	12	1	80	122589.92	0	126	306	432	0	0	0	0	0	0
"2986"	6	53	105	7	11	1	8	103.06502101	127.69783334	7	101	1	36	4	0.98	35.28	18020.72	0	495.03	153	648.03	1	9201	36101	13	0	1012
"2987"	6	53	105	7	11	1	8	103.06502101	127.69783334	6	201	0	14.58	12	0.99	14.43	22112.16	0	495.03	153	648.03	9999	0	0	54	1	0
"2988"	6	53	105	7	12	1	8	103.06502101	127.69783334	6	201	0	155.13	12	0.99	153.58	235342	0	1395	0	1395	781	0	0	392	1	0
"2989"	6	53	105	7	12	1	8	103.06502101	127.69783334	7	101	1	32	4	0.98	31.36	16018.42	0	1395	0	1395	13	4803	0	13	0	702
"2990"	6	53	105	7	13	1	8	103.06502101	127.69783334	7	101	1	45	4	0.98	44.1	22525.9	0	1129.5	234.6	1364.1	1	9201	36105	13	0	1114
"2991"	6	53	105	7	13	1	8	103.06502101	127.69783334	6	201	0	40	12	0.99	39.6	60682.01	0	1129.5	234.6	1364.1	9999	0	0	106	1	0
"2992"	6	53	105	7	14	1	8	103.06502101	127.69783334	7	201	11	999999.99	4	1.02	51	26050.36	1	293.48	26.17	319.65	2000	4704	0	181.11	1	7702
"2993"	6	53	105	7	14	1	8	103.06502101	127.69783334	7	101	1	40	4	0.99	39.6	20227.34	0	293.48	26.17	319.65	1	9201	36105	13	0	2007
"2994"	6	53	105	7	14	1	8	103.06502101	127.69783334	8	1905	1	700	4	1.04	728	371856.09	0	293.48	26.17	319.65	0	0	0	0	0	2101
"2995"	6	53	105	7	14	1	8	103.06502101	127.69783334	6	201	0	20	12	1	20	30647.48	0	293.48	26.17	319.65	9999	0	0	70	1	0
"2996"	6	53	105	7	15	1	8	103.06502101	127.69783334	6	201	0	5	12	1	5	7661.87	3	1404.78	264.18	1668.96	9999	0	0	28	1	0
"2997"	6	53	105	7	16	1	8	103.06502101	127.69783334	6	201	0	15	12	1	15	22985.61	0	1711.79	204	1915.79	9999	0	0	84	1	0
"2998"	6	53	105	7	16	1	8	103.06502101	127.69783334	7	101	1	38	4	0.99	37.62	19215.97	0	1711.79	204	1915.79	1	9201	36105	13	0	2006
"2999"	6	53	105	7	18	1	8	103.06502101	127.69783334	6	201	0	160	12	1	160	245179.84	0	1828.5	920.39	2748.89	9999	0	0	419	1	0
"3000"	6	53	105	7	18	1	8	103.06502101	127.69783334	7	101	1	76	4	0.99	75.24	38431.94	0	1828.5	920.39	2748.89	2	9201	36102	26	0	2006
"3001"	6	53	105	7	2	1	8	103.06502101	127.69783334	7	101	1	76	4	0.99	75.24	38431.94	0	350	119	469	2	9203	36101	26	0	506
"3002"	6	53	105	7	2	1	8	103.06502101	127.69783334	7	201	11	999999.99	4	1.03	51	26050.36	1	350	119	469	2000	4901	0	181.11	1	7701
"3003"	6	53	105	7	3	1	8	103.06502101	127.69783334	7	201	11	999999.99	4	1.03	41.6	21248.92	1	3845.83	1074.67	4920.5	4000	4704	36105	147.729	1	7701
"3004"	6	53	105	7	3	1	8	103.06502101	127.69783334	7	101	1	104	4	0.99	102.96	52591.08	0	3845.83	1074.67	4920.5	3	9201	36101	39	0	1105
"3005"	6	53	105	7	3	1	8	103.06502101	127.69783334	6	201	0	224.84	12	0.98	220.34	337643.29	0	3845.83	1074.67	4920.5	1153	0	0	500	1	0
"3006"	6	53	105	7	3	1	8	103.06502101	127.69783334	6	401	0	49.4	12	1.02	50.39	77216.33	0	3845.83	1074.67	4920.5	0	0	0	0	0	0
"3007"	6	53	105	7	4	1	8	103.06502101	127.69783334	7	101	1	117	4	0.98	114.66	58567.33	0	1010.25	238.81	1249.06	3	9203	36101	39	0	2006
"3008"	6	53	105	7	6	1	8	103.06502101	127.69783334	7	101	1	118	4	0.98	115.64	59067.91	0	717.79	266.04	983.83	3	9203	36101	39	0	2006
"3009"	6	53	105	7	6	1	8	103.06502101	127.69783334	6	201	0	35.5	12	0.98	34.79	53311.29	0	717.79	266.04	983.83	165	0	0	165	0	0
"3010"	6	53	105	7	7	1	8	103.06502101	127.69783334	7	101	1	38	4	0.98	37.24	19021.87	0	1927.37	17	1944.37	1	9201	36105	13	0	2007
"3011"	6	53	105	7	7	1	8	103.06502101	127.69783334	6	201	0	20	12	0.98	19.6	30034.53	0	1927.37	17	1944.37	9999	0	0	57	1	0
"3012"	6	53	105	7	7	1	8	103.06502101	127.69783334	8	99901	3	4000	4	1.03	4120	2104460.29	0	1927.37	17	1944.37	0	0	0	0	0	2101
"3013"	6	53	105	7	7	1	8	103.06502101	127.69783334	7	201	11	999999.99	4	1.03	51	26050.36	1	1927.37	17	1944.37	2000	4901	0	181.11	1	7701
"3014"	6	53	105	7	8	1	8	103.06502101	127.69783334	7	101	1	35	4	0.98	34.3	17520.14	0	4533.42	1053.33	5586.75	1	9201	36101	13	0	2007
"3015"	6	53	105	7	8	1	8	103.06502101	127.69783334	6	201	0	48	12	0.98	47.04	72082.87	0	4533.42	1053.33	5586.75	9999	0	0	157	1	0
"3016"	6	53	105	7	9	1	8	103.06502101	127.69783334	6	201	0	20	12	0.99	19.8	30341.01	0	165.06	0	165.06	9999	0	0	72	1	0
"3017"	6	53	105	7	9	1	8	103.06502101	127.69783334	7	101	1	35	4	0.98	34.3	17520.14	0	165.06	0	165.06	13	4803	0	13	0	1012
"3018"	6	53	106	5	1	1	8	64.05812713	79.36818877	6	201	0	138	12	0.98	135.24	128805.05	0	3448.67	62.04	3510.7	9999	0	0	255	1	0
"3019"	6	53	106	5	1	1	8	64.05812713	79.36818877	6	101	0	88	12	1	88	83812.81	0	3448.67	62.04	3510.7	9999	0	0	34	1	0
"3020"	6	53	106	5	1	1	8	64.05812713	79.36818877	7	101	1	35	4	0.98	34.3	10889.32	0	3448.67	62.04	3510.7	3	9203	36105	39	0	1013
"3021"	6	53	106	5	1	1	8	64.05812713	79.36818877	6	701	0	140	12	1	140	133338.56	0	3448.67	62.04	3510.7	0	0	0	0	0	0
"3022"	6	53	106	5	1	1	8	64.05812713	79.36818877	6	901	0	181	12	0.99	179.19	170663.83	0	3448.67	62.04	3510.7	0	0	0	0	0	0
"3023"	6	53	106	5	10	1	8	64.05812713	79.36818877	6	101	0	17.25	12	1	17.25	16429.22	0	1721.2	344.9	2066.09	9999	0	0	7	1	0
"3024"	6	53	106	5	10	1	8	64.05812713	79.36818877	6	201	0	4.85	12	0.98	4.75	4523.99	0	1721.2	344.9	2066.09	9999	0	0	32	1	0
"3025"	6	53	106	5	10	1	8	64.05812713	79.36818877	6	401	0	42.5	12	1	42.5	40477.78	0	1721.2	344.9	2066.09	0	0	0	0	0	0
"3026"	6	53	106	5	10	1	8	64.05812713	79.36818877	7	101	1	39	4	0.98	38.22	12133.81	0	1721.2	344.9	2066.09	1	9201	36105	13	0	2006
"3027"	6	53	106	5	11	1	8	64.05812713	79.36818877	6	201	0	62.7	12	0.99	62.07	59116.6	0	3378.33	125.07	3503.4	199	0	0	199	0	0
"3028"	6	53	106	5	11	1	8	64.05812713	79.36818877	6	101	0	26	12	1	26	24762.87	0	3378.33	125.07	3503.4	9999	0	0	10	1	0
"3029"	6	53	106	5	11	1	8	64.05812713	79.36818877	7	101	1	38	4	0.97	36.86	11702.05	0	3378.33	125.07	3503.4	1	9203	36105	13	0	1013
"3030"	6	53	106	5	11	1	8	64.05812713	79.36818877	8	99901	1	999999.99	4	1.03	4160	1320686.66	1	3378.33	125.07	3503.4	0	0	0	0	0	5908
"3031"	6	53	106	5	11	1	8	64.05812713	79.36818877	6	501	0	168	12	1.02	171.36	163206.39	0	3378.33	125.07	3503.4	0	0	0	0	0	0
"3032"	6	53	106	5	11	1	8	64.05812713	79.36818877	6	401	0	38.9	12	1	38.9	37049.07	0	3378.33	125.07	3503.4	0	0	0	0	0	0
"3033"	6	53	106	5	12	1	8	64.05812713	79.36818877	7	101	1	35	4	0.98	34.3	10889.32	0	707	115.49	822.49	1	9203	36105	13	0	1013
"3034"	6	53	106	5	13	1	8	64.05812713	79.36818877	6	101	0	71.44	12	1	71.44	68040.76	0	103.75	512.02	615.77	15	0	0	15	0	0
"3035"	6	53	106	5	13	1	8	64.05812713	79.36818877	6	201	0	149.17	12	0.99	147.68	140653.13	0	103.75	512.02	615.77	407	0	0	407	0	0
"3036"	6	53	106	5	13	1	8	64.05812713	79.36818877	7	101	1	115	4	0.98	112.7	35779.18	0	103.75	512.02	615.77	3	9203	36105	39	0	1013
"3037"	6	53	106	5	13	1	8	64.05812713	79.36818877	6	801	0	150	12	0.99	148.5	141434.11	0	103.75	512.02	615.77	0	0	0	0	0	0
"3038"	6	53	106	5	15	1	8	64.05812713	79.36818877	6	201	0	40.42	12	0.99	40.02	38115.78	0	363.6	27.97	391.57	130	0	0	130	0	0
"3039"	6	53	106	5	15	1	8	64.05812713	79.36818877	6	401	0	56	12	1	56	53335.42	0	363.6	27.97	391.57	0	0	0	0	0	0
"3040"	6	53	106	5	15	1	8	64.05812713	79.36818877	6	101	0	20.4	12	1	20.4	19429.33	0	363.6	27.97	391.57	11	0	0	11	0	0
"3041"	6	53	106	5	15	1	8	64.05812713	79.36818877	7	101	1	35	4	0.98	34.3	10889.32	0	363.6	27.97	391.57	1	9201	36105	13	0	2007
"3042"	6	53	106	5	17	1	8	64.05812713	79.36818877	6	201	0	49.9	12	1	49.9	47525.67	0	1680.93	204	1884.93	9999	0	0	210	1	0
"3043"	6	53	106	5	17	1	8	64.05812713	79.36818877	6	101	0	27	12	1	27	25715.29	0	1680.93	204	1884.93	9999	0	0	10	1	0
"3044"	6	53	106	5	17	1	8	64.05812713	79.36818877	6	401	0	104	12	1	104	99051.5	0	1680.93	204	1884.93	0	0	0	0	0	0
"3045"	6	53	106	5	17	1	8	64.05812713	79.36818877	7	101	1	70	4	0.99	69.3	22000.86	0	1680.93	204	1884.93	2	9201	36105	26	0	2006
"3046"	6	53	106	5	18	1	8	64.05812713	79.36818877	7	101	1	140	4	0.99	138.6	44001.72	0	2749	612	3361	4	9203	36105	52	0	1013
"3047"	6	53	106	5	18	1	8	64.05812713	79.36818877	6	101	0	45.98	12	1	45.98	43792.19	0	2749	612	3361	19	0	0	19	0	0
"3048"	6	53	106	5	18	1	8	64.05812713	79.36818877	6	201	0	61.55	12	1	61.55	58621.34	0	2749	612	3361	161	0	0	161	0	0
"3049"	6	53	106	5	2	1	8	64.05812713	79.36818877	6	101	0	33.5	12	1	33.5	31906.01	0	1927.37	236.98	2164.34	39	0	0	39	0	0
"3050"	6	53	106	5	2	1	8	64.05812713	79.36818877	6	201	0	60.3	12	0.98	59.09	56278.4	0	1927.37	236.98	2164.34	534	0	0	203	1	0
"3051"	6	53	106	5	2	1	8	64.05812713	79.36818877	9	4401	1	80	4	1.02	81.6	25905.78	0	1927.37	236.98	2164.34	0	0	0	0	0	6602
"3052"	6	53	106	5	2	1	8	64.05812713	79.36818877	6	401	0	35	12	1.02	35.7	34001.33	0	1927.37	236.98	2164.34	0	0	0	0	0	0
"3053"	6	53	106	5	2	1	8	64.05812713	79.36818877	7	101	1	35	4	0.98	34.3	10889.32	0	1927.37	236.98	2164.34	2	9203	36105	26	0	1013
"3054"	6	53	106	5	21	1	8	64.05812713	79.36818877	9	4201	1	150	4	1.02	153	48573.33	0	1078.95	266.86	1345.81	0	0	0	0	0	6605
"3055"	6	53	106	5	21	1	8	64.05812713	79.36818877	7	101	1	105	4	0.99	103.95	33001.29	0	1078.95	266.86	1345.81	3	9201	36105	39	0	2006
"3056"	6	53	106	5	21	1	8	64.05812713	79.36818877	6	201	0	85	12	1	85	80955.55	0	1078.95	266.86	1345.81	9999	0	0	175	1	0
"3057"	6	53	106	5	21	1	8	64.05812713	79.36818877	6	101	0	53	12	1	53	50478.17	0	1078.95	266.86	1345.81	9999	0	0	20	1	0
"3058"	6	53	106	5	22	1	8	64.05812713	79.36818877	6	201	0	17	12	1	17	16191.11	0	1028.79	22.65	1051.43	9999	0	0	88	1	0
"3059"	6	53	106	5	22	1	8	64.05812713	79.36818877	6	101	0	22	12	1	22	20953.2	0	1028.79	22.65	1051.43	9999	0	0	8	1	0
"3060"	6	53	106	5	22	1	8	64.05812713	79.36818877	7	101	1	70	4	0.99	69.3	22000.86	0	1028.79	22.65	1051.43	2	9201	36105	26	0	2006
"3061"	6	53	106	5	23	1	8	64.05812713	79.36818877	6	101	0	20	12	1	20	19048.37	0	141.2	173.16	314.36	9999	0	0	8	1	0
"3062"	6	53	106	5	23	1	8	64.05812713	79.36818877	7	101	1	35	4	0.99	34.65	11000.43	0	141.2	173.16	314.36	1	9201	36105	13	0	2006
"3063"	6	53	106	5	23	1	8	64.05812713	79.36818877	6	201	0	12.65	12	1	12.65	12048.09	0	141.2	173.16	314.36	9999	0	0	81	1	0
"3064"	6	53	106	5	3	1	8	64.05812713	79.36818877	6	401	0	40	12	1.02	40.8	38858.67	0	3735.47	0	3735.47	0	0	0	0	0	0
"3065"	6	53	106	5	3	1	8	64.05812713	79.36818877	6	101	0	49	12	1	49	46668.49	0	3735.47	0	3735.47	16	0	0	16	0	0
"3066"	6	53	106	5	3	1	8	64.05812713	79.36818877	8	6004	1	1400	4	1.08	1512	480018.81	0	3735.47	0	3735.47	0	0	0	0	0	2101
"3067"	6	53	106	5	3	1	8	64.05812713	79.36818877	6	201	0	52	12	0.98	50.96	48535.23	0	3735.47	0	3735.47	170	0	0	170	0	0
"3068"	6	53	106	5	3	1	8	64.05812713	79.36818877	7	101	1	39	4	0.98	38.22	12133.81	0	3735.47	0	3735.47	1	9201	36105	13	0	2007
"3069"	6	53	106	5	4	1	8	64.05812713	79.36818877	6	101	0	17	12	1	17	16191.11	0	3664.55	95.64	3760.19	15	0	0	15	0	0
"3070"	6	53	106	5	4	1	8	64.05812713	79.36818877	6	201	0	11	12	0.98	10.78	10267.07	0	3664.55	95.64	3760.19	162	0	0	45	1	0
"3071"	6	53	106	5	4	1	8	64.05812713	79.36818877	6	801	0	56	12	0.99	55.44	52802.07	0	3664.55	95.64	3760.19	0	0	0	0	0	0
"3072"	6	53	106	5	4	1	8	64.05812713	79.36818877	7	101	1	34	4	0.98	33.32	10578.19	0	3664.55	95.64	3760.19	1	9201	36105	13	0	2006
"3073"	6	53	106	5	4	1	8	64.05812713	79.36818877	8	801	1	84	4	1.02	85.68	27201.07	0	3664.55	95.64	3760.19	0	0	0	0	0	5908
"3074"	6	53	106	5	4	1	8	64.05812713	79.36818877	8	1301	1	80	4	1.08	86.4	27429.65	0	3664.55	95.64	3760.19	0	0	0	0	0	7501
"3075"	6	53	106	5	4	1	8	64.05812713	79.36818877	6	701	0	89	12	1	89	84765.23	0	3664.55	95.64	3760.19	0	0	0	0	0	0
"3076"	6	53	106	5	6	1	8	64.05812713	79.36818877	6	101	0	60.32	12	1	60.32	57449.87	0	774.75	388.67	1163.42	30	0	0	30	0	0
"3077"	6	53	106	5	6	1	8	64.05812713	79.36818877	7	101	1	35	4	0.98	34.3	10889.32	0	774.75	388.67	1163.42	2	9203	36105	26	0	1013
"3078"	6	53	106	5	6	1	8	64.05812713	79.36818877	6	201	0	135.18	12	0.98	132.48	126176.37	0	774.75	388.67	1163.42	225	0	0	225	0	0
"3079"	6	53	106	5	9	1	8	64.05812713	79.36818877	7	101	1	999999.99	4	0.98	38.61	12257.62	1	1325.69	434.87	1760.56	3	9203	36105	39	0	1013
"3080"	6	53	106	5	9	1	8	64.05812713	79.36818877	6	201	0	52.77	12	0.98	51.71	49249.55	0	1325.69	434.87	1760.56	495	0	0	148	1	0
"3081"	6	53	106	5	9	1	8	64.05812713	79.36818877	6	101	0	64.2	12	1	64.2	61145.25	0	1325.69	434.87	1760.56	42	0	0	42	0	0
"3082"	6	53	107	3	10	1	8	300.17296114	371.91509195	6	401	0	55.19	12	1	55.19	246311.93	0	1603.51	234.6	1838.11	0	0	0	0	0	0
"3083"	6	53	107	3	10	1	8	300.17296114	371.91509195	7	101	1	38	4	0.98	37.24	55400.47	0	1603.51	234.6	1838.11	1	9201	36105	13	0	1012
"3084"	6	53	107	3	10	1	8	300.17296114	371.91509195	6	201	0	11.86	12	0.99	11.74	52395.4	0	1603.51	234.6	1838.11	60	0	0	60	0	0
"3085"	6	53	107	3	11	1	8	300.17296114	371.91509195	6	101	0	44.28	12	1	44.28	197620.8	0	1446.35	279.42	1725.77	24	0	0	24	0	0
"3086"	6	53	107	3	11	1	8	300.17296114	371.91509195	7	101	1	39	4	0.98	38.22	56858.38	0	1446.35	279.42	1725.77	1	9201	36105	13	0	1012
"3087"	6	53	107	3	11	1	8	300.17296114	371.91509195	6	201	0	70.1	12	0.99	69.4	309730.89	0	1446.35	279.42	1725.77	206	0	0	206	0	0
"3088"	6	53	107	3	11	1	8	300.17296114	371.91509195	6	401	0	99	12	1	99	441835.13	0	1446.35	279.42	1725.77	0	0	0	0	0	0
"3089"	6	53	107	3	14	1	8	300.17296114	371.91509195	6	101	0	10.4	12	1	10.4	46415	0	2434.5	509.61	2944.11	9999	0	0	4	1	0
"3090"	6	53	107	3	14	1	8	300.17296114	371.91509195	6	401	0	56	12	1	56	249926.94	0	2434.5	509.61	2944.11	0	0	0	0	0	0
"3091"	6	53	107	3	14	1	8	300.17296114	371.91509195	6	201	0	5.38	12	1	5.38	24010.84	0	2434.5	509.61	2944.11	9999	0	0	34	1	0
"3092"	6	53	107	3	14	1	8	300.17296114	371.91509195	7	101	1	78	4	0.99	77.22	114877.13	0	2434.5	509.61	2944.11	2	9201	36105	26	0	1012
"3093"	6	53	107	3	15	1	8	300.17296114	371.91509195	7	101	1	39	4	0.99	38.61	57438.57	0	1262.5	180	1442.5	1	9201	36105	13	0	1012
"3094"	6	53	107	3	15	1	8	300.17296114	371.91509195	6	201	0	30	12	1	30	133889.43	0	1262.5	180	1442.5	9999	0	0	115	1	0
"3095"	6	53	107	3	17	1	8	300.17296114	371.91509195	7	101	1	39	4	0.99	38.61	57438.57	0	959.53	186.83	1146.37	1	9201	36105	13	0	1012
"3096"	6	53	107	3	17	1	8	300.17296114	371.91509195	8	101	1	50	4	1.03	51.5	76614.51	0	959.53	186.83	1146.37	0	0	0	0	0	7502
"3097"	6	53	107	3	17	1	8	300.17296114	371.91509195	6	201	0	47	12	1	47	209760.11	0	959.53	186.83	1146.37	9999	0	0	142	1	0
"3098"	6	53	107	3	17	1	8	300.17296114	371.91509195	6	101	0	23	12	1	23	102648.57	0	959.53	186.83	1146.37	9999	0	0	9	1	0
"3099"	6	53	107	3	3	1	8	300.17296114	371.91509195	6	201	0	45	12	0.98	44.1	196817.47	0	1675.23	300	1975.23	9999	0	0	125	1	0
"3100"	6	53	107	3	3	1	8	300.17296114	371.91509195	6	901	0	105	12	0.99	103.95	463926.89	0	1675.23	300	1975.23	0	0	0	0	0	0
"3101"	6	53	107	3	3	1	8	300.17296114	371.91509195	7	101	1	37	4	0.98	36.26	53942.56	0	1675.23	300	1975.23	1	9201	36105	13	0	601
"3102"	6	53	107	3	3	1	8	300.17296114	371.91509195	6	101	0	20	12	1	20	89259.62	0	1675.23	300	1975.23	9999	0	0	8	1	0
"3103"	6	53	107	3	6	1	8	300.17296114	371.91509195	6	201	0	79.82	12	0.98	78.22	349094.38	0	2348.43	183.6	2532.03	9999	0	0	240	1	0
"3104"	6	53	107	3	6	1	8	300.17296114	371.91509195	6	101	0	16	12	1	16	71407.7	0	2348.43	183.6	2532.03	9999	0	0	6	1	0
"3105"	6	53	107	3	6	1	8	300.17296114	371.91509195	7	101	1	39	4	0.98	38.22	56858.38	0	2348.43	183.6	2532.03	13	4803	0	13	0	1012
"3106"	6	53	107	3	7	1	8	300.17296114	371.91509195	6	201	0	43.49	12	0.99	43.06	192175.97	0	1248	0	1248	123	0	0	123	0	0
"3107"	6	53	107	3	8	1	8	300.17296114	371.91509195	6	401	0	50.8	12	1	50.8	226719.44	0	580.25	204	784.25	0	0	0	0	0	0
"3108"	6	53	107	3	8	1	8	300.17296114	371.91509195	6	201	0	36.58	12	0.99	36.21	161604.55	0	580.25	204	784.25	158	0	0	158	0	0
"3109"	6	53	107	3	8	1	8	300.17296114	371.91509195	7	101	1	39	4	0.98	38.22	56858.38	0	580.25	204	784.25	1	9201	36105	13	0	1012
"3110"	6	53	107	3	8	1	8	300.17296114	371.91509195	6	101	0	12.7	12	1	12.7	56679.86	0	580.25	204	784.25	11	0	0	11	0	0
"3111"	6	53	108	1	1	1	8	206.01719293	255.25584637	9	3601	1	75	4	0.96	72	73513.68	0	295.5	253.8	549.3	0	0	0	0	0	6605
"3112"	6	53	108	1	1	1	8	206.01719293	255.25584637	7	101	3	105	4	0.98	102.9	105063.31	0	295.5	253.8	549.3	3	9201	36105	39	0	2006
"3113"	6	53	108	1	10	1	8	206.01719293	255.25584637	7	101	1	102	4	0.99	100.98	103102.94	0	10142.31	2000	12142.31	3	9201	36105	39	0	2006
"3114"	6	53	108	1	10	1	8	206.01719293	255.25584637	6	801	0	69.93	12	1	69.93	214200.5	0	10142.31	2000	12142.31	0	0	0	0	0	0
"3115"	6	53	108	1	10	1	8	206.01719293	255.25584637	9	3301	1	400	4	0.98	392	400241.17	0	10142.31	2000	12142.31	0	0	0	0	0	6605
"3116"	6	53	108	1	10	1	8	206.01719293	255.25584637	6	201	0	83.4	12	1	83.4	255460.05	0	10142.31	2000	12142.31	384	0	0	384	0	0
"3117"	6	53	108	1	11	1	8	206.01719293	255.25584637	8	501	1	400	4	0.99	396	404325.26	0	1801.1	0	1801.1	0	0	0	0	0	5908
"3118"	6	53	108	1	11	1	8	206.01719293	255.25584637	8	2201	1	300	4	0.99	297	303243.95	0	1801.1	0	1801.1	0	0	0	0	0	5908
"3119"	6	53	108	1	11	1	8	206.01719293	255.25584637	8	1301	1	600	4	0.99	594	606487.89	0	1801.1	0	1801.1	0	0	0	0	0	7502
"3120"	6	53	108	1	11	1	8	206.01719293	255.25584637	7	101	1	105	4	0.99	103.95	106135.38	0	1801.1	0	1801.1	3	9203	36105	39	0	2006
"3121"	6	53	108	1	11	1	8	206.01719293	255.25584637	8	2303	1	200	4	0.99	198	202162.63	0	1801.1	0	1801.1	0	0	0	0	0	5908
"3122"	6	53	108	1	11	1	8	206.01719293	255.25584637	8	1103	1	500	4	1	500	510511.69	0	1801.1	0	1801.1	0	0	0	0	0	5908
"3123"	6	53	108	1	11	1	8	206.01719293	255.25584637	6	201	0	65	12	1	65	199099.56	0	1801.1	0	1801.1	9999	0	0	194	1	0
"3124"	6	53	108	1	13	1	8	206.01719293	255.25584637	6	201	0	167	12	1	167	511532.72	0	8245.5	347.8	8593.3	9999	0	0	631	1	0
"3125"	6	53	108	1	13	1	8	206.01719293	255.25584637	6	401	0	69	12	1	69	211351.84	0	8245.5	347.8	8593.3	0	0	0	0	0	0
"3126"	6	53	108	1	13	1	8	206.01719293	255.25584637	7	101	1	108	4	1	108	110270.53	0	8245.5	347.8	8593.3	3	9201	36101	39	0	506
"3127"	6	53	108	1	13	1	8	206.01719293	255.25584637	8	601	3	289	4	0.98	283.22	289174.24	0	8245.5	347.8	8593.3	0	0	0	0	0	5908
"3128"	6	53	108	1	13	1	8	206.01719293	255.25584637	8	2901	3	300	4	0.98	294	300180.88	0	8245.5	347.8	8593.3	0	0	0	0	0	5908
"3129"	6	53	108	1	13	1	8	206.01719293	255.25584637	8	1301	3	300	4	0.98	294	300180.88	0	8245.5	347.8	8593.3	0	0	0	0	0	5908
"3130"	6	53	108	1	14	1	8	206.01719293	255.25584637	6	201	0	70	12	1	70	214414.91	0	668	200	868	9999	0	0	233	1	0
"3131"	6	53	108	1	14	1	8	206.01719293	255.25584637	7	101	1	35	4	1	35	35735.82	0	668	200	868	3	9201	36105	39	0	2007
