"tipo_reg"	"cod_uf"	"num_seq"	"num_dv"	"cod_domc"	"num_uc"	"num_informante"	"num_ext_renda"	"fator_expansao1"	"fator_expansao2"	"cod_cond_vida"	"cod_qtd_ali"	"cod_tip_ali"	"renda_bruta_monetaria"	"renda_bruta_nao_monetaria"	"renda_total"	"val_rend_min"	"val_rec_min_ali"	"cod_raz_nao_ali"	"cod_cond_serv_agua"	"cod_cond_col_lixo"	"cod_cond_ilu_rua"	"cod_limpeza"	"cod_cond_dren_chuv"	"cod_forn_ener_elet"	"cod_transporte"	"cod_educacao"	"cod_saude"	"cod_lazeresporte"	"cod_esgotamento"	"cod_pouco_espaco"	"cod_viz_barulhe"	"cod_casa_escura"	"cod_telhado_got"	"cod_par_chao_umid"	"cod_made_deteriora"	"cod_pol_tran_indu"	"cod_vio_area_resid"	"cod_inundacoes"	"cod_cond_morada"	"cod_atraso_alug"	"cod_atraso_desp"	"cod_atraso_pres"
"485"	4	53	67	0	1	1	1	5	513.26873065	635.9413134	2	3	1	1786.5	393.08	2179.58	2000	600	0	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	2	2	2	2	1	3	1	1
"486"	4	53	67	0	10	1	1	5	513.26873065	635.9413134	5	3	1	4817.32	421	5238.32	8000	300	0	1	1	2	1	2	2	2	2	2	3	1	1	2	2	2	2	2	2	1	2	2	3	2	2
"487"	4	53	67	0	11	1	1	5	513.26873065	635.9413134	1	1	3	849.5	481.88	1331.38	1200	700	1	1	1	1	1	1	1	2	1	1	3	1	2	1	2	1	1	1	2	2	2	3	3	2	2
"488"	4	53	67	0	13	1	1	5	513.26873065	635.9413134	2	3	2	1627.75	200	1827.75	1500	300	1	1	1	2	1	1	1	2	2	2	3	1	1	1	1	1	1	1	2	1	2	2	2	2	2
"489"	4	53	67	0	16	1	1	5	513.26873065	635.9413134	2	1	2	1059.62	0	1059.62	2000	300	1	1	1	1	3	1	1	2	1	2	3	1	2	2	2	2	1	2	2	1	2	1	2	1	1
"490"	4	53	67	0	6	1	2	5	513.26873065	635.9413134	1	2	2	2262.93	488.67	2751.6	2000	600	1	2	1	1	2	1	2	2	1	2	3	1	2	2	2	2	2	2	2	1	2	1	3	2	2
"491"	4	53	67	0	7	1	1	5	513.26873065	635.9413134	1	3	2	763	140.8	903.8	2000	1000	1	1	1	2	1	1	1	1	2	2	3	2	2	2	2	1	1	2	2	1	2	2	3	2	1
"492"	4	53	67	0	8	1	3	5	513.26873065	635.9413134	6	3	1	500.11	382.83	882.95	0	0	0	1	1	1	1	1	1	2	2	2	3	1	1	1	2	2	2	2	2	1	2	1	3	2	2
"493"	4	53	67	0	9	1	1	5	513.26873065	635.9413134	4	3	1	2898.5	67.33	2965.83	3000	1000	0	2	1	2	3	2	2	2	2	3	3	1	2	2	2	1	1	1	1	1	2	2	1	1	1
"494"	4	53	68	9	1	1	1	5	780.72917393	967.32550929	3	2	2	17958.13	397.25	18355.38	2000	500	1	1	1	1	1	2	1	2	2	2	2	2	2	1	2	1	2	2	2	1	2	1	2	1	2
"495"	4	53	68	9	11	1	1	5	780.72917393	967.32550929	3	2	2	1933.4	178.1	2111.5	2000	600	1	1	1	1	2	1	1	1	1	2	2	2	2	2	2	1	2	2	2	2	2	3	2	2	2
"496"	4	53	68	9	12	1	1	5	780.72917393	967.32550929	1	1	3	180	141.25	321.25	600	200	1	1	1	2	2	1	2	2	2	2	2	2	1	1	1	1	1	2	2	1	2	3	3	1	2
"497"	4	53	68	9	2	1	1	5	780.72917393	967.32550929	3	2	2	4682.21	558	5240.21	10000	2000	1	2	2	2	2	2	2	2	2	2	3	1	2	2	2	2	2	2	2	1	2	2	2	2	2
"498"	4	53	68	9	4	1	1	5	780.72917393	967.32550929	5	2	2	1914.62	0	1914.62	1000	300	1	1	1	1	2	1	1	2	1	2	2	1	2	2	2	2	2	2	2	1	2	2	2	1	2
"499"	4	53	68	9	7	1	1	5	780.72917393	967.32550929	2	2	2	965.4	497.28	1462.68	700	300	1	1	1	1	2	1	1	1	1	2	3	2	1	2	2	1	2	2	1	2	2	2	3	1	2
"500"	4	53	68	9	9	1	1	5	780.72917393	967.32550929	2	3	2	868	386.61	1254.61	1500	500	1	1	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	1	1	2	1	2	1	2
"501"	4	53	69	7	1	1	2	5	1127.19468092	1396.59718786	3	3	2	2418.6	0	2418.6	1800	500	1	1	2	1	2	1	1	1	2	2	3	1	1	1	2	2	2	2	1	2	2	2	2	2	2
"502"	4	53	69	7	12	1	2	5	1127.19468092	1396.59718786	1	2	2	1050	437.13	1487.13	3000	1500	1	1	1	1	3	2	1	2	2	2	3	3	2	1	2	2	1	2	1	1	2	1	2	2	2
"503"	4	53	69	7	13	1	1	5	1127.19468092	1396.59718786	3	3	2	1849.63	242.9	2092.53	2000	600	1	1	1	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	1	1	2	2	3	2	2
"504"	4	53	69	7	2	1	1	5	1127.19468092	1396.59718786	3	3	2	1692.8	343.2	2036	2000	600	1	1	2	1	2	1	1	2	2	2	3	2	2	2	2	2	2	2	1	1	1	2	3	2	2
"505"	4	53	69	7	3	1	1	5	1127.19468092	1396.59718786	5	3	2	1462.25	41.43	1503.68	2500	450	1	1	1	1	1	2	1	2	2	2	1	1	2	2	2	2	2	2	1	2	2	1	2	2	2
"506"	4	53	69	7	4	1	2	5	1127.19468092	1396.59718786	3	2	2	5939.91	411.9	6351.81	5000	700	3	1	1	1	1	2	1	2	2	2	3	1	2	1	1	2	2	2	1	1	2	1	2	2	2
"507"	4	53	69	7	8	1	2	5	1127.19468092	1396.59718786	5	3	1	15722	403.83	16125.83	14000	1500	0	1	2	1	1	2	1	2	1	1	1	1	2	2	2	2	2	2	1	2	2	1	2	2	2
"508"	4	53	70	0	1	1	1	5	792.37921727	981.75994378	5	3	1	1771.4	593.07	2364.47	3000	1000	0	1	1	1	2	2	1	2	2	2	3	2	2	2	2	1	2	2	2	1	1	2	3	1	2
"509"	4	53	70	0	11	1	1	5	792.37921727	981.75994378	4	3	1	1559	170	1729	2000	500	0	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	2	2	1	2	2	1
"510"	4	53	70	0	12	1	3	5	792.37921727	981.75994378	4	3	2	1207.75	200	1407.75	1000	300	2	1	1	1	2	2	1	1	1	2	1	1	2	2	2	2	1	2	2	1	2	2	2	1	2
"511"	4	53	70	0	13	1	2	5	792.37921727	981.75994378	2	3	1	2950.78	418.88	3369.67	1800	400	0	1	1	1	3	2	1	2	2	2	3	1	2	2	2	2	2	2	2	1	2	1	2	2	2
"512"	4	53	70	0	4	1	1	5	792.37921727	981.75994378	1	3	2	1111	107.49	1218.49	1700	600	1	1	1	1	1	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	2	2
"513"	4	53	70	0	5	1	2	5	792.37921727	981.75994378	3	2	2	720.35	345.15	1065.51	1000	400	1	1	2	1	2	2	1	2	1	2	2	1	1	1	2	2	2	1	1	1	2	3	3	1	2
"514"	4	53	71	9	10	1	1	5	703.61371652	871.77925381	3	3	1	330	0	330	800	200	0	1	1	1	1	1	1	1	2	2	3	1	1	2	2	2	2	1	2	1	2	1	2	2	2
"515"	4	53	71	9	11	1	1	5	703.61371652	871.77925381	3	3	2	3064.74	389.34	3454.08	3000	600	1	1	1	1	2	1	2	2	1	2	3	1	1	2	2	2	1	2	2	2	2	1	3	2	2
"516"	4	53	71	9	12	1	2	5	703.61371652	871.77925381	3	3	2	619.72	200	819.72	900	380	1	2	1	2	1	1	2	2	1	2	3	2	1	2	2	1	1	2	2	2	2	2	3	2	2
"517"	4	53	71	9	2	1	1	5	703.61371652	871.77925381	3	3	2	1546.6	0	1546.6	700	400	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	2	2	2	2	2	2	2
"518"	4	53	71	9	3	1	1	5	703.61371652	871.77925381	2	3	2	1449.9	303	1752.9	2500	500	3	3	1	1	2	2	2	2	2	2	2	1	1	2	2	2	1	2	1	1	2	2	3	1	1
"519"	4	53	71	9	5	1	2	5	703.61371652	871.77925381	5	3	1	6606.08	627.75	7233.83	3200	800	0	1	1	1	2	1	1	1	2	1	2	2	2	1	2	2	2	2	2	1	2	1	3	2	2
"520"	4	53	71	9	6	1	1	5	703.61371652	871.77925381	3	3	1	2753.5	470	3223.5	3000	500	0	1	1	1	2	2	2	2	2	2	3	2	2	1	2	2	1	2	2	2	1	1	3	2	2
"521"	4	53	71	9	8	1	1	5	703.61371652	871.77925381	2	3	3	193.85	350	543.85	1200	200	1	1	1	1	2	1	1	2	1	2	1	2	1	2	2	1	1	2	2	2	2	2	3	1	2
"522"	4	53	71	9	9	1	1	5	703.61371652	871.77925381	3	3	1	715.05	400	1115.05	1000	450	0	1	1	1	1	1	1	2	1	2	2	2	2	1	2	1	1	2	2	1	2	1	3	2	2
"523"	4	53	72	7	1	1	1	5	664.28675136	823.05304007	3	2	3	600.28	415.58	1015.86	2000	800	1	1	1	1	1	1	1	2	1	2	3	1	2	2	2	2	2	2	2	1	2	2	3	2	2
"524"	4	53	72	7	2	1	2	5	664.28675136	823.05304007	2	3	1	1400.55	827.33	2227.88	5000	2000	0	1	1	1	1	1	1	2	1	2	3	1	2	2	2	2	2	2	2	1	2	1	3	2	3
"525"	4	53	72	7	4	1	1	5	664.28675136	823.05304007	1	1	1	2706.02	648.13	3354.15	4000	1500	0	1	1	1	2	1	1	2	2	2	3	1	2	1	2	1	2	2	2	1	2	1	3	2	3
"526"	4	53	72	7	5	1	2	5	664.28675136	823.05304007	5	3	1	9193.83	477.5	9671.33	10000	1000	0	2	1	1	1	2	1	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	3	2	2
"527"	4	53	72	7	7	1	3	5	664.28675136	823.05304007	5	3	1	20600	675.78	21275.78	20000	600	0	1	2	1	2	1	1	2	1	2	1	1	2	1	2	2	1	2	1	1	2	1	3	1	2
"528"	4	53	72	7	8	1	2	5	664.28675136	823.05304007	3	3	1	530	350	880	1000	400	0	1	1	1	1	2	1	1	1	2	1	1	2	2	2	2	2	2	2	1	2	1	3	1	3
"529"	4	53	73	5	10	1	2	5	449.25735137	556.63104535	3	1	1	1677.5	154.16	1831.66	2000	400	0	1	1	1	2	1	1	2	2	2	3	1	1	1	2	2	1	2	2	1	2	2	3	2	2
"530"	4	53	73	5	12	1	2	5	449.25735137	556.63104535	5	3	1	1282.69	482.42	1765.11	1000	200	0	1	1	1	1	1	1	1	2	1	2	1	2	1	2	2	2	2	2	2	2	1	3	2	2
"531"	4	53	73	5	13	1	1	5	449.25735137	556.63104535	2	2	3	923.25	3.2	926.45	600	200	1	1	1	2	3	2	1	2	2	2	3	2	1	2	2	1	1	2	2	1	2	2	2	2	2
"532"	4	53	73	5	3	1	1	5	449.25735137	556.63104535	1	2	3	635.83	165.5	801.33	2000	300	1	1	1	2	1	1	1	1	2	2	3	1	1	1	2	2	1	2	2	1	2	2	3	2	2
"533"	4	53	73	5	4	1	1	5	449.25735137	556.63104535	1	3	3	0	347.33	347.33	500	250	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	2	1	2	3	3	1	1
"534"	4	53	73	5	5	1	1	5	449.25735137	556.63104535	2	3	3	4474.4	20.33	4494.73	3500	500	1	1	1	1	2	2	1	2	1	1	3	1	1	1	2	2	1	2	2	1	2	2	3	2	2
"535"	4	53	73	5	6	1	2	5	449.25735137	556.63104535	4	2	2	1169.72	12.67	1182.39	1500	500	1	1	1	1	2	2	1	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	3	2	1
"536"	4	53	73	5	7	1	1	5	449.25735137	556.63104535	3	2	2	550	146.6	696.6	500	300	1	1	1	1	1	1	1	2	2	2	1	1	2	2	2	1	2	2	2	2	2	1	3	2	2
"537"	4	53	74	3	1	1	1	5	598.78090575	741.89112429	1	3	2	714	213.6	927.6	1000	300	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	2	2	3	1	1
"538"	4	53	74	3	11	1	2	5	598.78090575	741.89112429	3	3	2	656.5	0	656.5	1600	400	1	1	2	1	1	1	1	2	2	2	2	1	2	1	2	2	1	2	2	1	2	1	1	1	2
"539"	4	53	74	3	12	1	2	5	598.78090575	741.89112429	1	2	2	560.01	397.25	957.26	3000	1000	1	1	2	1	2	1	1	2	1	2	1	2	1	2	2	1	1	2	2	1	2	2	3	1	2
"540"	4	53	74	3	13	1	1	5	598.78090575	741.89112429	2	3	2	375.85	314.82	690.67	3500	800	1	1	1	2	1	1	1	2	2	2	2	1	2	1	2	2	2	2	2	1	2	2	2	2	1
"541"	4	53	74	3	2	1	1	5	598.78090575	741.89112429	1	2	2	471.5	441.67	913.17	2000	500	1	1	2	2	1	1	2	2	2	1	1	1	2	2	2	1	1	2	2	1	2	2	3	2	2
"542"	4	53	74	3	4	1	1	5	598.78090575	741.89112429	3	3	2	1173.42	305.87	1479.28	2000	500	1	1	1	1	2	1	1	1	2	2	1	1	2	2	2	1	2	1	2	2	2	1	2	1	2
"543"	4	53	74	3	5	1	1	5	598.78090575	741.89112429	2	3	1	1343.76	577.9	1921.66	2000	400	0	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	2	1	2	2	2
"544"	4	53	74	3	6	1	1	5	598.78090575	741.89112429	2	3	1	1943.33	48.42	1991.75	2500	800	0	1	1	1	1	2	1	2	1	2	2	1	1	2	2	2	1	2	2	2	2	3	2	2	2
"545"	4	53	74	3	9	1	1	5	598.78090575	741.89112429	1	2	2	1028.7	232.69	1261.39	2000	500	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	2	1	1	2	1	2	3	2	2	2
"546"	4	53	75	1	1	1	1	5	709.42219242	878.9759708	2	2	2	1300	0	1300	2000	350	1	1	1	1	1	1	1	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2
"547"	4	53	75	1	10	1	1	5	709.42219242	878.9759708	2	2	2	1008.32	0	1008.32	1200	300	1	1	1	1	3	1	1	2	2	2	3	2	1	2	1	2	1	1	2	1	2	2	2	2	2
"548"	4	53	75	1	12	1	2	5	709.42219242	878.9759708	1	2	2	314.83	424.8	739.63	2000	500	1	1	1	1	1	1	1	2	2	2	3	1	2	2	2	2	2	2	2	1	2	2	3	1	1
"549"	4	53	75	1	13	1	2	5	709.42219242	878.9759708	3	2	2	1404.96	216.85	1621.81	2000	300	1	1	2	1	2	2	1	2	2	2	3	2	1	1	1	1	1	1	2	1	2	3	2	2	2
"550"	4	53	75	1	3	1	1	5	709.42219242	878.9759708	1	3	1	2845.34	30.22	2875.56	3000	500	0	1	1	1	1	1	1	2	2	2	1	1	1	2	2	1	2	2	2	1	2	1	2	2	2
"551"	4	53	75	1	6	1	2	5	709.42219242	878.9759708	2	2	2	920.06	350	1270.06	1600	300	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	2	2	2	1	2	2	2	2	1
"552"	4	53	75	1	7	1	1	5	709.42219242	878.9759708	1	1	2	1421.74	250	1671.74	1000	500	1	1	1	2	2	1	1	2	2	2	3	1	2	1	2	2	1	2	2	1	2	2	2	2	2
"553"	4	53	75	1	8	1	1	5	709.42219242	878.9759708	1	2	2	835.75	0	835.75	1000	300	1	1	1	2	2	2	1	2	2	2	3	1	1	2	1	1	1	1	2	1	2	3	2	2	2
"554"	4	53	75	1	9	1	1	5	709.42219242	878.9759708	1	1	3	478.2	0	478.2	1000	300	1	1	1	1	3	2	1	2	2	2	3	2	1	2	1	2	1	2	2	1	2	3	2	2	1
"555"	4	53	76	0	11	1	1	5	685.27687034	849.05985294	2	3	2	2172.82	418.85	2591.68	3500	800	1	2	1	1	2	1	1	2	2	3	3	1	1	2	2	2	1	2	2	2	2	1	1	2	1
"556"	4	53	76	0	12	1	1	5	685.27687034	849.05985294	3	2	2	2187.07	338.5	2525.57	2500	1000	1	1	1	1	3	1	1	2	2	2	3	1	2	1	1	2	2	2	2	1	2	2	2	2	2
"557"	4	53	76	0	13	1	1	5	685.27687034	849.05985294	2	3	2	1632.8	495	2127.8	2800	600	1	1	1	1	1	2	1	2	2	2	3	1	2	2	2	1	1	2	2	1	2	1	2	1	2
"558"	4	53	76	0	3	1	1	5	685.27687034	849.05985294	3	3	1	1500	0	1500	3500	500	0	1	1	1	1	1	1	2	1	1	3	1	2	2	2	2	1	2	2	2	2	1	2	2	2
"559"	4	53	76	0	4	1	1	5	685.27687034	849.05985294	1	1	2	313.33	0	313.33	1500	400	1	1	1	1	2	1	1	2	2	2	3	1	1	1	1	2	2	2	2	1	2	2	2	1	1
"560"	4	53	76	0	5	1	1	5	685.27687034	849.05985294	2	2	2	2449	612.56	3061.56	2000	500	1	1	1	1	2	1	1	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2
"561"	4	53	76	0	6	1	1	5	685.27687034	849.05985294	2	3	2	258	188.16	446.16	1400	400	1	1	1	1	2	2	1	2	2	1	3	1	1	2	1	1	1	2	2	1	2	2	2	2	1
"562"	4	53	76	0	7	1	1	5	685.27687034	849.05985294	1	2	3	590.12	0	590.12	700	200	1	1	1	2	2	2	2	2	2	2	3	1	2	2	1	1	1	1	2	2	2	3	1	1	2
"563"	4	53	76	0	8	1	1	5	685.27687034	849.05985294	1	2	2	495	0	495	800	200	1	1	1	2	2	2	1	2	1	2	3	1	1	2	1	1	1	1	2	2	2	2	1	2	1
"564"	4	53	77	8	10	1	2	5	582.98811545	722.32381538	2	2	2	792	0	792	1300	400	1	1	1	1	2	1	1	2	2	2	3	1	1	1	1	1	2	2	1	1	2	2	2	2	1
"565"	4	53	77	8	12	1	1	5	582.98811545	722.32381538	1	2	3	1342.93	305.5	1648.43	1500	500	1	2	1	1	3	2	1	2	1	2	3	1	1	1	1	2	1	1	2	2	2	2	2	2	1
"566"	4	53	77	8	13	1	1	5	582.98811545	722.32381538	3	1	2	2132.55	581.35	2713.9	2500	400	1	1	1	1	1	1	1	2	2	2	3	1	2	1	2	1	2	2	2	2	2	2	3	1	2
"567"	4	53	77	8	3	1	3	5	582.98811545	722.32381538	2	2	2	788.25	37.5	825.75	1000	300	1	1	1	1	3	2	1	2	1	1	3	1	2	2	2	1	1	1	2	1	2	1	1	1	1
"568"	4	53	77	8	4	1	2	5	582.98811545	722.32381538	2	1	2	280	256.77	536.77	1000	600	1	1	1	1	1	2	1	2	1	2	3	1	2	1	2	1	1	1	1	1	1	2	3	1	1
"569"	4	53	77	8	5	1	1	5	582.98811545	722.32381538	2	2	2	1105	802.03	1907.03	1200	400	1	1	1	1	1	2	1	2	1	2	2	1	2	2	2	2	2	2	2	1	2	2	3	1	1
"570"	4	53	77	8	6	1	1	5	582.98811545	722.32381538	1	2	2	247.5	100	347.5	1000	500	1	1	1	1	1	2	1	1	2	2	3	1	1	2	2	1	1	1	2	2	2	3	2	1	2
"571"	4	53	77	8	7	1	1	5	582.98811545	722.32381538	2	1	2	1250.42	368.98	1619.4	1000	500	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	2	2	2	1	2	1	2	3	1	1
"572"	4	53	77	8	8	1	1	5	582.98811545	722.32381538	3	2	2	1422.28	332	1754.28	2000	500	1	1	1	2	1	2	1	2	1	2	2	1	1	2	1	1	1	1	2	1	2	2	2	1	1
"573"	4	53	77	8	9	1	2	5	582.98811545	722.32381538	2	1	2	991.5	580.76	1572.26	5000	400	1	2	1	1	3	2	2	2	2	2	3	1	1	1	2	1	1	1	1	1	1	3	3	2	2
"574"	4	53	78	6	12	1	1	5	846.73425896	1049.10598404	1	3	2	405	280.38	685.38	4000	1000	1	1	1	1	1	1	1	1	2	2	3	1	1	2	2	1	1	2	2	2	2	1	3	1	1
"575"	4	53	78	6	13	1	1	5	846.73425896	1049.10598404	4	3	1	5032.12	0	5032.12	7000	600	0	1	1	1	1	1	1	2	2	2	3	1	2	2	2	2	2	2	2	2	2	1	3	2	2
"576"	4	53	78	6	2	1	1	5	846.73425896	1049.10598404	2	1	2	1513.83	570.42	2084.24	900	465	1	1	2	1	3	1	1	2	1	2	1	1	2	2	1	1	2	2	2	2	2	2	3	2	2
"577"	4	53	78	6	3	1	1	5	846.73425896	1049.10598404	3	1	2	2000	5.1	2005.1	2500	500	1	1	1	1	1	2	1	2	1	2	3	1	1	1	2	1	2	2	2	1	2	2	1	1	1
"578"	4	53	78	6	5	1	1	5	846.73425896	1049.10598404	1	2	2	843.95	285.07	1129.02	3000	600	1	1	1	2	1	1	1	2	2	2	3	1	2	1	2	2	1	2	2	2	2	3	1	1	1
"579"	4	53	78	6	7	1	1	5	846.73425896	1049.10598404	3	2	2	576.26	0	576.26	2500	800	1	1	1	1	1	2	1	2	1	2	3	1	1	1	2	2	2	2	2	1	2	1	2	1	1
"580"	4	53	78	6	9	1	1	5	846.73425896	1049.10598404	2	3	2	866.67	0	866.67	1500	400	3	1	1	1	3	1	1	2	2	2	3	3	2	2	2	2	2	2	1	1	2	2	1	2	1
"581"	4	53	79	4	1	1	1	5	795.91383522	986.13934475	1	2	2	1764	0	1764	2000	700	1	1	1	1	2	2	1	2	1	2	3	2	1	2	2	2	1	1	1	1	2	2	2	1	2
"582"	4	53	79	4	10	1	2	5	795.91383522	986.13934475	3	3	2	1059.53	620.4	1679.93	1700	350	1	1	1	1	1	2	1	2	1	2	2	1	1	2	1	1	2	2	2	2	2	1	2	1	2
"583"	4	53	79	4	11	1	2	5	795.91383522	986.13934475	2	3	2	1675.05	269.52	1944.57	2000	460	1	1	2	2	2	2	1	2	2	2	3	2	1	1	1	2	2	2	1	1	2	2	3	2	2
"584"	4	53	79	4	12	1	2	5	795.91383522	986.13934475	2	3	2	905	297	1202	1000	400	1	1	1	1	2	1	1	2	2	2	3	2	1	2	1	2	2	2	1	2	2	2	3	1	2
"585"	4	53	79	4	13	1	2	5	795.91383522	986.13934475	2	2	2	840.65	386.4	1227.05	2000	600	1	1	1	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	2	3	3	1	1
"586"	4	53	79	4	2	1	1	5	795.91383522	986.13934475	3	3	2	1022.73	242.02	1264.74	1200	300	1	1	1	1	2	1	1	2	2	2	3	1	2	2	2	2	2	2	1	1	2	2	3	2	2
"587"	4	53	79	4	3	1	1	5	795.91383522	986.13934475	3	2	2	693	287.25	980.25	800	300	2	1	1	1	1	2	1	2	2	2	3	1	1	2	2	1	1	2	1	2	2	1	3	2	2
"588"	4	53	79	4	4	1	1	5	795.91383522	986.13934475	3	1	1	1000	0	1000	1500	500	0	1	1	1	2	1	1	1	1	2	2	1	2	2	2	2	2	2	2	2	2	3	2	2	1
"589"	4	53	79	4	6	1	1	5	795.91383522	986.13934475	3	3	1	5616.67	292.08	5908.75	6000	1000	0	1	1	1	2	1	1	2	2	1	3	1	2	2	2	2	2	2	2	1	2	2	3	2	2
"590"	4	53	79	4	7	1	1	5	795.91383522	986.13934475	2	3	2	495	260.16	755.16	1200	400	1	1	1	1	2	1	1	2	2	2	3	2	2	2	2	1	1	1	1	1	2	2	3	1	1
"591"	4	53	79	4	8	1	2	5	795.91383522	986.13934475	1	3	1	1278.67	178.29	1456.96	2000	250	0	1	1	1	1	2	2	2	2	2	1	2	1	2	2	1	1	2	2	1	1	2	1	1	1
"592"	4	53	79	4	9	1	1	5	795.91383522	986.13934475	3	3	1	1238.39	300	1538.39	2000	500	0	1	1	1	1	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	1	2	2	2
"593"	4	53	80	8	1	1	1	5	650.66666667	806.17771915	3	3	2	125	280	405	3000	500	1	1	1	1	2	1	1	2	2	2	2	1	1	2	2	2	1	1	1	1	2	1	1	1	1
"594"	4	53	80	8	11	1	3	5	650.66666667	806.17771915	5	2	1	1468.11	190.86	1658.97	500	150	0	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	2	1	2	1	2	1	2	1	2
"595"	4	53	80	8	2	1	2	5	650.66666667	806.17771915	3	2	2	1109.49	175.54	1285.02	1000	300	1	1	2	1	1	1	1	2	1	2	2	1	2	1	2	2	2	2	2	1	2	1	2	2	2
"596"	4	53	80	8	3	1	1	5	650.66666667	806.17771915	4	3	1	1900	190	2090	3000	500	0	1	1	1	3	1	2	2	2	2	2	2	1	2	1	1	1	1	1	1	2	1	2	2	2
"597"	4	53	80	8	4	1	2	5	650.66666667	806.17771915	2	2	3	792	400	1192	1500	500	1	1	1	1	1	1	1	2	2	3	2	2	2	1	2	1	1	2	2	1	2	2	3	1	1
"598"	4	53	80	8	6	1	1	5	650.66666667	806.17771915	5	3	1	5880	342.88	6222.88	2500	500	0	1	1	1	1	1	1	1	1	2	3	2	1	1	2	2	2	2	2	1	2	2	3	2	2
"599"	4	53	80	8	7	1	2	5	650.66666667	806.17771915	4	3	1	1200	500	1700	2000	250	0	1	1	1	1	1	1	2	1	2	2	1	2	2	2	2	2	2	2	1	2	1	2	2	2
"600"	4	53	80	8	8	1	1	5	650.66666667	806.17771915	3	1	3	432.4	250	682.4	700	200	1	2	1	1	2	2	1	2	1	2	3	3	1	1	2	1	1	2	2	2	2	1	2	2	2
"601"	4	53	80	8	9	1	1	5	650.66666667	806.17771915	4	3	1	3304.64	373.28	3677.92	1500	700	0	1	1	1	2	1	1	2	1	2	3	1	2	2	2	2	2	2	2	1	2	1	2	2	2
"602"	4	53	81	6	1	1	2	5	369.51469583	457.82968444	4	2	1	3240	179.85	3419.85	1500	250	0	1	2	1	2	1	2	1	2	2	1	2	2	1	2	2	1	2	1	1	2	1	2	2	2
"603"	4	53	81	6	10	1	1	5	369.51469583	457.82968444	2	3	2	199.63	0	199.63	1000	650	1	1	1	1	1	2	1	1	2	1	3	1	2	1	2	2	2	2	2	1	2	1	2	3	1
"604"	4	53	81	6	12	1	1	5	369.51469583	457.82968444	1	2	2	279	333.78	612.78	1000	500	1	2	1	1	2	1	1	1	2	2	2	1	1	2	2	1	2	1	2	1	2	2	2	1	2
"605"	4	53	81	6	13	1	1	5	369.51469583	457.82968444	1	3	2	834.62	490.87	1325.49	1700	1200	1	1	1	2	1	2	2	1	2	2	3	2	1	2	2	1	1	2	2	1	1	3	3	1	1
"606"	4	53	81	6	14	1	1	5	369.51469583	457.82968444	2	3	1	867.6	0	867.6	1200	550	0	2	1	1	2	1	1	1	1	2	3	1	1	2	2	2	1	2	2	1	2	2	3	1	2
"607"	4	53	81	6	15	1	1	5	369.51469583	457.82968444	1	3	2	460	302.98	762.98	700	500	1	1	1	1	1	1	1	1	2	2	3	1	2	2	2	1	1	2	2	2	2	2	3	1	1
"608"	4	53	81	6	19	1	1	5	369.51469583	457.82968444	1	3	2	1071.53	328.02	1399.55	1200	600	1	1	1	2	2	1	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2
"609"	4	53	81	6	2	1	1	5	369.51469583	457.82968444	3	3	1	647	0	647	1300	400	0	1	1	1	1	2	1	1	2	1	1	2	2	1	2	2	2	2	2	1	2	2	2	2	2
"610"	4	53	81	6	20	1	1	5	369.51469583	457.82968444	3	3	1	993.18	586.16	1579.34	1300	400	0	1	1	1	1	2	1	1	2	1	3	1	2	2	2	2	2	2	2	2	2	1	3	2	2
"611"	4	53	81	6	3	1	1	5	369.51469583	457.82968444	1	3	1	600	0	600	1600	1000	0	2	1	2	1	2	2	2	1	2	1	2	1	1	2	1	2	2	2	1	2	3	2	3	2
"612"	4	53	81	6	4	1	1	5	369.51469583	457.82968444	2	3	2	451.87	0	451.87	1500	200	1	2	1	2	2	2	2	1	2	1	3	1	2	2	1	1	2	2	2	2	2	3	2	3	2
"613"	4	53	81	6	7	1	2	5	369.51469583	457.82968444	2	3	2	1063.13	102	1165.13	2500	1000	1	2	1	1	1	2	1	2	2	2	3	2	2	1	1	1	1	2	2	1	2	2	1	1	2
