"tipo_reg"	"cod_uf"	"num_seq"	"num_dv"	"cod_domc"	"num_uc"	"num_ext_renda"	"fator_expansao1"	"fator_expansao2"	"num_quadro"	"prod_num_quadro_grupo_pro"	"cod_item"	"cod_obtencao"	"val_despesa"	"fator_anual"	"num_deflator"	"val_despesa_corrigido"	"valor_anual_expandido2"	"cod_imput"	"renda_bruta_monetaria"	"renda_bruta_nao_monetaria"	"renda_total"	"metodo_quantkg"	"quant_kg"	"cod_local_compra"	"qtd_item"	"cod_unidade_medida"	"cod_peso_volume"
"193"	11	53	33	6	2	1	3	416.7539865	516.35929039	69	82	2409	1	1.6	52	1.01	1.62	43498.11	0	6527.17	467.45	6994.62	1	0.116	301	0.02	1302	0
"194"	11	53	33	6	2	1	3	416.7539865	516.35929039	69	71	301	1	16.9	52	1.03	17.41	467470.39	0	6527.17	467.45	6994.62	0	1	901	0.01	4803	0
"195"	11	53	33	6	2	1	3	416.7539865	516.35929039	69	64	802	1	1.19	52	0.91	1.08	28998.74	0	6527.17	467.45	6994.62	0	1	101	0.01	4803	0
"196"	11	53	33	6	2	1	3	416.7539865	516.35929039	64	78	3301	1	2.49	52	0.98	2.44	65515.67	0	6527.17	467.45	6994.62	4	0.624	101	0.01	701	0
"197"	11	53	33	6	2	1	3	416.7539865	516.35929039	67	70	4702	3	2.29	52	1.01	2.31	62025.08	0	6527.17	467.45	6994.62	1	0.396	101	0.01	1001	0
"198"	11	53	33	6	2	1	3	416.7539865	516.35929039	64	79	110	1	1.5	52	1.01	1.52	40813.04	0	6527.17	467.45	6994.62	0	1	301	0.01	4701	0
"199"	11	53	33	6	7	1	3	416.7539865	516.35929039	64	69	201	1	4.69	52	0.87	4.08	109550.79	0	1702.31	248	1950.31	0	5	101	0.01	1301	804
"200"	11	53	33	6	7	1	3	416.7539865	516.35929039	63	80	105	1	1	52	1	1	26850.68	0	1702.31	248	1950.31	0	0.2	301	2	4504	0
"201"	11	53	33	6	7	1	3	416.7539865	516.35929039	63	79	101	1	1.5	52	1.01	1.52	40813.04	0	1702.31	248	1950.31	0	1	301	0.01	4701	0
"202"	11	53	33	6	7	1	3	416.7539865	516.35929039	64	79	101	1	17.88	52	1.01	18.06	484923.34	0	1702.31	248	1950.31	0	12	101	0.12	201	13904
"203"	11	53	33	6	7	1	3	416.7539865	516.35929039	64	63	101	1	15.38	52	1.05	16.15	433638.53	0	1702.31	248	1950.31	0	10	101	0.02	1305	804
"204"	11	53	33	6	7	1	3	416.7539865	516.35929039	64	63	2101	1	5.4	52	1.09	5.89	158150.52	0	1702.31	248	1950.31	0	3	101	0.03	1305	1704
"205"	11	53	33	6	7	1	3	416.7539865	516.35929039	64	82	102	1	7	52	0.97	6.79	182316.14	0	1702.31	248	1950.31	0	4	101	0.02	906	13504
"206"	11	53	33	6	7	1	3	416.7539865	516.35929039	64	84	301	1	7.96	52	1	7.96	213731.44	0	1702.31	248	1950.31	0	3.6	101	0.04	1004	14502
"207"	11	53	33	6	7	1	3	416.7539865	516.35929039	65	80	2601	1	3.7	52	1	3.7	99347.53	0	1702.31	248	1950.31	1	0.531	101	0.01	1901	0
"208"	11	53	33	6	7	1	3	416.7539865	516.35929039	65	79	1701	1	5.61	52	1	5.61	150632.33	0	1702.31	248	1950.31	0	0.506	101	5.06	4504	0
"209"	11	53	33	6	7	1	3	416.7539865	516.35929039	65	80	105	1	2	52	1	2	53701.37	0	1702.31	248	1950.31	0	0.4	301	4	4504	0
"210"	11	53	33	6	7	1	3	416.7539865	516.35929039	66	80	105	1	1	52	1	1	26850.68	0	1702.31	248	1950.31	0	0.2	301	2	4504	0
"211"	11	53	33	6	7	1	3	416.7539865	516.35929039	66	82	2501	1	11.98	52	0.99	11.86	318449.1	0	1702.31	248	1950.31	0	1	101	0.02	1305	3402
"212"	11	53	33	6	7	1	3	416.7539865	516.35929039	67	80	105	1	1	52	1	1	26850.68	0	1702.31	248	1950.31	0	0.2	301	2	4504	0
"213"	11	53	33	6	7	1	3	416.7539865	516.35929039	68	80	105	1	1.5	52	1	1.5	40276.02	0	1702.31	248	1950.31	0	0.3	301	0.06	1903	11402
"214"	11	53	33	6	7	1	3	416.7539865	516.35929039	69	80	2601	1	3.7	52	1	3.7	99347.53	0	1702.31	248	1950.31	1	0.531	301	0.01	1901	0
"215"	11	53	33	6	7	1	3	416.7539865	516.35929039	68	82	102	1	3.5	52	0.97	3.4	91292.32	0	1702.31	248	1950.31	0	2	301	0.01	901	13504
"216"	11	53	33	6	7	1	3	416.7539865	516.35929039	64	89	105	1	4.5	52	0.97	4.37	117337.49	0	1702.31	248	1950.31	-2	0	101	0	0	0
"217"	11	53	33	6	8	1	3	416.7539865	516.35929039	63	80	105	1	0.75	52	1	0.75	20138.01	0	588	495.98	1083.98	0	0.15	301	1.5	4504	0
"218"	11	53	15	8	12	1	3	453.29347319	561.63181095	66	70	101	3	0.7	52	1.06	0.74	21611.59	0	745.07	0	745.07	0	1	101	0.01	1301	1702
"219"	11	53	15	8	12	1	3	453.29347319	561.63181095	66	89	1201	3	3.5	52	1.01	3.54	103385.18	0	745.07	0	745.07	-2	0	101	0	0	0
"220"	11	53	15	8	12	1	3	453.29347319	561.63181095	66	78	3301	3	2.6	52	1	2.6	75932.62	0	745.07	0	745.07	4	0.624	101	0.01	701	0
"221"	11	53	15	8	12	1	3	453.29347319	561.63181095	66	65	604	3	2.4	52	1.02	2.45	71551.89	0	745.07	0	745.07	0	1	101	0.02	1305	3401
"222"	11	53	15	8	12	1	3	453.29347319	561.63181095	66	84	301	3	10.8	52	0.82	8.86	258755.01	0	745.07	0	745.07	0	3.6	101	0.04	905	14501
"223"	11	53	15	8	12	1	3	453.29347319	561.63181095	66	69	201	3	7	52	1.07	7.49	218744.36	0	745.07	0	745.07	0	10	101	0.02	1305	802
"224"	11	53	15	8	12	1	3	453.29347319	561.63181095	66	89	301	3	2.4	52	1.1	2.64	77100.82	0	745.07	0	745.07	-2	0	101	0	0	0
"225"	11	53	15	8	12	1	3	453.29347319	561.63181095	66	89	105	3	3	52	1	3	87614.56	0	745.07	0	745.07	-2	0	101	0	0	0
"226"	11	53	15	8	12	1	3	453.29347319	561.63181095	66	86	101	3	0.95	52	1.09	1.04	30373.05	0	745.07	0	745.07	-2	0	101	0	0	0
"227"	11	53	15	8	12	1	3	453.29347319	561.63181095	66	86	1801	3	0.8	52	0.98	0.78	22779.79	0	745.07	0	745.07	-2	0	101	0	0	0
"228"	11	53	15	8	12	1	3	453.29347319	561.63181095	66	65	3401	3	2.5	52	0.96	2.4	70091.65	0	745.07	0	745.07	0	1	101	0.02	1305	3401
"229"	11	53	15	8	12	1	3	453.29347319	561.63181095	66	86	2201	3	3.99	52	1	3.99	116527.37	0	745.07	0	745.07	-2	0	101	0	0	0
"230"	11	53	15	8	12	1	3	453.29347319	561.63181095	66	86	2103	3	2.55	52	1	2.55	74472.38	0	745.07	0	745.07	-2	0	101	0	0	0
"231"	11	53	15	8	12	1	3	453.29347319	561.63181095	66	86	2405	3	2.85	52	1.05	2.99	87322.51	0	745.07	0	745.07	-2	0	101	0	0	0
"232"	11	53	15	8	12	1	3	453.29347319	561.63181095	67	74	13101	1	5.15	52	1.02	5.25	153325.48	0	745.07	0	745.07	0	1.24	901	0.01	4807	0
"233"	11	53	15	8	12	1	3	453.29347319	561.63181095	67	81	2207	1	6.3	52	0.98	6.17	180193.95	0	745.07	0	745.07	0	0.902	901	9.02	4504	0
"234"	11	53	15	8	12	1	3	453.29347319	561.63181095	67	80	501	1	3.06	52	1.02	3.12	91119.15	0	745.07	0	745.07	0	0.51	301	5.1	4504	0
"235"	11	53	15	8	12	1	3	453.29347319	561.63181095	68	67	105	1	0.6	52	1.07	0.64	18691.11	0	745.07	0	745.07	4	0.2	705	0.01	1701	0
"236"	11	53	15	8	12	1	3	453.29347319	561.63181095	68	67	5703	1	1.7	52	0.72	1.22	35629.92	0	745.07	0	745.07	0	1	705	0.01	4807	0
"237"	11	53	15	8	12	1	3	453.29347319	561.63181095	68	67	5101	1	2.4	52	1.32	3.17	92579.39	0	745.07	0	745.07	0	1	705	0.01	4807	0
"238"	11	53	15	8	12	1	3	453.29347319	561.63181095	69	79	101	1	3.8	52	0.95	3.61	105429.52	0	745.07	0	745.07	0	2	101	0.02	4704	0
"239"	11	53	15	8	12	1	3	453.29347319	561.63181095	63	67	901	1	1	52	1.37	1.37	40010.65	0	745.07	0	745.07	0	1	1201	0.01	4808	0
"240"	11	53	15	8	12	1	3	453.29347319	561.63181095	63	78	3301	1	2.5	52	1	2.5	73012.14	0	745.07	0	745.07	4	0.624	1201	0.01	701	0
"241"	11	53	15	8	12	1	3	453.29347319	561.63181095	65	89	1201	1	1.9	52	1.01	1.92	56073.32	0	745.07	0	745.07	-2	0	101	0	0	0
"242"	11	53	15	8	12	1	3	453.29347319	561.63181095	65	80	101	1	2.28	52	1	2.28	66587.07	0	745.07	0	745.07	0	0.386	301	3.86	4504	0
"243"	11	53	15	8	12	1	3	453.29347319	561.63181095	67	71	402	1	12	52	1.11	13.32	389008.66	0	745.07	0	745.07	0	1.24	901	0.01	4807	0
"244"	11	53	15	8	12	1	3	453.29347319	561.63181095	66	63	101	3	32	52	0.97	31.04	906518.67	0	745.07	0	745.07	0	20	101	0.04	1305	802
"245"	11	53	15	8	12	1	3	453.29347319	561.63181095	66	80	2207	3	2	52	0.98	1.96	57241.51	0	745.07	0	745.07	0	0.4	101	0.01	1301	4301
"246"	11	53	15	8	12	1	3	453.29347319	561.63181095	66	65	1401	3	1.6	52	1.02	1.63	47603.91	0	745.07	0	745.07	0	1	101	0.01	4807	0
"247"	11	53	15	8	13	1	3	453.29347319	561.63181095	63	80	3401	5	1.69	52	1.07	1.81	52860.79	0	8800.45	560.5	9360.95	0	0.445	101	4.45	4502	0
"248"	11	53	15	8	13	1	3	453.29347319	561.63181095	63	78	703	5	3.78	52	1	3.78	110394.35	0	8800.45	560.5	9360.95	0	1	101	0.01	4808	0
"249"	11	53	50	6	10	1	5	558.06005812	691.43788648	69	71	1301	1	8.7	52	1.05	9.14	328626.6	0	1250.97	199.84	1450.81	0	0.5	101	0.01	4803	0
"250"	11	53	50	6	10	1	5	558.06005812	691.43788648	69	68	1802	1	0.73	52	0.96	0.7	25168.34	0	1250.97	199.84	1450.81	1	0.632	101	0.05	1901	0
"251"	11	53	50	6	11	1	5	558.06005812	691.43788648	69	80	1501	1	1	52	1	1	35954.77	0	1822.5	279.1	2101.6	1	0.306	301	0.04	1901	0
"252"	11	53	50	6	11	1	5	558.06005812	691.43788648	63	80	1501	1	1	52	1	1	35954.77	0	1822.5	279.1	2101.6	1	0.306	301	0.04	1901	0
"253"	11	53	50	6	11	1	5	558.06005812	691.43788648	63	67	1201	1	0.5	52	1.09	0.55	19775.12	0	1822.5	279.1	2101.6	4	0.085	702	0.01	1701	0
"254"	11	53	50	6	11	1	5	558.06005812	691.43788648	64	80	1501	1	1	52	1	1	35954.77	0	1822.5	279.1	2101.6	1	0.306	301	0.04	1901	0
"255"	11	53	50	6	11	1	5	558.06005812	691.43788648	64	71	1703	1	11.2	52	1.07	11.98	430738.15	0	1822.5	279.1	2101.6	0	1.5	702	0.02	4803	0
"256"	11	53	50	6	11	1	5	558.06005812	691.43788648	64	81	102	1	6	52	1.02	6.12	220043.19	0	1822.5	279.1	2101.6	0	1.5	702	0.02	4803	0
"257"	11	53	50	6	11	1	5	558.06005812	691.43788648	64	81	2207	1	7	52	0.98	6.86	246649.72	0	1822.5	279.1	2101.6	0	1	702	0.01	4803	0
"258"	11	53	50	6	11	1	5	558.06005812	691.43788648	67	80	1501	1	1	52	1	1	35954.77	0	1822.5	279.1	2101.6	1	0.306	301	0.04	1901	0
"259"	11	53	50	6	11	1	5	558.06005812	691.43788648	64	78	602	1	10	52	1.05	10.5	377525.09	0	1822.5	279.1	2101.6	0	1.5	702	0.02	4803	0
"260"	11	53	50	6	11	1	5	558.06005812	691.43788648	64	81	2101	1	3	52	1.01	3.03	108942.95	0	1822.5	279.1	2101.6	0	0.5	702	0.01	4803	0
"261"	11	53	50	6	11	1	5	558.06005812	691.43788648	64	81	2209	1	7	52	0.98	6.86	246649.72	0	1822.5	279.1	2101.6	0	1	702	0.01	4803	0
"262"	11	53	50	6	12	1	5	558.06005812	691.43788648	67	71	11101	1	4	52	1.07	4.28	153886.42	0	1230.44	0	1230.44	0	0.5	101	5	4501	0
"263"	11	53	50	6	12	1	5	558.06005812	691.43788648	63	78	103	1	6	52	1.05	6.3	226515.05	0	1230.44	0	1230.44	0	1.05	101	0.01	4803	0
"264"	11	53	50	6	12	1	5	558.06005812	691.43788648	64	78	3301	1	1.2	52	1	1.2	43145.72	0	1230.44	0	1230.44	4	0.312	101	0.06	1903	0
"265"	11	53	50	6	12	1	5	558.06005812	691.43788648	65	82	3501	1	2	52	1.05	2.1	75505.02	0	1230.44	0	1230.44	0	1	101	0.01	904	13904
"266"	11	53	50	6	12	1	5	558.06005812	691.43788648	66	78	103	1	7	52	1.05	7.35	264267.56	0	1230.44	0	1230.44	0	1	101	0.01	4803	0
"267"	11	53	50	6	12	1	5	558.06005812	691.43788648	66	80	115	1	2	52	1	2	71909.54	0	1230.44	0	1230.44	0	1	301	0.01	4803	0
"268"	11	53	50	6	12	1	5	558.06005812	691.43788648	66	82	2501	1	2	52	0.98	1.96	70471.35	0	1230.44	0	1230.44	0	0.2	101	2	4503	0
"269"	11	53	50	6	12	1	5	558.06005812	691.43788648	67	80	801	1	1	52	1.06	1.06	38112.06	0	1230.44	0	1230.44	1	0.106	301	0.15	1901	0
"270"	11	53	50	6	12	1	5	558.06005812	691.43788648	68	71	1701	1	4	52	1.07	4.28	153886.42	0	1230.44	0	1230.44	0	0.5	101	5	4504	0
"271"	11	53	50	6	12	1	5	558.06005812	691.43788648	69	80	801	1	1	52	1.06	1.06	38112.06	0	1230.44	0	1230.44	1	0.106	301	0.01	1901	0
"272"	11	53	50	6	12	1	5	558.06005812	691.43788648	67	82	2501	1	2.2	52	0.98	2.16	77662.3	0	1230.44	0	1230.44	0	0.25	101	2.5	4504	0
"273"	11	53	50	6	12	1	5	558.06005812	691.43788648	63	80	801	1	1	52	1.06	1.06	38112.06	0	1230.44	0	1230.44	1	0.106	101	0.15	1901	0
"274"	11	53	50	6	13	1	5	558.06005812	691.43788648	66	80	801	1	1	52	1.06	1.06	38112.06	0	8315.89	406.63	8722.51	1	0.106	301	0.15	1901	0
"275"	11	53	50	6	13	1	5	558.06005812	691.43788648	63	89	501	1	1	52	1.02	1.02	36673.87	0	8315.89	406.63	8722.51	-2	0	1306	0	0	0
"276"	11	53	50	6	2	1	5	558.06005812	691.43788648	69	82	301	1	3.98	52	1.04	4.14	148852.75	0	227.33	260	487.33	0	4	101	0.02	901	13502
"277"	11	53	50	6	2	1	5	558.06005812	691.43788648	69	80	801	1	1	52	1.05	1.05	37752.51	0	227.33	260	487.33	1	0.105	301	0.1	1901	0
"278"	11	53	50	6	2	1	5	558.06005812	691.43788648	69	70	4702	1	0.79	52	1.06	0.84	30202.01	0	227.33	260	487.33	1	0.144	101	0.01	2101	0
"279"	11	53	50	6	2	1	5	558.06005812	691.43788648	69	63	703	1	0.99	52	1.03	1.02	36673.87	0	227.33	260	487.33	1	0.409	101	0.01	1301	0
"280"	11	53	33	6	8	1	3	416.7539865	516.35929039	63	79	110	1	25	52	1.01	25.25	677979.75	0	588	495.98	1083.98	0	12	101	0.12	4703	0
"281"	11	53	33	6	8	1	3	416.7539865	516.35929039	63	63	101	1	23.97	52	1.05	25.17	675831.69	0	588	495.98	1083.98	0	15	101	0.03	1305	804
"282"	11	53	33	6	8	1	3	416.7539865	516.35929039	63	84	301	1	11.92	52	1	11.92	320060.14	0	588	495.98	1083.98	0	3.6	101	0.04	906	14502
"283"	11	53	33	6	8	1	3	416.7539865	516.35929039	63	67	6201	1	2.5	52	0.99	2.48	66589.69	0	588	495.98	1083.98	0	0.5	101	5	4504	0
"284"	11	53	33	6	8	1	3	416.7539865	516.35929039	63	71	1501	1	3.4	52	1.08	3.67	98542.01	0	588	495.98	1083.98	0	1	101	10	4504	0
"285"	11	53	33	6	8	1	3	416.7539865	516.35929039	63	78	201	1	9.8	52	1	9.8	263136.69	0	588	495.98	1083.98	1	2.378	101	0.01	1901	0
"286"	11	53	33	6	8	1	3	416.7539865	516.35929039	63	70	101	1	1	52	0.99	0.99	26582.18	0	588	495.98	1083.98	0	1	101	0.01	1301	1704
"287"	11	53	33	6	8	1	3	416.7539865	516.35929039	64	80	105	1	1	52	1	1	26850.68	0	588	495.98	1083.98	0	0.2	301	2	4504	0
"288"	11	53	33	6	8	1	3	416.7539865	516.35929039	65	82	2201	1	2.8	52	1	2.8	75181.91	0	588	495.98	1083.98	0	2	301	0.01	901	13504
"289"	11	53	33	6	8	1	3	416.7539865	516.35929039	66	80	103	1	5	52	1	5	134253.42	0	588	495.98	1083.98	1	1.214	101	0.05	1903	0
"290"	11	53	33	6	8	1	3	416.7539865	516.35929039	67	80	105	1	0.75	52	1	0.75	20138.01	0	588	495.98	1083.98	0	0.15	301	0.03	1903	11402
"291"	11	53	33	6	8	1	3	416.7539865	516.35929039	68	80	105	1	1	52	1	1	26850.68	0	588	495.98	1083.98	0	0.2	301	2	4504	0
"292"	11	53	33	6	8	1	3	416.7539865	516.35929039	63	67	4601	1	1	52	1.05	1.05	28193.22	0	588	495.98	1083.98	0	0.15	101	1.5	4504	0
"293"	11	53	33	6	8	1	3	416.7539865	516.35929039	63	71	4101	1	8	52	1.08	8.64	231989.9	0	588	495.98	1083.98	0	1	101	10	4504	0
"294"	11	53	33	6	8	1	3	416.7539865	516.35929039	65	80	105	1	1	52	1	1	26850.68	0	588	495.98	1083.98	0	0.2	301	2	4504	0
"295"	11	53	33	6	9	1	3	416.7539865	516.35929039	63	68	1401	1	2.25	52	0.96	2.16	57997.48	0	401.1	804.12	1205.22	0	1.06	101	10.6	4504	0
"296"	11	53	33	6	9	1	3	416.7539865	516.35929039	63	63	111	1	8.69	52	1.06	9.21	247294.79	0	401.1	804.12	1205.22	0	5	101	0.01	1301	804
"297"	11	53	33	6	9	1	3	416.7539865	516.35929039	63	63	2114	1	2.49	52	1.27	3.16	84848.16	0	401.1	804.12	1205.22	0	1	101	0.01	1301	1704
"298"	11	53	33	6	9	1	3	416.7539865	516.35929039	63	82	2501	1	5.99	52	0.99	5.93	159224.55	0	401.1	804.12	1205.22	0	0.5	101	0.01	1301	3402
"299"	11	53	33	6	9	1	3	416.7539865	516.35929039	63	89	1201	1	2.49	52	0.97	2.42	64978.65	0	401.1	804.12	1205.22	-2	0	101	0	0	0
"300"	11	53	33	6	9	1	3	416.7539865	516.35929039	63	86	2201	1	5.79	52	0.99	5.73	153854.41	0	401.1	804.12	1205.22	-2	0	101	0	0	0
"301"	11	53	33	6	9	1	3	416.7539865	516.35929039	63	68	201	1	1.7	52	0.98	1.67	44840.64	0	401.1	804.12	1205.22	0	1.075	101	10.75	4504	0
"302"	11	53	33	6	9	1	3	416.7539865	516.35929039	63	86	1401	1	3.35	52	0.98	3.28	88070.24	0	401.1	804.12	1205.22	-2	0	101	0	0	0
"303"	11	53	33	6	9	1	3	416.7539865	516.35929039	63	86	101	1	7.78	52	1.02	7.94	213194.42	0	401.1	804.12	1205.22	-2	0	101	0	0	0
"304"	11	53	33	6	9	1	3	416.7539865	516.35929039	63	79	1602	1	1.99	52	0.97	1.93	51821.82	0	401.1	804.12	1205.22	0	0.5	101	0.01	2201	3402
"305"	11	53	33	6	9	1	3	416.7539865	516.35929039	63	68	3001	1	3.69	52	1.1	4.06	109013.77	0	401.1	804.12	1205.22	0	1.12	101	11.2	4504	0
"306"	11	53	33	6	9	1	3	416.7539865	516.35929039	63	71	501	1	11.99	52	1.09	13.07	350938.43	0	401.1	804.12	1205.22	0	1	101	0.01	4805	0
"307"	11	53	33	6	9	1	3	416.7539865	516.35929039	63	81	2207	1	7.99	52	0.98	7.83	210240.85	0	401.1	804.12	1205.22	0	1	101	0.01	4805	0
"308"	11	53	33	6	9	1	3	416.7539865	516.35929039	63	71	1007	1	6.99	52	1.07	7.48	200843.11	0	401.1	804.12	1205.22	0	1.5	101	0.02	4806	0
"309"	11	53	33	6	9	1	3	416.7539865	516.35929039	63	79	2309	1	2.59	52	1	2.59	69543.27	0	401.1	804.12	1205.22	0	1	101	0.01	201	13904
"310"	11	53	33	6	9	1	3	416.7539865	516.35929039	63	69	201	1	6.49	52	0.85	5.52	148215.77	0	401.1	804.12	1205.22	0	5	101	0.01	1301	804
"311"	11	53	94	8	12	1	7	1387.47079646	1719.0799827	66	72	60103	5	29.99	52	1.02	30.59	2734506.15	0	30458.33	816	31274.33	6	3.136	101	0.01	3701	3402
"312"	11	53	94	8	12	1	7	1387.47079646	1719.0799827	66	72	2501	5	29.99	52	1.11	33.29	2975864.98	0	30458.33	816	31274.33	0	0.7	101	0.01	3701	2602
"313"	11	53	94	8	12	1	7	1387.47079646	1719.0799827	66	78	402	5	26.97	52	1	26.97	2410906.53	0	30458.33	816	31274.33	0	3	101	0.03	1305	1704
"314"	11	53	94	8	12	1	7	1387.47079646	1719.0799827	66	78	3301	5	5.98	52	0.99	5.92	529201.58	0	30458.33	816	31274.33	4	1.248	101	0.02	703	0
"315"	11	53	94	8	12	1	7	1387.47079646	1719.0799827	66	63	112	5	13.49	52	0.97	13.09	1170143.36	0	30458.33	816	31274.33	0	5	101	0.01	1301	804
"316"	11	53	94	8	12	1	7	1387.47079646	1719.0799827	66	65	701	5	2.06	52	1.02	2.1	187723.53	0	30458.33	816	31274.33	0	0.2	101	0.01	1301	6902
"317"	11	53	94	8	12	1	7	1387.47079646	1719.0799827	66	67	501	5	2.23	52	1.02	2.27	202920.2	0	30458.33	816	31274.33	4	0.295	101	0.01	1701	0
"318"	11	53	94	8	12	1	7	1387.47079646	1719.0799827	66	64	802	5	3.21	52	1.04	3.34	298569.81	0	30458.33	816	31274.33	0	1.8	101	0.02	4803	0
"319"	11	53	94	8	12	1	7	1387.47079646	1719.0799827	66	68	2604	5	6.98	52	1.02	7.12	636472.17	0	30458.33	816	31274.33	4	2.82	101	0.02	1901	0
"320"	11	53	94	8	12	1	7	1387.47079646	1719.0799827	66	67	5401	5	5.38	52	1.09	5.86	523838.05	0	30458.33	816	31274.33	0	1.26	101	0.01	4803	0
"321"	11	53	94	8	12	1	7	1387.47079646	1719.0799827	66	81	2904	5	4.46	52	1.02	4.55	406734.32	0	30458.33	816	31274.33	0	0.33	101	0	4803	0
"322"	11	53	94	8	12	1	7	1387.47079646	1719.0799827	66	79	2002	5	6.52	52	1.02	6.65	594457.86	0	30458.33	816	31274.33	0	0.5	101	0.01	4803	0
"323"	11	53	94	8	12	1	7	1387.47079646	1719.0799827	66	65	1401	5	2.59	52	1.02	2.64	235995.3	0	30458.33	816	31274.33	0	1	101	0.01	1301	1704
"324"	11	53	94	8	12	1	7	1387.47079646	1719.0799827	66	67	501	5	5.38	52	1.02	5.49	490762.95	0	30458.33	816	31274.33	0	0.8	101	8	4504	0
"325"	11	53	94	8	12	1	7	1387.47079646	1719.0799827	66	70	4702	5	2.29	52	1.05	2.4	214541.18	0	30458.33	816	31274.33	0	0.34	101	0.01	1001	5102
"326"	11	53	94	8	12	1	7	1387.47079646	1719.0799827	66	79	901	5	2.79	52	1.02	2.85	254767.65	0	30458.33	816	31274.33	0	0.395	101	0.01	1001	4401
"327"	11	53	94	8	12	1	7	1387.47079646	1719.0799827	66	64	1201	5	2.51	52	1.02	2.56	228843.93	0	30458.33	816	31274.33	0	1.1	101	0.01	4803	0
"328"	11	53	94	8	12	1	7	1387.47079646	1719.0799827	66	79	1001	5	3.1	52	1.02	3.16	282479.22	0	30458.33	816	31274.33	0	0.4	101	0.02	1004	6902
"329"	11	53	94	8	12	1	7	1387.47079646	1719.0799827	66	68	3009	5	5.56	52	1.13	6.28	561382.76	0	30458.33	816	31274.33	0	1.12	101	0.01	4803	0
"330"	11	53	94	8	12	1	7	1387.47079646	1719.0799827	66	67	5101	5	3.41	52	1.47	5.01	447854.72	0	30458.33	816	31274.33	0	1.72	101	0.02	4803	0
"331"	11	53	94	8	12	1	7	1387.47079646	1719.0799827	66	68	5201	5	12.45	52	1.19	14.82	1324791.8	0	30458.33	816	31274.33	0	1.25	101	0.05	4302	6102
"332"	11	53	94	8	12	1	7	1387.47079646	1719.0799827	66	68	8506	5	4.98	52	0.91	4.53	404946.48	0	30458.33	816	31274.33	0	0.8	101	0.01	4302	2402
"333"	11	53	94	8	12	1	7	1387.47079646	1719.0799827	66	68	5201	5	4.98	52	1.19	5.93	530095.5	0	30458.33	816	31274.33	0	0.5	101	0.02	4302	6101
"334"	11	53	94	8	12	1	7	1387.47079646	1719.0799827	67	86	1101	1	10	52	1.04	10.4	929678.45	0	30458.33	816	31274.33	-2	0	1002	0	0	0
"335"	11	53	94	8	12	1	7	1387.47079646	1719.0799827	67	83	2415	1	113.7	52	1.01	114.84	10265795.55	0	30458.33	816	31274.33	3	22.299	2008	999.99	1903	0
"336"	11	53	94	8	12	1	7	1387.47079646	1719.0799827	66	70	4702	5	2.29	52	1.05	2.4	214541.18	0	30458.33	816	31274.33	0	0.34	101	0.01	1001	5101
"337"	11	53	94	8	12	1	7	1387.47079646	1719.0799827	66	68	3601	5	10.56	52	1.25	13.2	1179976.5	0	30458.33	816	31274.33	0	1.53	101	0.02	4803	0
"338"	11	53	94	8	12	1	7	1387.47079646	1719.0799827	66	77	601	5	5.89	52	1.07	6.3	563170.6	0	30458.33	816	31274.33	0	0.1	101	0.01	2103	9202
"339"	11	53	94	8	12	1	7	1387.47079646	1719.0799827	66	67	109	5	1.98	52	1.07	2.12	189511.38	0	30458.33	816	31274.33	0	0.25	101	0.01	1701	6102
"340"	11	53	94	8	12	1	7	1387.47079646	1719.0799827	66	64	601	5	5.38	52	1.02	5.49	490762.95	0	30458.33	816	31274.33	6	4.653	101	0.02	3701	3001
"341"	11	53	94	8	12	1	7	1387.47079646	1719.0799827	66	67	5701	5	3.6	52	0.7	2.52	225268.24	0	30458.33	816	31274.33	0	1.29	101	0.01	4803	0
"342"	11	53	15	8	13	1	3	453.29347319	561.63181095	63	69	1231	5	2.54	52	1.02	2.59	75640.57	0	8800.45	560.5	9360.95	0	0.3	101	3	4504	0
"343"	11	53	15	8	13	1	3	453.29347319	561.63181095	63	69	1206	5	4.98	52	1.02	5.08	148360.66	0	8800.45	560.5	9360.95	0	0.6	101	0.01	1001	3001
