"tipo_reg"	"cod_uf"	"num_seq"	"num_dv"	"cod_domc"	"num_uc"	"num_ord_inform"	"num_ext_renda"	"fator_expansao1"	"fator_expansao2"	"num_quadro"	"cod_item"	"val_recebido"	"val_deducao"	"cod_deduc"	"mes_ultimo_rendimento"	"num_meses_resgate"	"fator_anual"	"num_deflator"	"val_recebido_corrigido"	"val_deducao_corrigido"	"valor_anual_expandido2"	"valor_deduc_anual_expandido2"	"cod_imput"	"renda_bruta_monetaria"	"renda_bruta_nao_monetaria"	"renda_total"
"2673"	15	53	102	2	5	1	1	8	299.00264633	370.46506881	55	4101	999999	0	54101	0	0	1	1.12	1680	0	622381.32	0	1	924.38	0	924.38
"2674"	15	53	102	2	5	1	1	8	299.00264633	370.46506881	55	3701	380	0	53701	0	0	1	1.07	406.6	0	150631.1	0	0	924.38	0	924.38
"2675"	15	53	102	2	6	1	1	8	299.00264633	370.46506881	54	1501	590	0	51501	5	12	1	1.03	607.7	0	2701579.47	0	3	13264.53	356.46	13620.98
"2676"	15	53	102	2	6	1	1	8	299.00264633	370.46506881	55	3801	2299	118	53801	0	0	1	1.07	2459.93	126.26	911318.14	46774.92	3	13264.53	356.46	13620.98
"2677"	15	53	102	2	6	1	1	8	299.00264633	370.46506881	55	3701	4391	630	53701	0	0	1	1.07	4698.37	674.1	1740581.97	249730.5	3	13264.53	356.46	13620.98
"2678"	15	53	102	2	6	1	1	8	299.00264633	370.46506881	56	101	3000	0	50101	0	0	1	1.09	3270	0	1211420.78	0	3	13264.53	356.46	13620.98
"2679"	15	53	102	2	6	1	1	8	299.00264633	370.46506881	57	101	1000	0	50101	0	0	1	1.09	1090	0	403806.93	0	3	13264.53	356.46	13620.98
"2680"	15	53	102	2	6	1	2	8	299.00264633	370.46506881	54	1001	120	0	51001	5	12	1	1.04	124.8	0	554808.49	0	0	13264.53	356.46	13620.98
"2681"	15	53	102	2	6	1	3	8	299.00264633	370.46506881	54	1501	999999	0	51501	5	12	1	1.03	115	0	511241.79	0	1	13264.53	356.46	13620.98
"2682"	15	53	102	2	6	1	3	8	299.00264633	370.46506881	54	1601	100	0	51601	5	12	1	1.03	103	0	457894.83	0	0	13264.53	356.46	13620.98
"2683"	15	53	102	2	6	1	3	8	299.00264633	370.46506881	55	3701	999999	0	53701	0	0	1	1.07	816	0	302299.5	0	1	13264.53	356.46	13620.98
"2684"	15	53	102	2	7	1	1	8	299.00264633	370.46506881	55	3801	460	0	53801	0	0	1	1.07	492.2	0	182342.91	0	0	1485.17	13.74	1498.91
"2685"	15	53	102	2	7	1	1	8	299.00264633	370.46506881	55	3701	380	0	53701	0	0	1	1.07	406.6	0	150631.1	0	0	1485.17	13.74	1498.91
"2686"	15	53	102	2	7	1	2	8	299.00264633	370.46506881	54	201	730	0	50201	5	3	1	1	730	0	811318.5	0	0	1485.17	13.74	1498.91
"2687"	15	53	102	2	7	1	2	8	299.00264633	370.46506881	55	201	20	0	50201	0	0	1	1.07	21.4	0	7927.95	0	0	1485.17	13.74	1498.91
"2688"	15	53	102	2	7	1	2	8	299.00264633	370.46506881	55	3701	320	0	53701	0	0	1	1.07	342.4	0	126847.24	0	0	1485.17	13.74	1498.91
"2689"	15	53	102	2	8	1	1	8	299.00264633	370.46506881	54	1001	112	0	51001	5	11	1	1.04	116.48	0	474669.48	0	0	981.27	0	981.27
"2690"	15	53	103	0	1	1	1	8	183.33668934	227.15464249	54	1501	590	0	51501	5	12	1	1.03	607.7	0	1656502.51	0	0	18360.11	526.73	18886.84
"2691"	15	53	103	0	1	1	1	8	183.33668934	227.15464249	55	3801	2299	118	53801	0	0	1	1.07	2459.93	126.26	558784.52	28680.55	0	18360.11	526.73	18886.84
"2692"	15	53	103	0	1	1	1	8	183.33668934	227.15464249	55	3701	4391	630	53701	0	0	1	1.07	4698.37	674.1	1067256.56	153124.94	0	18360.11	526.73	18886.84
"2693"	15	53	103	0	1	1	1	8	183.33668934	227.15464249	56	101	3000	0	50101	0	0	1	1.09	3270	0	742795.68	0	0	18360.11	526.73	18886.84
"2694"	15	53	103	0	1	1	1	8	183.33668934	227.15464249	57	101	1000	0	50101	0	0	1	1.09	1090	0	247598.56	0	0	18360.11	526.73	18886.84
"2695"	15	53	103	0	1	1	2	8	183.33668934	227.15464249	54	1501	198	99	51501	5	12	1	1.03	203.94	101.97	555911.01	277955.51	0	18360.11	526.73	18886.84
"2696"	15	53	103	0	1	1	2	8	183.33668934	227.15464249	55	3801	943	0	53801	0	0	1	1.07	1009.01	0	229201.31	0	0	18360.11	526.73	18886.84
"2697"	15	53	103	0	1	1	2	8	183.33668934	227.15464249	55	3701	1484	0	53701	0	0	1	1.07	1587.88	0	360694.31	0	0	18360.11	526.73	18886.84
"2698"	15	53	103	0	1	1	2	8	183.33668934	227.15464249	57	101	3000	0	50101	0	0	1	1.09	3270	0	742795.68	0	0	18360.11	526.73	18886.84
"2699"	15	53	103	0	1	1	5	8	183.33668934	227.15464249	55	3701	440	0	53701	0	0	1	1.07	470.8	0	106944.41	0	0	18360.11	526.73	18886.84
"2700"	15	53	103	0	1	1	5	8	183.33668934	227.15464249	55	3801	572	0	53801	0	0	1	1.07	612.04	0	139027.73	0	0	18360.11	526.73	18886.84
"2701"	15	53	103	0	15	1	2	8	183.33668934	227.15464249	56	101	3000	0	50101	0	0	1	1.07	3210	0	729166.4	0	0	17788	1426.24	19214.24
"2702"	15	53	103	0	16	1	1	8	183.33668934	227.15464249	54	1001	112	0	51001	5	11	1	1.04	116.48	0	291048.7	0	3	1760.77	2973	4733.77
"2703"	15	53	103	0	16	1	3	8	183.33668934	227.15464249	54	601	600	0	50601	7	12	1	1.09	654	0	1782709.63	0	0	1760.77	2973	4733.77
"2704"	15	53	103	0	16	1	3	8	183.33668934	227.15464249	54	2601	1000	0	52601	7	12	1	1	1000	0	2725855.71	0	0	1760.77	2973	4733.77
"2705"	15	53	103	0	17	1	1	8	183.33668934	227.15464249	54	1601	960	0	51601	7	12	1	1.02	979.2	0	2669157.91	0	0	65544.47	2887.45	68431.92
"2706"	15	53	103	0	17	1	1	8	183.33668934	227.15464249	54	1501	180	100	51501	7	12	1	1.02	183.6	102	500467.11	278037.28	0	65544.47	2887.45	68431.92
"2707"	15	53	103	0	17	1	1	8	183.33668934	227.15464249	55	3801	6000	2000	53801	0	0	1	1.06	6360	2120	1444703.53	481567.84	0	65544.47	2887.45	68431.92
"2708"	15	53	103	0	17	1	1	8	183.33668934	227.15464249	55	3701	18000	6000	53701	0	0	1	1.06	19080	6360	4334110.58	1444703.53	0	65544.47	2887.45	68431.92
"2709"	15	53	103	0	17	1	1	8	183.33668934	227.15464249	57	201	4e+05	0	50201	0	0	1	1.06	424000	0	96313568.42	0	0	65544.47	2887.45	68431.92
"2710"	15	53	103	0	17	1	2	8	183.33668934	227.15464249	54	1501	250	0	51501	7	12	1	1.02	255	0	695093.21	0	0	65544.47	2887.45	68431.92
"2711"	15	53	103	0	17	1	2	8	183.33668934	227.15464249	55	3701	5000	1000	53701	0	0	1	1.06	5300	1060	1203919.61	240783.92	0	65544.47	2887.45	68431.92
"2712"	15	53	103	0	17	1	2	8	183.33668934	227.15464249	55	3801	5000	1000	53801	0	0	1	1.06	5300	1060	1203919.61	240783.92	0	65544.47	2887.45	68431.92
"2713"	15	53	103	0	2	1	1	8	183.33668934	227.15464249	54	301	10300	4000	50301	5	12	1	1.15	11845	4600	32287760.88	12538936.27	0	14843.25	995.55	15838.8
"2714"	15	53	103	0	2	1	1	8	183.33668934	227.15464249	55	6501	10000	1200	56501	0	0	1	1.07	10700	1284	2430554.67	291666.56	0	14843.25	995.55	15838.8
"2715"	15	53	103	0	2	1	2	8	183.33668934	227.15464249	54	301	1700	15	50301	5	12	1	1.15	1955	17.25	5329047.91	47021.01	0	14843.25	995.55	15838.8
"2716"	15	53	103	0	2	1	2	8	183.33668934	227.15464249	55	6501	1700	15	56501	0	0	1	1.07	1819	16.05	413194.29	3645.83	0	14843.25	995.55	15838.8
"2717"	15	53	103	0	3	1	1	8	183.33668934	227.15464249	54	1501	600	0	51501	5	5	1	1.03	618	0	701907.85	0	0	10811.55	1602.97	12414.52
"2718"	15	53	103	0	3	1	1	8	183.33668934	227.15464249	55	701	72000	0	50701	0	0	1	0.92	66240	0	15046723.52	0	0	10811.55	1602.97	12414.52
"2719"	15	53	103	0	3	1	1	8	183.33668934	227.15464249	55	3801	2666	0	53801	0	0	1	1.07	2852.62	0	647985.88	0	0	10811.55	1602.97	12414.52
"2720"	15	53	103	0	3	1	1	8	183.33668934	227.15464249	55	401	1800	0	50401	0	0	1	1.07	1926	0	437499.84	0	0	10811.55	1602.97	12414.52
"2721"	15	53	103	0	3	1	1	8	183.33668934	227.15464249	55	3701	8000	3100	53701	0	0	1	1.07	8560	3317	1944443.74	753471.95	0	10811.55	1602.97	12414.52
"2722"	15	53	103	0	3	1	1	8	183.33668934	227.15464249	56	202	72000	0	50202	0	0	1	1.07	77040	0	17499993.66	0	0	10811.55	1602.97	12414.52
"2723"	15	53	103	0	3	1	1	8	183.33668934	227.15464249	57	201	73000	0	50201	0	0	1	1.07	78110	0	17743049.12	0	0	10811.55	1602.97	12414.52
"2724"	15	53	103	0	4	1	1	8	183.33668934	227.15464249	54	301	13000	3000	50301	5	12	1	1.15	14950	3450	40751542.86	9404202.2	0	30905.83	4187.33	35093.17
"2725"	15	53	103	0	4	1	1	8	183.33668934	227.15464249	55	3701	7000	2000	53701	0	0	1	1.07	7490	2140	1701388.27	486110.93	0	30905.83	4187.33	35093.17
"2726"	15	53	103	0	4	1	1	8	183.33668934	227.15464249	57	201	30000	0	50201	0	0	1	1.07	32100	0	7291664.02	0	0	30905.83	4187.33	35093.17
"2727"	15	53	103	0	4	1	2	8	183.33668934	227.15464249	55	3701	4000	1000	53701	0	0	1	1.07	4280	1070	972221.87	243055.47	0	30905.83	4187.33	35093.17
"2728"	15	53	103	0	6	1	1	8	183.33668934	227.15464249	54	501	253	0	50501	5	12	1	1.1	278.3	0	758605.64	0	0	40207.48	4022.67	44230.15
"2729"	15	53	103	0	6	1	1	8	183.33668934	227.15464249	54	301	20248	9583	50301	5	12	1	1.15	23285.2	11020.45	63472095.38	30040156.56	0	40207.48	4022.67	44230.15
"2730"	15	53	103	0	6	1	1	8	183.33668934	227.15464249	55	501	999999	0	50501	0	0	1	1.07	2173	0	493607.04	0	1	40207.48	4022.67	44230.15
"2731"	15	53	103	0	6	1	1	8	183.33668934	227.15464249	55	3801	2800	0	53801	0	0	1	1.07	2996	0	680555.31	0	0	40207.48	4022.67	44230.15
"2732"	15	53	103	0	6	1	1	8	183.33668934	227.15464249	55	701	30000	0	50701	0	0	1	0.92	27600	0	6269468.13	0	0	40207.48	4022.67	44230.15
"2733"	15	53	103	0	6	1	1	8	183.33668934	227.15464249	55	3701	18157	0	53701	0	0	1	1.07	19427.99	0	4413158.12	0	0	40207.48	4022.67	44230.15
"2734"	15	53	103	0	6	1	1	8	183.33668934	227.15464249	56	202	112000	0	50202	0	0	1	1.07	119840	0	27222212.36	0	0	40207.48	4022.67	44230.15
"2735"	15	53	103	0	6	1	1	8	183.33668934	227.15464249	57	201	26300	0	50201	0	0	1	1.07	28141	0	6392358.79	0	0	40207.48	4022.67	44230.15
"2736"	15	53	103	0	6	1	2	8	183.33668934	227.15464249	54	801	415	0	50801	5	12	1	1.04	431.6	0	1176479.32	0	0	40207.48	4022.67	44230.15
"2737"	15	53	103	0	7	1	1	8	183.33668934	227.15464249	54	101	7000	0	50101	5	4	1	1	7000	0	6360329.99	0	0	25355.82	1264.3	26620.12
"2738"	15	53	103	0	7	1	1	8	183.33668934	227.15464249	55	3701	6200	0	53701	0	0	1	1.07	6634	0	1506943.9	0	0	25355.82	1264.3	26620.12
"2739"	15	53	103	0	7	1	1	8	183.33668934	227.15464249	55	3801	2700	0	53801	0	0	1	1.07	2889	0	656249.76	0	0	25355.82	1264.3	26620.12
"2740"	15	53	103	0	7	1	1	8	183.33668934	227.15464249	56	101	16000	0	50101	0	0	1	1.09	17440	0	3961576.97	0	0	25355.82	1264.3	26620.12
"2741"	15	53	103	0	7	1	2	8	183.33668934	227.15464249	54	401	6061	0	50401	5	12	1	1.15	6970.15	0	18999623.18	0	0	25355.82	1264.3	26620.12
"2742"	15	53	103	0	7	1	2	8	183.33668934	227.15464249	54	1501	650	0	51501	5	12	1	1.03	669.5	0	1824960.4	0	0	25355.82	1264.3	26620.12
"2743"	15	53	103	0	7	1	2	8	183.33668934	227.15464249	55	3701	13000	0	53701	0	0	1	1.07	13910	0	3159721.08	0	0	25355.82	1264.3	26620.12
"2744"	15	53	103	0	7	1	2	8	183.33668934	227.15464249	55	3801	2300	0	53801	0	0	1	1.07	2461	0	559027.58	0	0	25355.82	1264.3	26620.12
"2745"	15	53	103	0	8	1	1	8	183.33668934	227.15464249	57	101	1000	0	50101	0	0	1	1.09	1090	0	247598.56	0	0	12381.82	350.95	12732.78
"2746"	15	53	103	0	8	1	2	8	183.33668934	227.15464249	54	1501	198	118	51501	5	12	1	1.03	203.94	121.54	555911.01	331300.5	0	12381.82	350.95	12732.78
"2747"	15	53	103	0	8	1	2	8	183.33668934	227.15464249	55	3701	5600	0	53701	0	0	1	1.07	5992	0	1361110.62	0	0	12381.82	350.95	12732.78
"2748"	15	53	103	0	8	1	2	8	183.33668934	227.15464249	55	3801	1530	0	53801	0	0	1	1.07	1637.1	0	371874.87	0	0	12381.82	350.95	12732.78
"2749"	15	53	103	0	8	1	3	8	183.33668934	227.15464249	55	3701	2000	0	53701	0	0	1	1.07	2140	0	486110.93	0	0	12381.82	350.95	12732.78
"2750"	15	53	103	0	8	1	3	8	183.33668934	227.15464249	55	3801	650	0	53801	0	0	1	1.07	695.5	0	157986.05	0	0	12381.82	350.95	12732.78
"2751"	15	53	104	9	1	1	1	8	144.61737723	179.18131248	54	1501	298	20	51501	7	12	1	1.02	303.96	20.4	653567.42	43863.59	0	1721.2	76.44	1797.64
"2752"	15	53	104	9	1	1	1	8	144.61737723	179.18131248	55	3801	1100	89	53801	0	0	1	1.06	1166	94.34	208925.41	16903.97	0	1721.2	76.44	1797.64
"2753"	15	53	104	9	1	1	1	8	144.61737723	179.18131248	55	1401	500	0	51401	0	0	1	1.05	525	0	94070.19	0	0	1721.2	76.44	1797.64
"2754"	15	53	104	9	1	1	1	8	144.61737723	179.18131248	55	3701	900	53	53701	0	0	1	1.06	954	56.18	170938.97	10066.41	0	1721.2	76.44	1797.64
"2755"	15	53	104	9	10	1	1	8	144.61737723	179.18131248	54	101	600	0	50101	9	12	1	1	600	0	1290105.45	0	3	6947.69	306	7253.69
"2756"	15	53	104	9	10	1	1	8	144.61737723	179.18131248	55	6401	600	0	56401	0	0	1	1.05	630	0	112884.23	0	3	6947.69	306	7253.69
"2757"	15	53	104	9	10	1	2	8	144.61737723	179.18131248	54	301	5486	661	50301	9	12	1	1.06	5815.16	700.66	12503616.01	1506542.14	0	6947.69	306	7253.69
"2758"	15	53	104	9	10	1	2	8	144.61737723	179.18131248	55	6501	5486	661	56501	0	0	1	1.05	5760.3	694.05	1032138.11	124360.79	0	6947.69	306	7253.69
"2759"	15	53	104	9	11	1	1	8	144.61737723	179.18131248	54	1501	999999	7	51501	9	12	1	1.02	102	7.14	219317.93	15352.25	1	3269.22	153	3422.22
"2760"	15	53	104	9	11	1	1	8	144.61737723	179.18131248	55	1401	550	0	51401	0	0	1	1.04	572	0	102491.71	0	0	3269.22	153	3422.22
"2761"	15	53	104	9	11	1	1	8	144.61737723	179.18131248	55	3801	682	0	53801	0	0	1	1.05	716.1	0	128311.74	0	0	3269.22	153	3422.22
"2762"	15	53	104	9	11	1	1	8	144.61737723	179.18131248	55	3701	1600	225	53701	0	0	1	1.05	1680	236.25	301024.6	42331.59	0	3269.22	153	3422.22
"2763"	15	53	104	9	11	1	2	8	144.61737723	179.18131248	55	3801	370	0	53801	0	0	1	1.05	388.5	0	69611.94	0	0	3269.22	153	3422.22
"2764"	15	53	104	9	11	1	2	8	144.61737723	179.18131248	55	3701	630	45	53701	0	0	1	1.05	661.5	47.25	118528.44	8466.32	0	3269.22	153	3422.22
"2765"	15	53	104	9	13	1	1	8	144.61737723	179.18131248	54	101	1050	147	50101	9	12	1	1	1050	147	2257684.54	316075.84	0	1453.88	421.87	1875.74
"2766"	15	53	104	9	13	1	1	8	144.61737723	179.18131248	55	6401	1050	147	56401	0	0	1	1.05	1102.5	154.35	197547.4	27656.64	0	1453.88	421.87	1875.74
"2767"	15	53	104	9	14	1	1	8	144.61737723	179.18131248	55	201	999999	0	50201	0	0	1	1.05	53.5	0	9586.2	0	1	235.31	169.77	405.09
"2768"	15	53	104	9	14	1	1	8	144.61737723	179.18131248	55	3701	999999	0	53701	0	0	1	1.05	315	0	56442.11	0	1	235.31	169.77	405.09
"2769"	15	53	104	9	14	1	1	8	144.61737723	179.18131248	55	3801	999999	0	53801	0	0	1	1.05	318	0	56979.66	0	1	235.31	169.77	405.09
"2770"	15	53	104	9	17	1	1	8	144.61737723	179.18131248	55	3801	215	0	53801	0	0	1	1.04	223.6	0	40064.94	0	0	737.97	255	992.97
"2771"	15	53	104	9	17	1	1	8	144.61737723	179.18131248	55	3701	650	30	53701	0	0	1	1.04	676	31.2	121126.57	5590.46	0	737.97	255	992.97
"2772"	15	53	104	9	18	1	1	8	144.61737723	179.18131248	55	3701	415	0	53701	0	0	1	1.04	431.6	0	77334.65	0	0	835.72	752.33	1588.05
"2773"	15	53	104	9	19	1	1	8	144.61737723	179.18131248	55	3701	830	0	53701	0	0	1	1.02	846.6	0	151694.9	0	2	748.85	300.7	1049.55
"2774"	15	53	104	9	2	1	1	8	144.61737723	179.18131248	54	101	9000	3000	50101	7	12	1	1	9000	3000	19351581.75	6450527.25	0	9795	653.33	10448.33
"2775"	15	53	104	9	2	1	1	8	144.61737723	179.18131248	55	6401	9000	3000	56401	0	0	1	1.06	9540	3180	1709389.72	569796.57	0	9795	653.33	10448.33
"2776"	15	53	104	9	20	1	1	8	144.61737723	179.18131248	54	101	415	0	50101	10	12	1	1	415	0	892322.94	0	0	934.87	105.43	1040.3
"2777"	15	53	104	9	20	1	1	8	144.61737723	179.18131248	55	3701	415	0	53701	0	0	1	1.04	431.6	0	77334.65	0	0	934.87	105.43	1040.3
"2778"	15	53	104	9	20	1	2	8	144.61737723	179.18131248	54	1401	60	0	51401	10	12	1	1.01	60.6	0	130300.65	0	0	934.87	105.43	1040.3
"2779"	15	53	104	9	6	1	1	8	144.61737723	179.18131248	55	102	415	0	50102	0	0	1	1	415	0	74360.24	0	0	1504.17	180	1684.17
"2780"	15	53	104	9	6	1	1	8	144.61737723	179.18131248	55	3701	591	46	53701	0	0	1	1.05	620.55	48.3	111190.96	8654.46	0	1504.17	180	1684.17
"2781"	15	53	104	9	6	1	1	8	144.61737723	179.18131248	55	3801	198	0	53801	0	0	1	1.05	207.9	0	37251.79	0	0	1504.17	180	1684.17
"2782"	15	53	104	9	7	1	1	8	144.61737723	179.18131248	55	3701	1000	80	53701	0	0	1	1.05	1050	84	188140.38	15051.23	0	2581.77	306	2887.77
"2783"	15	53	104	9	7	1	1	8	144.61737723	179.18131248	56	101	2000	0	50101	0	0	1	1.07	2140	0	383448.01	0	0	2581.77	306	2887.77
"2784"	15	53	104	9	7	1	1	8	144.61737723	179.18131248	57	101	1500	0	50101	0	0	1	1.07	1605	0	287586.01	0	0	2581.77	306	2887.77
"2785"	15	53	104	9	7	1	2	8	144.61737723	179.18131248	55	3701	400	34	53701	0	0	1	1.05	420	35.7	75256.15	6396.77	0	2581.77	306	2887.77
"2786"	15	53	104	9	7	1	3	8	144.61737723	179.18131248	55	3701	576	44	53701	0	0	1	1.05	604.8	46.2	108368.86	8278.18	0	2581.77	306	2887.77
"2787"	15	53	104	9	7	1	3	8	144.61737723	179.18131248	56	101	500	0	50101	0	0	1	1.07	535	0	95862	0	0	2581.77	306	2887.77
"2788"	15	53	104	9	8	1	1	8	144.61737723	179.18131248	55	3801	350	0	53801	0	0	1	1.05	367.5	0	65849.13	0	0	2367.13	156	2523.13
"2789"	15	53	104	9	8	1	1	8	144.61737723	179.18131248	55	3701	1000	0	53701	0	0	1	1.05	1050	0	188140.38	0	0	2367.13	156	2523.13
"2790"	15	53	104	9	8	1	1	8	144.61737723	179.18131248	56	101	300	0	50101	0	0	1	1.07	321	0	57517.2	0	0	2367.13	156	2523.13
"2791"	15	53	104	9	8	1	1	8	144.61737723	179.18131248	57	101	300	0	50101	0	0	1	1.07	321	0	57517.2	0	0	2367.13	156	2523.13
"2792"	15	53	105	7	10	1	1	8	103.06502101	127.69783334	56	101	7000	0	50101	0	0	1	1.06	7420	0	947517.92	0	0	126	306	432
"2793"	15	53	105	7	11	1	1	8	103.06502101	127.69783334	54	401	415	0	50401	9	12	1	1.06	439.9	0	674091.32	0	0	495.03	153	648.03
"2794"	15	53	105	7	11	1	1	8	103.06502101	127.69783334	55	6501	630	0	56501	0	0	1	1.05	661.5	0	84472.12	0	0	495.03	153	648.03
"2795"	15	53	105	7	12	1	1	8	103.06502101	127.69783334	56	101	5000	0	50101	0	0	1	1.06	5300	0	676798.52	0	0	1395	0	1395
"2796"	15	53	105	7	12	1	1	8	103.06502101	127.69783334	57	101	5000	0	50101	0	0	1	1.06	5300	0	676798.52	0	0	1395	0	1395
"2797"	15	53	105	7	12	1	2	8	103.06502101	127.69783334	54	2501	415	0	52501	9	12	1	1	415	0	635935.21	0	0	1395	0	1395
"2798"	15	53	105	7	13	1	1	8	103.06502101	127.69783334	54	2602	999999	0	52602	9	12	1	1	380	0	582302.12	0	1	1129.5	234.6	1364.1
"2799"	15	53	105	7	13	1	2	8	103.06502101	127.69783334	54	2601	999999	0	52601	9	12	1	1	250	0	383093.5	0	1	1129.5	234.6	1364.1
"2800"	15	53	105	7	14	1	2	8	103.06502101	127.69783334	54	1001	180	0	51001	10	1	1	1.01	181.8	0	23215.47	0	0	293.48	26.17	319.65
"2801"	15	53	105	7	15	1	1	8	103.06502101	127.69783334	54	1001	150	0	51001	9	12	1	1.02	153	0	234453.22	0	0	1404.78	264.18	1668.96
"2802"	15	53	105	7	15	1	1	8	103.06502101	127.69783334	55	3701	1073	170	53701	0	0	1	1.05	1126.65	178.5	143870.76	22794.06	0	1404.78	264.18	1668.96
"2803"	15	53	105	7	15	1	1	8	103.06502101	127.69783334	55	3801	357	0	53801	0	0	1	1.05	374.85	0	47867.53	0	0	1404.78	264.18	1668.96
"2804"	15	53	105	7	16	1	1	8	103.06502101	127.69783334	54	1601	156	27	51601	10	12	1	1.02	159.12	27.54	243831.35	42201.58	0	1711.79	204	1915.79
"2805"	15	53	105	7	16	1	1	8	103.06502101	127.69783334	55	3801	500	0	53801	0	0	1	1.04	520	0	66402.87	0	0	1711.79	204	1915.79
"2806"	15	53	105	7	16	1	1	8	103.06502101	127.69783334	55	3701	500	0	53701	0	0	1	1.04	520	0	66402.87	0	0	1711.79	204	1915.79
"2807"	15	53	105	7	18	1	1	8	103.06502101	127.69783334	54	101	450	0	50101	12	12	1	1.05	472.5	0	724046.72	0	0	1828.5	920.39	2748.89
"2808"	15	53	105	7	3	1	2	8	103.06502101	127.69783334	55	701	11000	0	50701	0	0	1	0.89	9790	0	1250161.79	0	0	3845.83	1074.67	4920.5
"2809"	15	53	105	7	4	1	1	8	103.06502101	127.69783334	54	1001	100	0	51001	8	12	1	1.02	102	0	156302.15	0	0	1010.25	238.81	1249.06
"2810"	15	53	105	7	4	1	1	8	103.06502101	127.69783334	55	3701	300	0	53701	0	0	1	1.05	315	0	40224.82	0	0	1010.25	238.81	1249.06
"2811"	15	53	105	7	6	1	1	8	103.06502101	127.69783334	54	1601	120	0	51601	8	3	1	1.02	122.4	0	46890.64	0	0	717.79	266.04	983.83
"2812"	15	53	105	7	6	1	1	8	103.06502101	127.69783334	54	1501	130	0	51501	8	3	1	1.02	132.6	0	50798.2	0	0	717.79	266.04	983.83
"2813"	15	53	105	7	6	1	1	8	103.06502101	127.69783334	55	3701	650	68	53701	0	0	1	1.05	682.5	71.4	87153.77	9117.63	0	717.79	266.04	983.83
"2814"	15	53	105	7	6	1	2	8	103.06502101	127.69783334	54	701	350	0	50701	8	12	1	1	350	0	536330.9	0	0	717.79	266.04	983.83
"2815"	15	53	105	7	7	1	1	8	103.06502101	127.69783334	54	1501	310	30	51501	7	12	1	1.02	316.2	30.6	484536.66	46890.64	3	1927.37	17	1944.37
"2816"	15	53	105	7	7	1	1	8	103.06502101	127.69783334	55	3701	900	0	53701	0	0	1	1.06	954	0	121823.73	0	3	1927.37	17	1944.37
"2817"	15	53	105	7	7	1	1	8	103.06502101	127.69783334	55	3801	1100	0	53801	0	0	1	1.06	1166	0	148895.67	0	3	1927.37	17	1944.37
"2818"	15	53	105	7	7	1	1	8	103.06502101	127.69783334	55	4101	999999	0	54101	0	0	1	1.11	210	0	26816.55	0	3	1927.37	17	1944.37
"2819"	15	53	105	7	8	1	1	8	103.06502101	127.69783334	54	1601	98	0	51601	8	12	1	1.02	99.96	0	153176.11	0	0	4533.42	1053.33	5586.75
"2820"	15	53	105	7	8	1	1	8	103.06502101	127.69783334	55	401	3200	0	50401	0	0	1	1.05	3360	0	429064.72	0	0	4533.42	1053.33	5586.75
"2821"	15	53	105	7	8	1	1	8	103.06502101	127.69783334	55	3701	3000	0	53701	0	0	1	1.05	3150	0	402248.18	0	0	4533.42	1053.33	5586.75
"2822"	15	53	105	7	8	1	1	8	103.06502101	127.69783334	55	3801	2500	0	53801	0	0	1	1.05	2625	0	335206.81	0	0	4533.42	1053.33	5586.75
"2823"	15	53	105	7	8	1	1	8	103.06502101	127.69783334	56	101	3200	0	50101	0	0	1	1.07	3424	0	437237.38	0	0	4533.42	1053.33	5586.75
"2824"	15	53	105	7	8	1	1	8	103.06502101	127.69783334	57	101	2200	0	50101	0	0	1	1.07	2354	0	300600.7	0	0	4533.42	1053.33	5586.75
"2825"	15	53	106	5	1	1	2	8	64.05812713	79.36818877	54	701	350	0	50701	8	12	1	1	350	0	333346.39	0	3	3448.67	62.04	3510.7
"2826"	15	53	106	5	10	1	1	8	64.05812713	79.36818877	54	1501	298	20	51501	0	12	1	1.02	303.96	20.4	289497.06	19429.33	0	1721.2	344.9	2066.09
"2827"	15	53	106	5	10	1	1	8	64.05812713	79.36818877	55	3701	900	53	53701	0	0	1	1.06	954	56.18	75717.25	4458.9	0	1721.2	344.9	2066.09
"2828"	15	53	106	5	10	1	1	8	64.05812713	79.36818877	55	3801	1100	89	53801	0	0	1	1.06	1166	94.34	92543.31	7487.59	0	1721.2	344.9	2066.09
"2829"	15	53	106	5	10	1	1	8	64.05812713	79.36818877	55	1401	500	0	51401	0	0	1	1.05	525	0	41668.3	0	0	1721.2	344.9	2066.09
"2830"	15	53	106	5	11	1	1	8	64.05812713	79.36818877	54	701	250	0	50701	8	12	1	1	250	0	238104.57	0	0	3378.33	125.07	3503.4
"2831"	15	53	106	5	11	1	1	8	64.05812713	79.36818877	54	2601	415	0	52601	8	12	1	1	415	0	395253.58	0	0	3378.33	125.07	3503.4
"2832"	15	53	106	5	11	1	4	8	64.05812713	79.36818877	54	1101	415	0	51101	8	4	1	1	415	0	131751.19	0	0	3378.33	125.07	3503.4
"2833"	15	53	106	5	12	1	1	8	64.05812713	79.36818877	54	2601	380	0	52601	8	12	1	1	380	0	361918.94	0	0	707	115.49	822.49
"2834"	15	53	106	5	13	1	6	8	64.05812713	79.36818877	54	201	415	0	50201	9	3	1	1	415	0	98813.4	0	0	103.75	512.02	615.77
"2835"	15	53	106	5	15	1	2	8	64.05812713	79.36818877	54	1001	100	0	51001	9	12	1	1.02	102	0	97146.66	0	0	363.6	27.97	391.57
