referencia|municipio|A01setor|A01nficha|A01npessoas|D01|D02|D06|D03|D04|D05|D07|D08|D09|D10|D11|D12|D13|D14|D15|D16|D17|D18|D19|D20|D21|D22|E01|E02|E03|E04|E05|E06|E07|E08|E09|E10|E11|E12|E13|E14|E15|PESO|PROJ_POP|pos_estrato
2017|47|13|5843|3|19070|2|99|2|4|46|3|2|1|18|99|2007|11|1|9|0|1|1|0|0|99|99|0|99|11|4|0|1|3|11|1|2|1|2000|0|3|47|44,4535927217315|2311,58682153004|11210
2017|47|13|5843|3|19069|4|99|2|4|20|1|2|1|11|99|2007|11|1|9|0|1|1|0|0|99|99|0|99|14|99|0|0|99|99|99|99|99|99999|0|99|0|50,6172594478766|3290,12186411198|11205
2017|47|13|5843|3|19071|1|99|1|4|49|3|2|1|1|1|2007|11|7|9|0|1|1|0|0|99|99|0|99|11|3|0|1|3|11|47|1|11|2000|0|3|47|30,503923752589|2196,2825101864|11110
2017|47|13|5844|6|19076|1|99|1|4|39|4|1|1|18|99|1995|18|3|22|3|0|47|47|0|99|99|0|99|11|5|6|1|4|11|47|1|11|77777|0|2|47|49,1608388257797|2851,32865189523|11108
2017|47|13|5844|6|19074|4|0|2|4|11|99|1|1|1|1|2006|9|1|11|3|0|47|47|99|99|99|1|47|11|4|0|7|99|99|99|99|99|99999|0|99|0|43,0367961600973|2840,42854656642|11203
2017|47|13|5844|6|19072|4|0|1|4|3|99|1|1|1|1|2014|9|1|2|0|0|47|47|99|99|99|0|99|99|99|0|99|99|99|99|99|99|99999|99999|99|99|52,5942817193586|3313,43974831959|11101
2017|47|13|5844|6|19077|2|99|2|4|42|4|1|1|9|99|9999|99|99|23|3|0|47|47|0|99|99|0|99|11|8|0|1|13|11|47|1|11|88888|0|2|47|37,664044326835|2711,81119153212|11209
2017|47|13|5844|6|19073|4|0|2|4|5|99|1|1|1|1|2012|9|1|5|0|0|47|47|99|99|99|1|47|88|99|0|99|99|99|99|99|99|99999|99999|99|99|53,467079683141|2887,22230288961|11202
2017|47|13|5844|6|19075|4|99|2|4|17|1|1|1|1|1|2002|9|1|15|3|0|47|47|0|99|99|1|47|13|1|0|7|99|99|99|99|99|99999|0|0|0|37,9004517282409|3107,83704171575|11204
2017|47|13|5845|2|19078|1|99|2|4|77|2|1|1|7|99|1989|7|3|27|2|0|47|47|0|99|99|0|99|11|4|0|2|99|99|99|99|99|99999|77777|99|0|42,924456589741|1244,80924110249|11215
2017|47|13|5845|2|19079|2|99|1|4|84|2|1|1|7|99|1989|7|3|27|2|0|47|47|0|99|99|0|99|11|4|0|2|99|99|99|99|99|99999|77777|99|0|31,2117750229169|1092,41212580209|11115
2017|47|13|5846|6|19082|4|99|2|2|21|1|2|1|2|99|1996|1|1|21|88|0|1|1|0|99|99|0|99|14|99|0|1|3|1|47|1|10|880|0|2|47|50,6172594478766|3290,12186411198|11205
2017|47|13|5846|6|19080|10|0|2|2|2|99|2|1|1|2|2015|2|2|2|3|0|47|47|99|99|99|1|47|88|99|0|99|99|99|99|99|99|99999|99999|99|99|58,2080783229006|3143,23622943663|11201
2017|47|13|5846|6|19084|1|99|1|2|53|3|1|1|9|99|9999|99|99|26|0|0|47|47|0|99|99|1|88|88|99|0|7|99|99|99|99|99|99999|0|0|0|47,6346191997126|1810,11552958908|11111
2017|47|13|5846|6|19081|4|99|2|1|19|1|2|1|9|99|9999|99|99|19|88|0|47|47|0|99|99|0|99|14|99|0|0|99|99|99|99|99|99999|0|99|0|37,9004517282409|3107,83704171575|11204
2017|47|13|5846|6|19083|4|99|2|2|35|1|1|1|1|1|1990|9|1|26|3|0|47|47|0|99|99|0|99|2|99|0|1|3|1|12|3|12|1400|0|2|47|44,0335990438272|2994,28473498025|11208
2017|47|13|5846|6|19085|2|99|2|1|53|3|1|1|20|99|1990|9|3|27|0|0|47|47|0|99|99|0|99|2|99|0|1|2|2|47|1|3|880|0|1|47|37,3683087552532|1905,78374651791|11211
2017|47|13|5847|4|19088|1|99|1|2|49|4|1|1|13|99|1987|13|6|29|3|0|47|47|10|1|2|0|99|11|7|0|1|4|1|1|3|1|3200|77777|2|47|30,503923752589|2196,2825101864|11110
2017|47|13|5847|4|19086|4|99|2|2|24|1|1|1|1|1|1993|2|6|24|3|0|47|47|10|1|2|0|99|16|99|0|0|99|99|99|99|99|99999|0|99|0|50,6172594478766|3290,12186411198|11205
2017|47|13|5847|4|19089|2|99|2|2|55|4|1|1|13|99|1987|13|6|29|3|0|47|47|10|1|2|0|99|14|99|0|1|4|5|47|1|1|2500|77777|2|47|44,0744278804258|1454,45612005405|11212
2017|47|13|5847|4|19087|4|99|1|2|27|1|1|1|13|99|1990|13|6|26|3|0|47|47|10|1|2|0|99|14|99|0|0|99|99|99|99|99|99999|0|99|0|58,1611820033775|3140,70382818239|11106
2017|47|13|5848|1|19090|1|99|2|2|63|2|2|1|18|99|1984|1|3|32|0|0|2|47|12|1|3|0|99|11|1|0|1|4|11|47|1|11|77777|0|1|47|35,3511315928672|1060,53394778602|11213
2017|47|13|5849|1|19091|1|99|1|2|26|1|0|99|27|99|2010|27|9|6|3|0|47|47|0|99|99|0|99|13|1|0|6|99|99|99|99|99|99999|77777|0|47|58,1611820033775|3140,70382818239|11106
2017|47|13|5850|3|19094|2|99|2|4|25|4|2|0|9|99|9999|99|99|25|3|0|47|47|0|99|99|0|99|14|99|6|1|14|11|47|2|1|88888|88888|2|47|43,7425382918052|3193,20529530178|11206
2017|47|13|5850|3|19092|4|0|1|4|4|99|2|0|14|99|2013|14|3|4|0|0|47|47|99|99|99|1|47|6|99|0|99|99|99|99|99|99|99999|99999|99|99|52,5942817193586|3313,43974831959|11101
2017|47|13|5850|3|19093|1|99|1|4|25|4|2|0|14|99|2010|14|3|6|3|0|47|47|0|99|99|0|99|14|99|6|1|14|11|47|2|1|77777|77777|2|47|58,1611820033775|3140,70382818239|11106
2017|47|13|5851|1|19095|1|99|1|4|67|5|2|1|15|99|1972|15|6|44|0|0|1|47|0|99|99|0|99|13|2|0|2|99|99|99|99|99|99999|77777|99|47|37,0777325093275|704,476917677223|11114
2017|47|13|5852|2|19096|6|99|1|4|21|1|0|99|9|99|9999|99|99|20|3|0|47|47|0|99|99|1|47|9|99|0|1|4|1|1|3|1|77777|77777|2|47|41,7775809653796|3300,42889626499|11105
2017|47|13|5852|2|19097|1|99|2|4|47|1|2|1|1|4|8888|14|3|888|3|0|47|47|0|99|99|0|99|18|2|0|1|4|1|1|3|1|77777|77777|2|47|44,4535927217315|2311,58682153004|11210
2017|47|13|5853|6|19100|4|0|1|2|10|99|0|99|9|99|9999|99|99|0|0|0|1|47|99|99|99|1|47|11|5|0|7|99|99|99|99|99|99999|0|99|0|40,7580288525827|3016,09413509112|11103
2017|47|13|5853|6|19098|4|0|1|2|1|99|0|99|9|99|9999|99|99|1|0|0|1|47|99|99|99|0|99|99|99|0|99|99|99|99|99|99|99999|99999|99|99|52,5942817193586|3313,43974831959|11101
2017|47|13|5853|6|19101|4|99|1|2|18|1|0|99|18|99|2016|9|6|0|0|0|1|47|0|99|99|1|47|11|7|0|1|4|2|47|1|10|600|0|1|47|39,7484084639464|3219,62108557965|11104
2017|47|13|5853|6|19102|1|99|1|2|30|7|2|2|10|99|2016|9|6|0|0|0|1|47|0|99|99|0|99|11|8|0|0|99|99|99|99|99|99999|0|99|47|58,8501388154042|3001,35707958561|11107
2017|47|13|5853|6|19103|2|99|2|2|34|7|0|99|18|99|2016|9|6|0|0|0|1|47|0|99|99|0|99|11|7|0|0|99|99|99|99|99|99999|0|99|47|52,2365125377454|3081,95423972698|11207
2017|47|13|5853|6|19099|4|0|1|2|3|99|0|99|9|99|9999|99|99|0|0|0|1|47|99|99|99|0|99|99|99|0|99|99|99|99|99|99|99999|99999|99|99|52,5942817193586|3313,43974831959|11101
2017|47|13|5854|4|19106|2|99|2|1|59|2|1|1|10|99|1992|1|3|24|3|0|1|47|0|99|99|0|99|11|5|0|5|99|99|99|99|99|99999|0|0|0|44,0744278804258|1454,45612005405|11212
2017|47|13|5854|4|19104|4|99|1|1|25|1|1|1|9|99|9999|99|99|24|3|0|1|47|0|99|99|0|99|14|99|0|1|4|6|47|1|3|3000|77777|2|47|58,1611820033775|3140,70382818239|11106
2017|47|13|5854|4|19105|4|99|1|1|35|1|1|1|9|99|9999|99|99|24|3|0|1|47|0|99|99|0|99|14|99|0|1|4|6|47|1|3|3000|77777|2|47|49,1608388257797|2851,32865189523|11108
2017|47|13|5854|4|19107|1|99|1|1|76|2|1|1|15|99|1992|1|3|24|3|0|1|47|11|4|2|0|99|11|4|0|2|99|99|99|99|99|99999|935|99|47|31,2117750229169|1092,41212580209|11115
2017|47|13|5855|4|19110|2|99|2|1|41|2|2|1|10|99|2000|3|3|16|0|0|47|47|0|99|99|0|99|11|5|0|1|4|2|47|1|9|1080|77777|1|47|37,664044326835|2711,81119153212|11209
2017|47|13|5855|4|19108|4|99|2|1|15|1|2|1|9|99|9999|99|99|15|3|0|47|47|99|99|99|1|47|13|2|0|7|99|99|99|99|99|99999|0|0|0|37,9004517282409|3107,83704171575|11204
2017|47|13|5855|4|19109|4|99|1|1|17|1|2|1|9|99|9999|99|99|17|3|0|47|47|0|99|99|1|47|13|2|0|7|99|99|99|99|99|99999|0|0|0|39,7484084639464|3219,62108557965|11104
2017|47|13|5855|4|19111|1|99|1|1|49|2|2|1|18|99|2000|3|3|16|0|0|47|47|0|99|99|0|99|11|2|0|1|2|2|47|1|9|2000|77777|1|47|30,503923752589|2196,2825101864|11110
2017|47|13|5856|3|19112|4|99|1|1|18|1|2|1|6|99|2010|9|6|6|3|0|13|47|0|99|99|0|99|13|2|0|1|4|2|47|1|10|800|0|1|47|39,7484084639464|3219,62108557965|11104
2017|47|13|5856|3|19113|4|99|1|1|20|1|2|1|6|99|2010|9|6|6|3|0|13|47|0|99|99|0|99|11|8|0|1|4|2|47|1|10|1000|0|1|47|41,7775809653796|3300,42889626499|11105
2017|47|13|5856|3|19114|1|99|2|1|52|5|2|1|6|99|2010|9|3|6|3|0|13|47|9|1|2|0|99|11|2|0|1|4|2|47|1|10|650|0|1|47|37,3683087552532|1905,78374651791|11211
2017|47|13|5857|2|19116|1|99|1|4|63|2|2|1|6|99|1978|1|3|38|0|0|1|0|0|99|99|0|99|9|99|0|1|2|11|47|3|1|88888|88888|1|47|29,7935891011144|983,188440336775|11113
2017|47|13|5857|2|19115|2|99|2|4|58|2|2|1|6|99|1978|1|1|38|0|0|1|0|0|99|99|0|99|11|4|0|5|99|99|99|99|99|99999|0|0|0|44,0744278804258|1454,45612005405|11212
2017|47|13|5858|3|19118|2|99|2|4|37|3|0|99|9|99|9999|99|99|36|3|0|47|47|0|99|99|0|99|88|99|0|1|13|1|1|4|3|88888|88888|2|47|44,0335990438272|2994,28473498025|11208
2017|47|13|5858|3|19117|4|99|2|4|16|1|0|99|27|99|2007|27|3|9|3|0|47|47|0|99|99|1|47|11|8|0|7|99|99|99|99|99|99999|0|0|0|37,9004517282409|3107,83704171575|11204
2017|47|13|5858|3|19119|1|99|1|4|39|3|0|99|27|99|1978|27|3|38|3|0|47|47|0|99|99|0|99|88|99|0|1|4|1|10|4|1|88888|88888|2|47|49,1608388257797|2851,32865189523|11108
2017|47|13|5859|1|19120|1|99|2|2|54|1|1|2|13|99|2000|2|3|16|0|0|47|47|0|99|99|0|99|13|2|0|0|99|99|99|99|99|99999|77777|99|47|37,3683087552532|1905,78374651791|11211
2017|47|13|5860|2|19122|2|99|2|4|28|3|1|2|1|1|2010|1|3|7|3|1|0|0|0|99|99|0|99|16|99|6|1|8|1|1|4|3|4500|0|2|1|43,7425382918052|3193,20529530178|11206
2017|47|13|5860|2|19121|1|99|1|4|27|3|1|2|1|1|2010|1|3|6|3|1|0|0|0|99|99|0|99|16|99|6|1|8|1|1|4|3|3000|0|2|1|58,1611820033775|3140,70382818239|11106
2017|47|13|5861|2|19124|1|99|1|4|65|4|1|1|6|99|1994|6|6|23|0|0|47|47|0|99|99|0|99|11|5|0|1|4|11|47|1|11|77777|0|1|47|37,0777325093275|704,476917677223|11114
2017|47|13|5861|2|19123|2|99|2|4|56|4|1|1|6|99|1994|6|6|23|0|0|47|47|0|99|99|0|99|13|1|0|1|4|11|47|1|11|77777|0|2|47|44,0744278804258|1454,45612005405|11212
2017|47|13|5862|1|19125|1|99|1|4|30|1|0|99|10|99|2002|4|3|14|3|0|47|47|0|99|99|0|99|14|99|0|6|99|99|99|99|99|99999|77777|0|47|58,8501388154042|3001,35707958561|11107
2017|47|13|5863|5|19130|3|99|2|4|47|2|1|2|13|99|1986|1|3|30|3|0|47|47|0|99|99|0|99|14|99|6|1|4|11|47|2|1|77777|77777|1|47|44,4535927217315|2311,58682153004|11210
2017|47|13|5863|5|19128|4|0|1|4|11|99|1|2|1|1|2006|1|1|11|0|0|47|47|99|99|99|1|47|11|6|0|7|99|99|99|99|99|99999|0|99|0|40,7580288525827|3016,09413509112|11103
2017|47|13|5863|5|19129|1|99|2|4|29|1|1|2|1|1|1988|1|1|29|3|0|47|47|0|99|99|0|99|13|1|0|1|9|1|1|2|1|77777|77777|2|47|43,7425382918052|3193,20529530178|11206
2017|47|13|5863|5|19126|10|0|1|4|0|99|1|2|1|1|2017|1|1|0|0|0|47|47|99|99|99|0|99|99|99|0|99|99|99|99|99|99|99999|99999|99|99|52,5942817193586|3313,43974831959|11101
2017|47|13|5863|5|19127|10|0|1|4|7|99|1|2|9|99|9999|99|99|6|0|0|47|47|99|99|99|1|47|11|2|0|99|99|99|99|99|99|99999|99999|99|99|34,803106284372|3062,67335302474|11102
2017|47|13|5864|4|19134|1|99|1|1|33|7|2|2|13|99|2016|1|1|0|3|0|47|47|11|3|3|0|99|13|2|0|1|3|1|1|3|1|2000|0|2|47|58,8501388154042|3001,35707958561|11107
2017|47|13|5864|4|19132|4|0|1|1|11|99|2|2|1|1|2016|1|1|0|0|0|47|47|99|99|99|1|47|11|6|0|7|99|99|99|99|99|99999|0|99|0|40,7580288525827|3016,09413509112|11103
2017|47|13|5864|4|19131|4|0|1|1|7|99|2|2|1|1|2016|1|1|0|0|0|47|47|99|99|99|1|47|11|2|0|99|99|99|99|99|99|99999|99999|99|99|34,803106284372|3062,67335302474|11102
2017|47|13|5864|4|19133|2|99|2|1|28|7|2|2|1|1|2016|1|1|0|3|0|47|47|0|99|99|0|99|14|99|0|1|4|2|47|1|1|800|0|1|47|43,7425382918052|3193,20529530178|11206
2017|47|13|5865|1|19135|1|99|2|4|68|8|2|1|15|99|1983|15|3|33|0|0|1|47|9|1|1|0|99|11|3|0|2|99|99|99|99|99|99999|880|99|47|33,1141948236435|761,626480943802|11214
2017|47|13|5866|3|19136|4|0|1|4|8|99|2|1|9|99|9999|99|99|8|3|0|47|47|99|99|99|1|47|11|3|0|99|99|99|99|99|99|99999|99999|99|99|34,803106284372|3062,67335302474|11102
2017|47|13|5866|3|19137|1|99|1|4|41|2|2|1|26|99|1976|9|3|40|3|0|47|47|0|99|99|0|99|11|3|0|1|14|11|47|3|1|88888|88888|2|47|47,9438059264136|2588,96552002633|11109
2017|47|13|5866|3|19138|2|99|2|4|53|2|2|1|26|99|1976|9|3|40|3|0|47|47|0|99|99|0|99|11|8|0|1|14|11|47|3|1|77777|0|2|47|37,3683087552532|1905,78374651791|11211
2017|47|13|5867|2|19140|2|99|1|1|74|4|1|1|21|99|1985|9|3|31|0|0|47|47|0|99|99|0|99|11|5|0|2|99|99|99|99|99|99999|77777|99|47|31,2117750229169|1092,41212580209|11115
2017|47|13|5867|2|19139|1|99|2|1|69|4|1|1|21|99|1985|9|3|31|0|0|47|47|0|99|99|0|99|11|5|0|2|99|99|99|99|99|99999|77777|99|47|33,1141948236435|761,626480943802|11214
2017|47|13|5868|3|19142|2|99|2|2|24|2|1|2|25|99|2009|6|6|8|3|0|1|47|0|99|99|0|99|14|99|0|5|99|99|99|99|99|99999|0|0|47|50,6172594478766|3290,12186411198|11205
2017|47|13|5868|3|19141|4|0|1|2|2|99|1|2|1|1|2015|1|1|2|0|0|1|47|99|99|99|0|99|99|99|0|99|99|99|99|99|99|99999|99999|99|99|52,5942817193586|3313,43974831959|11101
2017|47|13|5868|3|19143|1|99|1|2|30|2|1|2|6|99|2009|6|6|8|3|0|1|47|0|99|99|0|99|14|99|0|1|4|1|29|3|9|2500|0|2|47|58,8501388154042|3001,35707958561|11107
2017|47|13|5869|4|19146|6|99|2|4|30|1|1|2|9|99|9999|99|99|29|0|0|1|47|0|99|99|0|99|11|5|0|2|99|99|99|99|99|99999|880|99|47|52,2365125377454|3081,95423972698|11207
2017|47|13|5869|4|19144|6|0|2|4|12|99|1|2|1|1|2005|1|3|11|0|0|1|47|99|99|99|1|47|11|7|6|7|99|99|99|99|99|99999|0|99|47|43,0367961600973|2840,42854656642|11203
2017|47|13|5869|4|19145|6|99|2|4|14|1|1|2|1|1|2003|1|3|13|0|0|1|47|99|99|99|1|47|11|8|0|7|99|99|99|99|99|99999|0|0|47|43,0367961600973|2840,42854656642|11203
2017|47|13|5869|4|19147|1|99|2|4|47|5|1|2|7|99|1989|7|3|27|0|0|1|47|0|99|99|0|99|11|3|0|5|99|99|99|99|99|99999|77777|0|47|44,4535927217315|2311,58682153004|11210
2017|47|13|5870|2|19148|2|99|2|1|28|4|2|2|9|99|9999|99|99|11|3|0|1|47|0|99|99|0|99|15|3|0|5|99|99|99|99|99|99999|0|0|0|43,7425382918052|3193,20529530178|11206
2017|47|13|5870|2|19149|1|99|1|1|31|4|2|2|7|99|1994|9|3|22|3|0|1|47|0|99|99|0|99|15|3|0|1|2|1|47|1|3|77777|0|2|47|58,8501388154042|3001,35707958561|11107
2017|47|13|5871|4|19152|2|99|2|1|45|7|1|1|13|99|2000|1|3|16|3|0|13|47|0|99|99|0|99|14|99|0|5|99|99|99|99|99|99999|0|0|0|44,4535927217315|2311,58682153004|11210
2017|47|13|5871|4|19153|1|99|1|4|63|7|1|1|7|99|2000|1|3|16|3|0|13|47|0|99|99|0|99|11|6|0|1|3|2|47|1|1|1900|0|1|47|29,7935891011144|983,188440336775|11113
2017|47|13|5871|4|19150|4|99|2|4|17|1|1|1|1|1|2000|1|1|16|3|0|13|47|0|99|99|1|18|13|1|0|7|99|99|99|99|99|99999|0|0|0|37,9004517282409|3107,83704171575|11204
2017|47|13|5871|4|19151|4|99|2|4|21|1|1|1|1|1|2000|1|1|16|3|0|13|47|0|99|99|1|18|15|4|0|7|99|99|99|99|99|99999|0|0|0|50,6172594478766|3290,12186411198|11205
2017|47|13|5872|5|19154|4|0|2|1|1|99|2|2|1|1|2016|9|9|0|0|0|13|13|99|99|99|0|99|99|99|0|99|99|99|99|99|99|99999|99999|99|99|58,2080783229006|3143,23622943663|11201
2017|47|13|5872|5|19158|2|99|2|1|28|7|2|2|10|99|2014|13|1|2|3|0|13|13|0|99|99|0|99|14|99|0|0|99|99|99|99|99|99999|0|99|47|43,7425382918052|3193,20529530178|11206
2017|47|13|5872|5|19156|4|0|1|1|11|99|2|2|1|1|2014|13|1|2|3|0|13|13|99|99|99|1|47|11|6|0|7|99|99|99|99|99|99999|0|99|0|40,7580288525827|3016,09413509112|11103
2017|47|13|5872|5|19155|4|0|1|1|6|99|2|2|1|1|2014|13|1|2|3|0|13|13|99|99|99|1|47|11|1|0|99|99|99|99|99|99|99999|99999|99|99|34,803106284372|3062,67335302474|11102
2017|47|13|5872|5|19157|1|99|1|4|28|7|2|2|25|99|2014|13|3|2|3|0|13|13|0|99|99|0|99|14|99|0|1|2|11|1|3|3|900|0|1|47|58,1611820033775|3140,70382818239|11106
2017|47|13|5873|3|19160|1|99|2|4|46|2|2|1|9|99|9999|99|99|46|3|1|47|47|0|99|99|0|99|13|1|6|1|14|11|47|1|11|77777|0|2|47|44,4535927217315|2311,58682153004|11210
2017|47|13|5873|3|19161|2|99|1|4|47|2|2|1|9|99|9999|99|99|47|3|1|47|47|0|99|99|0|99|14|99|6|1|16|1|47|3|3|88888|0|2|47|30,503923752589|2196,2825101864|11110
2017|47|13|5873|3|19159|4|99|1|4|19|1|2|1|1|1|1998|9|1|19|1|1|47|47|0|99|99|0|99|14|99|0|6|99|99|99|99|99|99999|0|0|0|39,7484084639464|3219,62108557965|11104
2017|47|13|5874|4|19164|2|99|2|4|47|7|1|1|9|99|9999|99|99|47|0|0|1|47|0|99|99|0|99|13|2|0|5|99|99|99|99|99|99999|0|0|0|44,4535927217315|2311,58682153004|11210
2017|47|13|5874|4|19165|1|99|1|1|57|7|1|1|10|99|1987|1|3|29|0|0|1|47|0|99|99|0|99|11|4|0|1|2|11|47|1|10|600|0|1|47|72,090126097327|1369,71239584921|11112
2017|47|13|5874|4|19162|4|99|1|1|23|1|1|1|9|99|9999|99|99|23|0|0|1|47|0|99|99|0|99|11|8|0|6|99|99|99|99|99|99999|0|0|0|41,7775809653796|3300,42889626499|11105
2017|47|13|5874|4|19163|4|99|1|4|24|1|1|1|9|99|9999|99|99|24|0|0|1|47|0|99|99|0|99|14|99|0|6|99|99|99|99|99|99999|0|0|0|41,7775809653796|3300,42889626499|11105
2017|47|13|5875|2|19166|1|99|1|4|60|4|1|1|20|99|1993|20|1|23|0|0|1|47|0|99|99|0|99|11|2|0|6|99|99|99|99|99|99999|1200|0|47|29,7935891011144|983,188440336775|11113
2017|47|13|5875|2|19167|2|99|2|4|61|4|1|1|20|99|1993|20|1|23|0|0|1|47|0|99|99|0|99|11|2|0|6|99|99|99|99|99|99999|600|0|47|35,3511315928672|1060,53394778602|11213
2017|47|13|5876|3|19170|1|99|1|1|39|2|2|2|9|99|9999|99|99|30|88|0|2|47|0|99|99|0|99|13|2|0|1|4|1|47|1|11|2000|0|2|47|49,1608388257797|2851,32865189523|11108
2017|47|13|5876|3|19168|4|99|1|1|16|1|2|2|9|99|9999|99|99|16|88|0|2|47|0|99|99|1|47|13|2|0|7|99|99|99|99|99|99999|0|0|0|39,7484084639464|3219,62108557965|11104
2017|47|13|5876|3|19169|2|99|2|1|33|2|2|2|9|99|9999|99|99|30|88|0|2|47|0|99|99|0|99|14|99|0|1|4|2|47|1|11|935|0|1|47|52,2365125377454|3081,95423972698|11207
2017|47|13|5877|1|19171|1|99|2|4|51|1|1|0|6|99|1995|9|6|21|0|0|47|47|0|99|99|0|99|11|5|0|1|13|11|47|1|12|600|0|1|47|37,3683087552532|1905,78374651791|11211
2017|47|13|5878|5|19172|4|99|2|4|15|1|1|2|17|99|2002|17|1|15|3|0|47|47|99|99|99|1|47|13|1|0|7|99|99|99|99|99|99999|0|0|0|37,9004517282409|3107,83704171575|11204
2017|47|13|5878|5|19176|10|99|1|4|78|1|1|2|17|99|1986|17|1|30|0|0|47|47|0|99|99|0|99|2|99|0|2|99|99|99|99|99|99999|77777|99|47|31,2117750229169|1092,41212580209|11115
2017|47|13|5878|5|19173|4|99|1|4|22|1|1|2|17|99|2006|17|1|10|3|0|47|47|0|99|99|1|47|13|2|0|7|99|99|99|99|99|99999|0|0|0|41,7775809653796|3300,42889626499|11105
2017|47|13|5878|5|19174|1|99|1|4|46|3|1|2|17|99|1986|17|3|30|0|0|47|47|0|99|99|0|99|11|6|0|1|2|2|47|1|2|1500|0|1|47|30,503923752589|2196,2825101864|11110
2017|47|13|5878|5|19175|2|99|2|4|47|3|1|2|17|99|1986|17|3|30|0|0|47|47|0|99|99|0|99|11|5|0|0|99|99|99|99|99|99999|0|99|0|44,4535927217315|2311,58682153004|11210
2017|47|13|5879|5|19178|4|99|1|4|18|1|2|2|9|99|9999|99|99|18|0|0|0|47|0|99|99|0|99|11|3|0|4|99|99|99|99|99|99999|927|0|0|39,7484084639464|3219,62108557965|11104
2017|47|13|5879|5|19180|7|99|1|4|45|7|1|2|88|99|9999|99|99|888|0|0|0|47|0|99|99|0|99|88|99|0|1|9|11|47|1|1|1000|0|1|47|30,503923752589|2196,2825101864|11110
2017|47|13|5879|5|19177|4|99|1|1|14|1|2|2|9|99|9999|99|99|13|0|0|0|47|99|99|99|1|47|11|4|0|7|99|99|99|99|99|99999|0|0|0|40,7580288525827|3016,09413509112|11103
2017|47|13|5879|5|19179|4|99|2|1|22|1|0|99|9|99|9999|99|99|21|0|0|0|47|0|99|99|0|99|88|99|0|4|99|99|99|99|99|99999|927|0|0|50,6172594478766|3290,12186411198|11205
2017|47|13|5879|5|19181|1|99|2|4|53|7|2|2|9|99|9999|99|99|18|0|0|0|47|0|99|99|0|99|11|6|0|6|99|99|99|99|99|99999|0|0|47|37,3683087552532|1905,78374651791|11211
2017|47|13|5880|4|19184|2|99|2|3|58|3|1|1|13|99|1992|13|3|24|1|0|42|42|0|99|99|0|99|12|99|0|5|99|99|99|99|99|99999|0|0|0|44,0744278804258|1454,45612005405|11212
2017|47|13|5880|4|19182|4|99|2|3|22|1|1|1|9|99|9999|99|99|22|1|0|42|42|0|99|99|0|99|14|99|0|6|99|99|99|99|99|99999|0|0|0|50,6172594478766|3290,12186411198|11205
2017|47|13|5880|4|19185|1|99|1|3|61|3|1|1|7|99|1992|7|3|24|1|0|42|42|0|99|99|0|99|12|99|0|1|6|4|1|5|1|880|0|2|42|29,7935891011144|983,188440336775|11113
2017|47|13|5880|4|19183|4|99|1|3|29|1|1|1|9|99|9999|99|99|24|1|0|42|42|0|99|99|0|99|14|99|0|1|6|12|1|5|1|880|0|2|42|58,1611820033775|3140,70382818239|11106
2017|47|13|5881|5|19190|1|99|1|4|41|1|2|1|1|1|1996|1|3|21|3|0|47|47|0|99|99|0|99|13|1|0|1|4|1|1|5|1|88888|0|2|47|47,9438059264136|2588,96552002633|11109
2017|47|13|5881|5|19188|4|99|1|4|19|1|2|2|1|1|1998|1|3|18|3|0|47|47|0|99|99|0|99|14|99|0|1|4|1|4|1|11|88888|0|2|47|39,7484084639464|3219,62108557965|11104
2017|47|13|5881|5|19189|10|99|2|4|38|1|1|2|1|1|1979|1|3|37|3|0|47|47|0|99|99|1|47|11|8|0|7|99|99|99|99|99|99999|0|0|1|44,0335990438272|2994,28473498025|11208
2017|47|13|5881|5|19186|4|1|1|4|13|99|2|2|1|1|2004|1|3|13|3|0|47|47|99|99|99|1|47|11|7|0|7|99|99|99|99|99|99999|0|99|0|40,7580288525827|3016,09413509112|11103
2017|47|13|5881|5|19187|4|99|2|4|17|1|2|2|1|1|2000|1|3|16|3|0|47|47|0|99|99|1|47|13|2|0|7|99|99|99|99|99|99999|0|0|47|37,9004517282409|3107,83704171575|11204
2017|47|13|5882|4|19194|2|99|2|4|53|1|2|1|1|1|1993|1|3|23|1|2|47|47|9|1|3|0|99|14|99|6|1|13|11|47|1|11|1200|0|2|47|37,3683087552532|1905,78374651791|11211
2017|47|13|5882|4|19192|6|0|1|4|9|99|2|1|9|99|9999|99|99|9|1|2|47|47|99|99|99|1|47|11|4|0|99|99|99|99|99|99|99999|99999|99|99|34,803106284372|3062,67335302474|11102
2017|47|13|5882|4|19191|6|0|2|1|3|99|2|1|9|99|9999|99|99|3|1|2|47|47|99|99|99|1|47|88|99|0|99|99|99|99|99|99|99999|99999|99|99|58,2080783229006|3143,23622943663|11201
2017|47|13|5882|4|19193|1|99|1|4|40|1|2|1|10|99|1993|10|3|23|1|2|47|47|9|1|3|0|99|11|5|6|1|9|1|47|1|1|1400|0|2|47|47,9438059264136|2588,96552002633|11109
2017|47|13|5883|3|19196|2|99|2|2|41|1|2|1|18|99|2010|1|3|6|0|0|47|47|0|99|99|0|99|11|6|0|5|99|99|99|99|99|99999|0|0|47|37,664044326835|2711,81119153212|11209
2017|47|13|5883|3|19197|1|99|1|1|53|1|2|2|7|99|2010|1|3|6|0|0|47|47|0|99|99|0|99|88|99|0|1|4|11|13|3|1|1000|0|1|47|47,6346191997126|1810,11552958908|11111
