referencia|municipio|A01setor|A01nficha|A01npessoas|D01|D02|D06|D03|D04|D05|D07|D08|D09|D10|D11|D12|D13|D14|D15|D16|D17|D18|D19|D20|D21|D22|E01|E02|E03|E04|E05|E06|E07|E08|E09|E10|E11|E12|E13|E14|E15|PESO|PROJ_POP|pos_estrato
2018|50|6|8913|8|28815|4|99|2|4|28|1|1|1|1|2|1990|1|1|28|3|0|50|50|0|99|99|0|99|14|99|0|1|4|11|50|1|11|1000|400|1|50|42,9169401148457|3647,93990976188|15206
2018|50|6|8913|8|28811|6|1|2|4|7|99|1|1|1|2|2010|1|1|7|0|0|50|50|99|99|99|1|50|11|2|0|99|99|99|99|99|99|99999|99999|99|99|39,1099989070504|3285,23990819223|15202
2018|50|6|8913|8|28810|6|1|1|4|6|99|1|1|9|99|9999|99|99|6|0|0|50|50|99|99|99|1|50|11|1|0|99|99|99|99|99|99|99999|99999|99|99|38,6964981597611|3405,29183805898|15102
2018|50|6|8913|8|28814|6|99|1|4|26|1|1|1|1|2|1992|1|1|26|3|0|50|50|0|99|99|0|99|14|99|0|1|4|11|50|1|11|958|0|1|50|42,973840908579|3695,7503181378|15106
2018|50|6|8913|8|28816|1|99|2|5|47|6|1|1|1|4|1998|1|5|20|3|0|50|50|0|99|99|0|99|11|4|0|1|4|11|50|1|11|1000|75|1|50|38,9638082798343|2532,64753818923|15210
2018|50|6|8913|8|28812|6|1|1|4|9|99|1|1|9|99|9999|99|99|9|0|0|50|50|99|99|99|1|50|11|2|0|99|99|99|99|99|99|99999|99999|99|99|38,6964981597611|3405,29183805898|15102
2018|50|6|8913|8|28813|6|1|2|4|11|99|1|1|1|2|2007|1|1|11|3|0|50|50|99|99|99|1|50|11|4|0|7|99|99|99|99|99|99999|0|99|0|33,9406575964508|3224,36247166283|15203
2018|50|6|8914|4|28818|4|99|2|2|33|5|1|1|9|99|9999|99|99|22|0|0|50|50|0|99|99|0|99|13|2|0|1|13|2|50|1|11|88888|0|1|50|40,9638643132269|3440,96460231106|15207
2018|50|6|8914|4|28820|2|99|1|2|63|4|1|1|9|99|9999|99|99|22|0|0|50|50|0|99|99|0|99|12|99|0|1|4|1|50|1|3|1000|0|2|50|34,3738178977557|1099,96217272818|15113
2018|50|6|8914|4|28817|6|99|1|4|20|1|1|1|9|99|9999|99|99|20|0|0|50|50|0|99|99|0|99|12|99|0|6|99|99|99|99|99|99999|0|0|0|38,9513090130147|4011,98482834051|15105
2018|50|6|8914|4|28819|1|99|2|2|60|4|1|1|9|99|9999|99|99|22|0|0|50|50|9|1|3|0|99|12|99|0|5|99|99|99|99|99|99999|0|0|0|30,8065994431086|1232,26397772434|15213
2018|50|6|8915|2|28821|4|0|2|1|10|99|3|1|1|1|2011|1|1|7|3|0|50|50|99|99|99|1|50|11|5|0|7|99|99|99|99|99|99999|0|99|0|33,9406575964508|3224,36247166283|15203
2018|50|6|8915|2|28822|1|99|2|1|28|1|3|1|9|99|9999|99|99|28|3|0|50|50|0|99|99|0|99|13|2|0|6|99|99|99|99|99|99999|300|0|50|42,9169401148457|3647,93990976188|15206
2018|50|6|8916|3|28823|4|1|1|4|3|99|0|99|9|99|9999|99|99|3|0|0|50|50|99|99|99|1|50|5|99|0|99|99|99|99|99|99|99999|99999|99|99|43,9166859207097|3689,00161733961|15101
2018|50|6|8916|3|28824|1|99|1|2|21|1|0|99|1|1|8888|1|1|888|3|0|50|50|0|99|99|0|99|12|99|0|1|4|1|1|3|9|1000|0|2|50|38,9513090130147|4011,98482834051|15105
2018|50|6|8916|3|28825|2|99|2|4|24|1|0|99|1|2|1994|1|1|24|3|0|50|50|0|99|99|0|99|16|99|0|6|99|99|99|99|99|99999|0|0|0|45,8754956440767|3899,41712974652|15205
2018|50|6|8917|1|28826|1|99|1|2|45|1|2|2|1|1|2004|1|6|20|0|0|50|50|0|99|99|0|99|11|8|0|1|77|11|50|3|11|250|0|1|0|40,7111173472536|2401,95592348796|15110
2018|50|6|8918|3|28827|4|1|2|4|13|99|2|2|9|99|9999|99|99|13|3|0|50|50|99|99|99|1|50|11|7|0|7|99|99|99|99|99|99999|0|99|0|33,9406575964508|3224,36247166283|15203
2018|50|6|8918|3|28829|1|99|2|1|34|1|2|1|9|99|9999|99|99|32|1|0|50|50|12|3|1|0|99|14|99|0|1|13|1|1|3|1|960|0|2|50|40,9638643132269|3440,96460231106|15207
2018|50|6|8918|3|28828|4|99|2|4|17|1|2|2|9|99|9999|99|99|17|3|0|50|50|0|99|99|1|50|8|99|0|7|99|99|99|99|99|99999|0|0|0|40,0467928708741|3564,1645655078|15204
2018|50|6|8919|3|28830|4|99|1|4|25|1|1|1|1|1|1993|1|1|25|1|0|1|50|0|99|99|0|99|16|99|0|1|18|3|50|1|11|1200|0|2|50|42,973840908579|3695,7503181378|15106
2018|50|6|8919|3|28832|2|99|2|4|55|7|1|1|6|99|1993|1|1|26|1|0|1|50|0|99|99|0|99|14|99|0|2|99|99|99|99|99|99999|960|99|50|40,7732460675283|1630,92984270113|15212
2018|50|6|8919|3|28831|1|99|1|1|50|7|1|1|10|99|1993|1|3|26|1|0|1|0|0|99|99|0|99|13|2|0|1|4|11|50|1|11|2500|0|1|50|30,5086682188466|1983,06343422503|15111
2018|50|6|8920|5|28833|4|0|2|4|5|99|2|1|9|99|9999|99|99|5|0|0|50|50|99|99|99|1|50|6|99|0|99|99|99|99|99|99|99999|99999|99|99|39,1099989070504|3285,23990819223|15202
2018|50|6|8920|5|28835|4|99|1|1|18|1|2|1|9|99|9999|99|99|18|1|0|50|50|0|99|99|1|50|13|3|0|6|99|99|99|99|99|99999|0|0|0|36,649434422197|3811,54117990849|15104
2018|50|6|8920|5|28834|4|0|2|4|10|99|2|1|9|99|9999|99|99|10|3|0|50|50|99|99|99|1|50|11|5|0|7|99|99|99|99|99|99999|0|99|0|33,9406575964508|3224,36247166283|15203
2018|50|6|8920|5|28836|2|99|2|4|34|4|2|1|9|99|9999|99|99|34|3|0|50|50|0|99|99|0|99|14|99|0|1|17|11|50|1|11|960|0|1|50|40,9638643132269|3440,96460231106|15207
2018|50|6|8920|5|28837|1|99|1|4|38|4|2|1|1|1|1992|1|1|26|3|0|50|50|0|99|99|0|99|14|99|0|6|99|99|99|99|99|99999|2000|1|48|43,8456327846718|3069,19429492703|15108
2018|50|6|8921|1|28838|1|99|1|2|43|1|1|1|1|1|1984|1|1|40|3|0|50|50|0|99|99|0|99|14|99|0|1|18|1|50|2|1|2800|0|2|50|32,7426008523337|2750,37847159603|15109
2018|50|6|8922|5|28842|6|99|1|1|40|1|1|1|1|1|1985|1|1|20|3|0|50|50|0|99|99|0|99|14|99|0|1|2|1|50|2|1|960|0|2|50|32,7426008523337|2750,37847159603|15109
2018|50|6|8922|5|28839|6|0|2|4|3|99|1|1|9|99|9999|99|99|3|0|0|50|50|99|99|99|1|50|5|99|0|99|99|99|99|99|99|99999|99999|99|99|44,0291742051565|3522,33393641252|15201
2018|50|6|8922|5|28841|4|99|2|2|23|1|1|1|9|99|9999|99|99|23|3|0|50|50|0|99|99|0|99|14|99|0|6|99|99|99|99|99|99999|0|0|0|45,8754956440767|3899,41712974652|15205
2018|50|6|8922|5|28840|6|0|1|2|9|99|1|1|9|99|9999|99|99|9|3|0|50|50|99|99|99|1|50|11|4|0|99|99|99|99|99|99|99999|99999|99|99|38,6964981597611|3405,29183805898|15102
2018|50|6|8922|5|28843|1|99|2|2|69|8|1|1|10|99|1988|1|1|40|0|0|50|50|0|99|99|0|99|11|3|0|4|99|99|99|99|99|99999|960|0|50|25,1772354550498|906,380476381792|15214
2018|50|6|8923|2|28845|1|99|2|4|35|7|1|2|6|99|1983|1|3|10|3|0|50|50|0|99|99|0|99|14|99|0|6|99|99|99|99|99|99999|300|1|50|36,4966620248763|3357,69290628862|15208
2018|50|6|8923|2|28844|3|99|2|1|26|7|2|1|25|99|2015|1|1|5|3|0|50|50|0|99|99|0|99|11|8|0|6|99|99|99|99|99|99999|0|0|0|42,9169401148457|3647,93990976188|15206
2018|50|6|8924|4|28847|4|99|2|4|26|1|2|1|1|1|1996|1|1|26|0|0|50|50|0|99|99|2|1|15|7|0|1|10|1|1|2|1|1500|0|2|50|42,9169401148457|3647,93990976188|15206
2018|50|6|8924|4|28846|4|99|1|4|22|1|2|1|1|1|1996|1|1|22|1|0|50|50|0|99|99|0|99|16|99|0|6|99|99|99|99|99|99999|0|0|0|38,9513090130147|4011,98482834051|15105
2018|50|6|8924|4|28848|2|99|2|4|52|2|2|1|18|99|1985|1|1|30|0|0|47|50|0|99|99|0|99|15|6|0|6|99|99|99|99|99|99999|0|0|50|36,2039984746881|2099,83191153191|15211
2018|50|6|8924|4|28849|1|99|1|1|57|2|0|99|10|99|1989|1|3|40|0|0|50|50|0|99|99|0|99|11|5|0|1|77|1|1|3|1|960|0|2|50|41,9836713756137|1469,42849814648|15112
2018|50|6|8925|3|28851|1|99|2|4|72|4|1|1|18|99|1990|9|3|30|0|0|50|50|0|99|99|0|99|11|2|0|2|99|99|99|99|99|99999|960|99|50|27,3622361891394|1368,11180945697|15215
2018|50|6|8925|3|28850|4|99|1|4|40|1|1|1|18|99|1990|9|1|30|3|0|50|50|0|99|99|0|99|11|8|0|1|77|1|1|2|1|1500|0|2|50|32,7426008523337|2750,37847159603|15109
2018|50|6|8925|3|28852|2|99|1|4|78|4|1|1|7|99|1990|9|3|30|0|0|50|50|0|99|99|0|99|11|2|0|2|99|99|99|99|99|99999|960|99|50|30,7655790218814|1261,38873989714|15115
2018|50|6|8926|3|28854|4|0|2|4|13|99|3|1|9|99|9999|99|99|13|0|0|50|50|99|99|99|1|50|11|6|0|7|99|99|99|99|99|99999|0|99|0|33,9406575964508|3224,36247166283|15203
2018|50|6|8926|3|28853|6|1|2|1|4|99|0|99|9|99|9999|99|99|4|0|0|50|50|99|99|99|0|99|99|99|0|99|99|99|99|99|99|99999|99999|99|99|44,0291742051565|3522,33393641252|15201
2018|50|6|8926|3|28855|1|99|2|4|45|1|1|1|15|99|1990|15|1|28|0|0|50|50|0|99|99|0|99|1|99|0|1|4|1|50|2|3|77777|0|4|50|38,9638082798343|2532,64753818923|15210
2018|50|6|8927|3|28857|1|99|2|1|46|4|2|1|15|99|1986|15|1|30|3|1|0|50|0|99|99|0|99|11|7|0|1|4|11|50|1|3|2000|0|1|50|38,9638082798343|2532,64753818923|15210
2018|50|6|8927|3|28856|4|0|1|1|13|99|2|1|1|1|2010|1|1|13|3|1|50|0|99|99|99|1|50|11|6|0|7|99|99|99|99|99|99999|0|99|0|45,756608549036|3385,98903262866|15103
2018|50|6|8927|3|28858|2|99|1|4|48|4|2|1|17|99|1986|1|1|30|0|1|0|50|0|99|99|0|99|14|99|0|1|4|11|50|1|3|2000|0|1|50|40,7111173472536|2401,95592348796|15110
2018|50|6|8928|1|28859|1|99|2|2|28|1|1|1|7|99|2016|7|3|3|5|1|1|0|0|99|99|4|99|15|7|5|1|77|2|5|3|1|2000|0|1|50|42,9169401148457|3647,93990976188|15206
2018|50|6|8929|4|28863|2|99|1|1|23|7|1|0|9|99|9999|99|99|888|3|0|0|0|0|99|99|0|99|11|8|0|1|2|11|50|1|3|88888|0|1|50|38,9513090130147|4011,98482834051|15105
2018|50|6|8929|4|28862|1|99|2|4|22|7|1|1|1|2|1996|1|1|22|3|0|50|50|0|99|99|0|99|13|1|0|5|99|99|99|99|99|99999|0|0|0|45,8754956440767|3899,41712974652|15205
2018|50|6|8929|4|28860|4|1|2|4|3|99|1|1|1|2|2015|1|1|3|3|0|50|50|99|99|99|0|99|99|99|0|99|99|99|99|99|99|99999|99999|99|99|44,0291742051565|3522,33393641252|15201
2018|50|6|8929|4|28861|4|1|1|1|4|99|1|1|1|2|2014|1|1|4|3|0|50|50|99|99|99|1|50|6|99|0|99|99|99|99|99|99|99999|99999|99|99|43,9166859207097|3689,00161733961|15101
2018|50|6|8930|2|28865|6|99|2|4|75|4|2|1|17|99|8888|17|1|888|0|0|50|50|0|99|99|0|99|11|3|0|2|99|99|99|99|99|99999|954|99|0|27,3622361891394|1368,11180945697|15215
2018|50|6|8930|2|28864|1|99|1|4|38|1|2|2|17|99|8888|17|1|25|3|0|50|50|0|99|99|0|99|11|6|0|1|2|11|50|1|10|88888|0|1|50|43,8456327846718|3069,19429492703|15108
2018|50|6|8931|6|28866|6|0|2|4|8|99|3|1|1|1|8888|1|1|888|0|0|50|50|99|99|99|1|50|11|3|0|99|99|99|99|99|99|99999|99999|99|99|39,1099989070504|3285,23990819223|15202
2018|50|6|8931|6|28869|4|99|1|4|26|1|3|0|1|2|1992|1|1|888|3|0|50|50|0|99|99|0|99|11|6|0|1|2|11|1|5|1|0|0|1|0|42,973840908579|3695,7503181378|15106
2018|50|6|8931|6|28868|4|99|1|4|25|1|3|0|9|99|9999|99|99|888|3|0|5|5|0|99|99|0|99|11|6|0|6|99|99|99|99|99|99999|0|0|0|42,973840908579|3695,7503181378|15106
2018|50|6|8931|6|28871|2|99|1|1|51|4|3|1|19|99|1987|1|3|31|3|0|0|50|0|99|99|0|99|11|3|0|4|99|99|99|99|99|99999|954|0|0|30,5086682188466|1983,06343422503|15111
2018|50|6|8931|6|28870|1|99|2|4|51|4|3|1|17|99|1987|1|1|31|3|0|50|50|0|99|99|0|99|11|8|0|5|99|99|99|99|99|99999|0|0|50|36,2039984746881|2099,83191153191|15211
2018|50|6|8931|6|28867|6|99|2|4|15|1|3|1|1|1|8888|1|1|888|3|0|50|50|99|99|99|1|50|11|8|0|7|99|99|99|99|99|99999|252|0|0|40,0467928708741|3564,1645655078|15204
2018|50|6|8932|4|28875|1|99|2|4|72|8|1|2|13|99|1952|13|1|54|0|0|1|50|0|99|99|0|99|1|99|0|2|99|99|99|99|99|99999|954|99|0|27,3622361891394|1368,11180945697|15215
2018|50|6|8932|4|28874|4|99|1|4|52|7|1|1|9|99|9999|99|99|52|3|0|1|50|14|2|1|0|99|11|5|0|1|2|11|32|5|1|88888|0|1|50|30,5086682188466|1983,06343422503|15111
2018|50|6|8932|4|28872|4|99|2|1|45|7|1|0|1|2|1973|1|1|45|3|0|1|0|14|1|3|0|99|14|99|0|1|77|11|50|1|11|88888|1000|0|50|38,9638082798343|2532,64753818923|15210
2018|50|6|8932|4|28873|6|99|1|1|51|7|1|0|20|99|8888|19|6|888|3|88|1|0|0|99|99|0|99|14|99|0|1|7|1|1|4|1|4600|0|2|50|30,5086682188466|1983,06343422503|15111
2018|50|6|8933|3|28878|2|99|2|4|59|2|2|1|9|99|9999|99|99|30|0|0|50|50|0|99|99|0|99|11|8|0|1|17|11|1|3|1|960|0|1|50|40,7732460675283|1630,92984270113|15212
2018|50|6|8933|3|28877|1|99|1|4|58|2|1|1|18|99|1979|1|3|30|0|0|50|50|0|99|99|0|99|1|99|0|6|99|99|99|99|99|99999|0|0|50|41,9836713756137|1469,42849814648|15112
2018|50|6|8933|3|28876|4|99|1|4|24|1|1|1|1|1|1997|1|1|20|3|0|50|50|0|99|99|0|99|14|99|0|1|77|1|50|2|1|1300|0|2|50|38,9513090130147|4011,98482834051|15105
2018|50|6|8934|4|28881|2|99|2|4|66|4|0|99|18|99|1988|1|1|40|0|2|0|0|0|99|99|0|99|1|99|0|2|99|99|99|99|99|99999|960|99|50|25,1772354550498|906,380476381792|15214
2018|50|6|8934|4|28880|4|99|1|4|41|1|0|99|1|1|1985|1|1|20|0|0|0|0|0|99|99|0|99|11|8|0|1|77|1|1|3|1|960|0|2|50|32,7426008523337|2750,37847159603|15109
2018|50|6|8934|4|28882|1|99|1|4|72|4|4|1|18|99|1988|1|6|40|0|2|0|0|0|99|99|0|99|11|4|0|2|99|99|99|99|99|99999|960|99|50|30,7655790218814|1261,38873989714|15115
2018|50|6|8934|4|28879|6|0|1|4|11|99|0|99|1|1|2010|1|1|11|0|0|0|0|99|99|99|1|50|11|6|0|7|99|99|99|99|99|99999|0|99|0|45,756608549036|3385,98903262866|15103
2018|50|6|8935|6|28887|1|99|2|4|46|2|2|1|10|99|1994|1|3|20|3|0|50|50|0|99|99|0|99|14|99|0|1|17|1|1|3|1|960|0|2|50|38,9638082798343|2532,64753818923|15210
2018|50|6|8935|6|28883|4|99|2|4|16|1|2|1|9|99|9999|99|99|16|3|0|50|50|0|99|99|0|99|13|2|0|7|99|99|99|99|99|99999|0|0|0|40,0467928708741|3564,1645655078|15204
2018|50|6|8935|6|28886|4|99|1|4|24|1|2|1|9|99|9999|99|99|24|3|0|50|50|0|99|99|0|99|14|99|0|6|99|99|99|99|99|99999|0|0|0|38,9513090130147|4011,98482834051|15105
2018|50|6|8935|6|28888|2|99|1|4|47|2|2|1|18|99|1994|1|3|20|3|0|50|50|0|99|99|0|99|11|5|0|1|17|1|1|3|1|960|0|2|50|40,7111173472536|2401,95592348796|15110
2018|50|6|8935|6|28884|4|99|2|4|18|1|2|1|9|99|9999|99|99|18|3|0|50|50|0|99|99|0|99|14|99|0|6|99|99|99|99|99|99999|0|0|0|40,0467928708741|3564,1645655078|15204
2018|50|6|8935|6|28885|4|99|1|4|21|1|2|1|1|1|1997|1|1|21|3|0|50|50|0|99|99|0|99|14|99|0|1|4|1|1|3|1|0|0|2|50|38,9513090130147|4011,98482834051|15105
2018|50|6|8936|2|28890|1|99|1|4|55|7|1|2|18|99|1984|1|6|30|0|0|50|50|0|99|99|0|99|11|4|0|6|99|99|99|99|99|99999|1600|1|50|41,9836713756137|1469,42849814648|15112
2018|50|6|8936|2|28889|2|99|2|4|54|7|1|2|7|99|1986|1|1|30|0|0|50|50|0|99|99|0|99|11|4|0|5|99|99|99|99|99|99999|0|0|50|36,2039984746881|2099,83191153191|15211
2018|50|6|8937|4|28893|2|99|2|4|29|7|1|1|10|99|1994|1|1|20|3|0|50|50|0|99|99|0|99|14|99|0|1|4|1|1|3|1|1300|0|2|50|42,9169401148457|3647,93990976188|15206
2018|50|6|8937|4|28892|5|0|2|4|4|99|1|1|1|1|2017|1|1|4|0|1|0|0|99|99|99|2|50|6|99|0|99|99|99|99|99|99|99999|99999|99|99|44,0291742051565|3522,33393641252|15201
2018|50|6|8937|4|28894|1|99|1|4|38|7|0|99|1|1|2018|1|3|1|3|0|50|50|0|99|99|0|99|14|99|0|1|77|1|1|4|1|3000|0|2|1|43,8456327846718|3069,19429492703|15108
2018|50|6|8937|4|28891|4|0|2|4|0|99|1|1|1|1|2018|1|1|888|0|0|50|50|99|99|99|0|99|99|99|0|99|99|99|99|99|99|99999|99999|99|99|44,0291742051565|3522,33393641252|15201
2018|50|6|8938|2|28895|4|0|2|2|11|99|0|99|1|1|2010|1|1|10|0|0|50|50|99|99|99|1|50|11|4|0|7|99|99|99|99|99|99999|0|99|0|33,9406575964508|3224,36247166283|15203
2018|50|6|8938|2|28896|1|99|2|2|47|1|0|99|7|99|1984|1|1|30|0|0|50|50|0|99|99|0|99|11|5|0|1|77|11|50|1|11|400|0|1|50|38,9638082798343|2532,64753818923|15210
2018|50|6|8939|3|28899|1|99|1|4|66|4|1|1|9|99|9999|99|99|30|0|0|50|50|0|99|99|0|99|11|4|0|1|9|1|50|1|11|1300|0|2|50|32,0671326488328|801,67831622082|15114
2018|50|6|8939|3|28898|2|99|2|4|59|4|1|1|9|99|9999|99|99|30|0|0|50|50|0|99|99|0|99|11|4|0|5|99|99|99|99|99|99999|0|0|0|40,7732460675283|1630,92984270113|15212
2018|50|6|8939|3|28897|4|99|2|4|31|1|1|1|9|99|9999|99|99|30|1|0|50|50|0|99|99|0|99|14|99|0|6|99|99|99|99|99|99999|0|0|0|40,9638643132269|3440,96460231106|15207
2018|50|6|8940|2|28901|2|99|1|4|65|4|2|2|8|99|1983|1|6|30|0|0|50|50|0|99|99|0|99|11|2|0|1|77|11|48|2|1|960|0|1|50|32,0671326488328|801,67831622082|15114
2018|50|6|8940|2|28900|1|99|2|4|58|4|2|2|13|99|1983|1|6|30|0|0|50|50|0|99|99|0|99|11|3|0|6|99|99|99|99|99|99999|0|0|50|40,7732460675283|1630,92984270113|15212
2018|50|6|8941|2|28902|4|0|1|4|13|99|2|2|9|99|9999|99|99|13|0|0|50|50|99|99|99|1|50|11|7|0|7|99|99|99|99|99|99999|0|99|0|45,756608549036|3385,98903262866|15103
2018|50|6|8941|2|28903|1|99|2|4|39|1|2|2|18|99|2001|18|1|17|0|0|50|50|0|99|99|0|99|14|99|0|1|17|1|50|1|11|0|0|2|50|36,4966620248763|3357,69290628862|15208
2018|50|6|8942|6|28905|6|0|1|4|7|99|1|1|1|1|2011|1|1|7|0|0|50|50|99|99|99|1|50|11|1|0|99|99|99|99|99|99|99999|99999|99|99|38,6964981597611|3405,29183805898|15102
2018|50|6|8942|6|28904|6|0|1|4|6|99|1|1|1|1|2012|1|1|6|0|0|50|50|99|99|99|1|50|11|1|0|99|99|99|99|99|99|99999|99999|99|99|38,6964981597611|3405,29183805898|15102
2018|50|6|8942|6|28907|6|0|2|4|10|99|1|1|1|1|2008|1|1|10|3|0|50|50|99|99|99|1|50|11|5|0|7|99|99|99|99|99|99999|0|99|0|33,9406575964508|3224,36247166283|15203
2018|50|6|8942|6|28906|6|0|2|4|8|99|1|1|1|1|2010|1|1|8|3|0|50|50|99|99|99|1|50|11|3|0|99|99|99|99|99|99|99999|99999|99|99|39,1099989070504|3285,23990819223|15202
2018|50|6|8942|6|28908|4|99|2|4|24|1|1|1|25|99|1995|1|1|24|3|0|50|50|0|99|99|0|99|13|1|0|1|4|2|50|2|1|960|0|1|50|45,8754956440767|3899,41712974652|15205
2018|50|6|8942|6|28909|1|99|2|4|53|5|1|1|18|99|1978|1|1|40|0|0|50|50|0|99|99|0|99|13|1|0|6|99|99|99|99|99|99999|300|1|50|36,2039984746881|2099,83191153191|15211
2018|50|6|8943|4|28911|4|0|1|4|7|99|2|1|9|99|9999|99|99|7|0|0|50|50|99|99|99|1|50|11|1|0|99|99|99|99|99|99|99999|99999|99|99|38,6964981597611|3405,29183805898|15102
2018|50|6|8943|4|28913|1|99|1|4|42|7|2|1|1|1|1990|1|9|28|0|0|50|50|0|99|99|0|99|11|7|0|6|99|99|99|99|99|99999|0|0|0|32,7426008523337|2750,37847159603|15109
2018|50|6|8943|4|28910|6|0|1|4|6|99|2|1|1|1|2012|1|1|6|0|0|50|50|99|99|99|1|50|11|1|0|99|99|99|99|99|99|99999|99999|99|99|38,6964981597611|3405,29183805898|15102
2018|50|6|8943|4|28912|2|99|2|4|27|7|2|1|9|99|9999|99|99|27|3|0|50|50|0|99|99|0|99|11|3|0|0|99|99|99|99|99|99999|0|99|50|42,9169401148457|3647,93990976188|15206
2018|50|6|8944|1|28914|1|99|1|4|57|1|1|1|15|99|2010|1|3|8|3|0|50|50|0|99|99|0|99|14|99|0|6|99|99|99|99|99|99999|0|0|50|41,9836713756137|1469,42849814648|15112
2018|50|6|8945|2|28916|1|99|1|1|50|2|1|0|1|1|8888|1|3|30|3|0|50|50|0|99|99|0|99|18|88|0|1|18|4|50|1|3|1600|0|2|50|30,5086682188466|1983,06343422503|15111
2018|50|6|8945|2|28915|2|99|2|1|48|2|2|0|1|1|2011|1|8|7|3|0|50|50|0|99|99|0|99|12|99|0|5|99|99|99|99|99|99999|0|0|50|38,9638082798343|2532,64753818923|15210
2018|50|6|8946|2|28917|1|99|1|4|21|7|2|0|1|1|2015|9|9|3|3|88|0|0|0|99|99|0|99|14|99|0|6|99|99|99|99|99|99999|100|0|0|38,9513090130147|4011,98482834051|15105
2018|50|6|8946|2|28918|2|99|2|4|25|7|0|99|1|1|2015|9|2|3|3|0|0|0|0|99|99|0|99|15|7|0|0|99|99|99|99|99|99999|400|99|50|42,9169401148457|3647,93990976188|15206
2018|50|6|8947|6|28923|1|99|1|2|40|1|3|2|1|2|8888|1|1|40|3|0|50|50|0|99|99|0|99|12|99|0|1|2|11|50|1|11|1000|0|1|0|32,7426008523337|2750,37847159603|15109
2018|50|6|8947|6|28919|4|0|2|4|11|99|3|2|9|99|9999|99|99|11|3|0|50|50|99|99|99|1|50|11|4|0|7|99|99|99|99|99|99999|0|99|0|33,9406575964508|3224,36247166283|15203
2018|50|6|8947|6|28922|5|99|1|4|21|1|3|1|9|99|9999|99|99|21|3|0|50|50|0|99|99|0|99|14|99|0|1|4|2|50|1|11|1000|0|1|50|38,9513090130147|4011,98482834051|15105
2018|50|6|8947|6|28924|2|99|2|4|41|1|3|2|13|99|1994|13|6|24|3|0|50|50|0|99|99|0|99|14|99|0|1|13|1|5|3|1|1400|0|2|50|38,9736971656404|3039,94837891995|15209
2018|50|6|8947|6|28920|4|0|2|4|13|99|3|2|9|99|9999|99|99|13|3|0|50|50|99|99|99|1|50|11|7|0|7|99|99|99|99|99|99999|0|99|0|33,9406575964508|3224,36247166283|15203
2018|50|6|8947|6|28921|4|99|1|1|15|1|3|2|9|99|9999|99|99|15|3|0|50|50|99|99|99|1|50|11|8|0|7|99|99|99|99|99|99999|0|0|0|36,649434422197|3811,54117990849|15104
2018|50|6|8948|3|28926|6|99|1|1|63|2|1|0|7|99|2016|10|9|2|0|0|50|50|0|99|99|0|99|11|4|0|0|99|99|99|99|99|99999|0|99|0|34,3738178977557|1099,96217272818|15113
2018|50|6|8948|3|28925|1|99|1|4|40|1|3|1|10|99|2015|1|3|3|3|0|0|0|0|99|99|0|99|14|99|0|1|77|1|1|4|1|1500|0|2|1|32,7426008523337|2750,37847159603|15109
2018|50|6|8948|3|28927|6|99|2|4|66|2|1|0|10|99|2016|10|7|2|0|0|50|50|0|99|99|0|99|1|99|0|2|99|99|99|99|99|99999|1000|99|50|25,1772354550498|906,380476381792|15214
2018|50|6|8949|3|28929|1|99|1|4|30|7|2|2|1|1|2018|1|9|0|3|0|50|50|0|99|99|0|99|14|99|0|6|99|99|99|99|99|99999|0|0|0|46,4164482725512|3341,98427562369|15107
2018|50|6|8949|3|28928|4|0|1|3|6|99|2|1|1|1|2018|1|1|1|0|0|50|50|99|99|99|1|50|11|1|0|99|99|99|99|99|99|99999|99999|99|99|38,6964981597611|3405,29183805898|15102
2018|50|6|8949|3|28930|2|99|2|3|32|7|2|1|9|99|9999|99|99|1|3|0|50|50|0|99|99|0|99|16|99|0|1|4|1|16|6|1|1200|0|2|5|40,9638643132269|3440,96460231106|15207
2018|50|6|8950|1|28931|1|99|2|4|61|1|1|2|9|99|9999|99|99|26|3|0|50|50|0|99|99|0|99|11|2|0|2|99|99|99|99|99|99999|600|99|50|30,8065994431086|1232,26397772434|15213
2018|50|6|8951|3|28934|6|99|1|4|28|1|2|2|13|99|1995|6|1|23|3|0|50|50|0|99|99|0|99|13|2|0|1|4|1|1|4|1|88888|0|2|50|42,973840908579|3695,7503181378|15106
2018|50|6|8951|3|28932|4|1|1|4|8|99|0|99|1|2|8888|1|1|8|4|1|0|0|99|99|99|1|50|11|1|0|99|99|99|99|99|99|99999|99999|99|99|38,6964981597611|3405,29183805898|15102
2018|50|6|8951|3|28933|1|99|2|3|26|1|2|2|6|99|1995|6|1|23|3|1|0|0|0|99|99|0|99|14|99|0|1|77|1|1|5|1|1350|0|2|1|42,9169401148457|3647,93990976188|15206
2018|50|6|8952|2|28935|3|99|2|4|42|1|1|2|18|99|1986|18|1|32|3|0|50|50|0|99|99|0|99|12|99|0|1|17|1|5|4|1|1000|0|2|50|38,9736971656404|3039,94837891995|15209
2018|50|6|8952|2|28936|1|99|2|4|46|1|1|2|7|99|1987|7|1|31|3|0|50|50|0|99|99|0|99|2|99|0|1|77|11|1|5|1|600|0|1|0|38,9638082798343|2532,64753818923|15210
2018|50|6|8953|2|28938|6|99|2|1|53|1|1|1|1|1|2005|1|3|13|3|2|7|7|0|99|99|0|99|14|99|0|1|17|1|7|5|1|1200|0|2|7|36,2039984746881|2099,83191153191|15211
